section,category,subcategory,unit,financial_year,state,measure,value
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2016-17,SA,,2493.5678
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2016-17,WA,,7123.9073
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2016-17,Tas,,765.2721
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2016-17,NT,,720.406
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2016-17,ACT,,234.961
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2016-17,Total(a),,43322.3637
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2017-18,NSW,,15097.4238
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2017-18,Vic,,9319.3805
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2017-18,Qld,,11541.3955
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2017-18,SA,,2623.7157
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2017-18,WA,,5980.4876
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2017-18,Tas,,813.7791
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2017-18,NT,,651.2551
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2017-18,ACT,,361.3117
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2017-18,Total(a),,46388.7491
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2018-19,NSW,,16571.6547
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2018-19,Vic,,11309.3239
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2018-19,Qld,,12745.4023
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2018-19,SA,,3213.8331
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2018-19,WA,,7564.9077
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2018-19,Tas,,1183.412
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2018-19,NT,,799.8031
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2018-19,ACT,,354.3433
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2018-19,Total(a),,53742.6803
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2019-20,NSW,,13136.9528
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2019-20,Vic,,9131.9875
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2019-20,Qld,,10102.0377
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2019-20,SA,,2824.7097
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2019-20,WA,,6430.7723
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2019-20,Tas,,794.9071
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2019-20,NT,,441.5693
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2019-20,ACT,,228.1491
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2019-20,Total(a),,43091.0855
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2020-21,NSW,,15734.1558
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2020-21,Vic,,7937.6928
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2020-21,Qld,,12014.6847
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2020-21,SA,,3300.3275
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2020-21,WA,,6623.6135
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2020-21,Tas,,1062.1174
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2020-21,NT,,615.2861
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2020-21,ACT,,205.0861
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2020-21,Total(a),,47492.9639
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2021-22,NSW,,13487.0809
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2021-22,Vic,,10011.0592
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2021-22,Qld,,14053.4752
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2021-22,SA,,2975.4127
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2021-22,WA,,7860.8692
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2021-22,Tas,,1060.3145
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2021-22,NT,,519.093
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2021-22,ACT,,208.4947
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2021-22,Total(a),,50175.7995
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2022-23,NSW,,21318.4498
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2022-23,Vic,,14011.1135
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2022-23,Qld,,17920.4798
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2022-23,SA,,3998.4795
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2022-23,WA,,9104.6898
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2022-23,Tas,,1280.2403
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2022-23,NT,,796.9742
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2022-23,ACT,,349.8126
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2022-23,Total(a),,68780.2394
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2023-24,NSW,,22118.6804
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2023-24,Vic,,15545.4684
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2023-24,Qld,,17596.6085
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2023-24,SA,,3918.0492
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2023-24,WA,,9951.7911
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2023-24,Tas,,1283.9137
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2023-24,NT,,841.6546
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2023-24,ACT,,374.4528
,Intrastate(b),,LEVEL ($ million) – purchaser's prices,2023-24,Total(a),,71630.6188
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2016-17,NSW,,7937.4604
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2016-17,Vic,,7603.6446
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2016-17,Qld,,7917.6985
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2016-17,SA,,2403.9284
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2016-17,WA,,2271.2153
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2016-17,Tas,,1869.3771
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2016-17,NT,,1455.9641
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2016-17,ACT,,1555.3497
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2016-17,Total(a),,33014.6381
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2017-18,NSW,,9644.1669
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2017-18,Vic,,7863.0411
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2017-18,Qld,,8930.2503
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2017-18,SA,,2527.6075
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2017-18,WA,,2447.3181
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2017-18,Tas,,1832.0171
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2017-18,NT,,1325.8757
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2017-18,ACT,,1706.9715
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2017-18,Total(a),,36277.2483
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2018-19,NSW,,10399.0233
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2018-19,Vic,,9002.8986
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2018-19,Qld,,9895.6687
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2018-19,SA,,2942.0163
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2018-19,WA,,2887.7478
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2018-19,Tas,,2062.5265
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2018-19,NT,,1580.1789
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2018-19,ACT,,1780.2576
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2018-19,Total(a),,40550.3176
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2019-20,NSW,,8607.2547
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2019-20,Vic,,6925.1152
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2019-20,Qld,,7855.0171
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2019-20,SA,,2402.4475
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2019-20,WA,,2615.0433
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2019-20,Tas,,1875.7545
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2019-20,NT,,1218.9457
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2019-20,ACT,,1338.3377
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2019-20,Total(a),,32837.9157
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2020-21,NSW,,5389.8422
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2020-21,Vic,,2631.8099
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2020-21,Qld,,5301.9393
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2020-21,SA,,1897.2634
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2020-21,WA,,1050.3809
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2020-21,Tas,,1318.912
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2020-21,NT,,856.8238
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2020-21,ACT,,1166.0596
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2020-21,Total(a),,19613.031
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2021-22,NSW,,6611.1453
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2021-22,Vic,,4504.493
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2021-22,Qld,,7294.6418
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2021-22,SA,,2076.0772
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2021-22,WA,,1388.393
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2021-22,Tas,,1788.987
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2021-22,NT,,1526.0857
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2021-22,ACT,,1239.3746
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2021-22,Total(a),,26429.1977
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2022-23,NSW,,12838.5799
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2022-23,Vic,,11613.3935
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2022-23,Qld,,14013.2887
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2022-23,SA,,3831.8039
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2022-23,WA,,4090.404
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2022-23,Tas,,2532.6261
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2022-23,NT,,2010.0259
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2022-23,ACT,,2383.6418
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2022-23,Total(a),,53313.7637
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2023-24,NSW,,13239.8568
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2023-24,Vic,,10975.6011
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2023-24,Qld,,14315.0022
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2023-24,SA,,3854.7671
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2023-24,WA,,3784.5141
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2023-24,Tas,,2887.5941
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2023-24,NT,,2006.6369
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2023-24,ACT,,2396.4162
,Interstate(b),,LEVEL ($ million) – purchaser's prices,2023-24,Total(a),,53460.3886
,International,,LEVEL ($ million) – purchaser's prices,2016-17,NSW,,11484.7
,International,,LEVEL ($ million) – purchaser's prices,2016-17,Vic,,8616.7565
,International,,LEVEL ($ million) – purchaser's prices,2016-17,Qld,,6495.6131
,International,,LEVEL ($ million) – purchaser's prices,2016-17,SA,,1504.0253
,International,,LEVEL ($ million) – purchaser's prices,2016-17,WA,,3027.0247
,International,,LEVEL ($ million) – purchaser's prices,2016-17,Tas,,625.3423
,International,,LEVEL ($ million) – purchaser's prices,2016-17,NT,,610.0028
,International,,LEVEL ($ million) – purchaser's prices,2016-17,ACT,,560.5343
,International,,LEVEL ($ million) – purchaser's prices,2016-17,Total(a),,32923.9991
,International,,LEVEL ($ million) – purchaser's prices,2017-18,NSW,,12274.9919
,International,,LEVEL ($ million) – purchaser's prices,2017-18,Vic,,9462.382
,International,,LEVEL ($ million) – purchaser's prices,2017-18,Qld,,7167.3715
,International,,LEVEL ($ million) – purchaser's prices,2017-18,SA,,1637.2201
,International,,LEVEL ($ million) – purchaser's prices,2017-18,WA,,2865.0423
,International,,LEVEL ($ million) – purchaser's prices,2017-18,Tas,,775.2184
,International,,LEVEL ($ million) – purchaser's prices,2017-18,NT,,567.9051
,International,,LEVEL ($ million) – purchaser's prices,2017-18,ACT,,693.8688
,International,,LEVEL ($ million) – purchaser's prices,2017-18,Total(a),,35444
,International,,LEVEL ($ million) – purchaser's prices,2018-19,NSW,,13201.2264
,International,,LEVEL ($ million) – purchaser's prices,2018-19,Vic,,10240.6542
,International,,LEVEL ($ million) – purchaser's prices,2018-19,Qld,,7616.3269
,International,,LEVEL ($ million) – purchaser's prices,2018-19,SA,,1612.142
,International,,LEVEL ($ million) – purchaser's prices,2018-19,WA,,2966.7347
,International,,LEVEL ($ million) – purchaser's prices,2018-19,Tas,,751.7963
,International,,LEVEL ($ million) – purchaser's prices,2018-19,NT,,605.3238
,International,,LEVEL ($ million) – purchaser's prices,2018-19,ACT,,694.7957
,International,,LEVEL ($ million) – purchaser's prices,2018-19,Total(a),,37688.9999
,International,,LEVEL ($ million) – purchaser's prices,2019-20,NSW,,9533.3728
,International,,LEVEL ($ million) – purchaser's prices,2019-20,Vic,,7943.5603
,International,,LEVEL ($ million) – purchaser's prices,2019-20,Qld,,5874.9657
,International,,LEVEL ($ million) – purchaser's prices,2019-20,SA,,1319.1277
,International,,LEVEL ($ million) – purchaser's prices,2019-20,WA,,2331.9012
,International,,LEVEL ($ million) – purchaser's prices,2019-20,Tas,,559.7573
,International,,LEVEL ($ million) – purchaser's prices,2019-20,NT,,492.6581
,International,,LEVEL ($ million) – purchaser's prices,2019-20,ACT,,439.6573
,International,,LEVEL ($ million) – purchaser's prices,2019-20,Total(a),,28495.0004
,International,,LEVEL ($ million) – purchaser's prices,2020-21,NSW,,428.1641
,International,,LEVEL ($ million) – purchaser's prices,2020-21,Vic,,174.4795
,International,,LEVEL ($ million) – purchaser's prices,2020-21,Qld,,205.1281
,International,,LEVEL ($ million) – purchaser's prices,2020-21,SA,,54.8153
,International,,LEVEL ($ million) – purchaser's prices,2020-21,WA,,84.7328
,International,,LEVEL ($ million) – purchaser's prices,2020-21,Tas,,19.0071
,International,,LEVEL ($ million) – purchaser's prices,2020-21,NT,,18.7467
,International,,LEVEL ($ million) – purchaser's prices,2020-21,ACT,,13.9264
,International,,LEVEL ($ million) – purchaser's prices,2020-21,Total(a),,999
,International,,LEVEL ($ million) – purchaser's prices,2021-22,NSW,,2202.9395
,International,,LEVEL ($ million) – purchaser's prices,2021-22,Vic,,1804.023
,International,,LEVEL ($ million) – purchaser's prices,2021-22,Qld,,921.4544
,International,,LEVEL ($ million) – purchaser's prices,2021-22,SA,,245.2324
,International,,LEVEL ($ million) – purchaser's prices,2021-22,WA,,406.5334
,International,,LEVEL ($ million) – purchaser's prices,2021-22,Tas,,85.4059
,International,,LEVEL ($ million) – purchaser's prices,2021-22,NT,,68.7799
,International,,LEVEL ($ million) – purchaser's prices,2021-22,ACT,,95.6316
,International,,LEVEL ($ million) – purchaser's prices,2021-22,Total(a),,5830.0001
,International,,LEVEL ($ million) – purchaser's prices,2022-23,NSW,,9632.9676
,International,,LEVEL ($ million) – purchaser's prices,2022-23,Vic,,5739.1392
,International,,LEVEL ($ million) – purchaser's prices,2022-23,Qld,,5374.5607
,International,,LEVEL ($ million) – purchaser's prices,2022-23,SA,,1431.8395
,International,,LEVEL ($ million) – purchaser's prices,2022-23,WA,,2485.1643
,International,,LEVEL ($ million) – purchaser's prices,2022-23,Tas,,443.0699
,International,,LEVEL ($ million) – purchaser's prices,2022-23,NT,,407.0396
,International,,LEVEL ($ million) – purchaser's prices,2022-23,ACT,,440.2188
,International,,LEVEL ($ million) – purchaser's prices,2022-23,Total(a),,25953.9995
,International,,LEVEL ($ million) – purchaser's prices,2023-24,NSW,,14012.3132
,International,,LEVEL ($ million) – purchaser's prices,2023-24,Vic,,9635.5992
,International,,LEVEL ($ million) – purchaser's prices,2023-24,Qld,,7794.858
,International,,LEVEL ($ million) – purchaser's prices,2023-24,SA,,1873.4604
,International,,LEVEL ($ million) – purchaser's prices,2023-24,WA,,3025.8321
,International,,LEVEL ($ million) – purchaser's prices,2023-24,Tas,,736.33
,International,,LEVEL ($ million) – purchaser's prices,2023-24,NT,,600.2483
,International,,LEVEL ($ million) – purchaser's prices,2023-24,ACT,,647.358
,International,,LEVEL ($ million) – purchaser's prices,2023-24,Total(a),,38325.9992
,Total,,LEVEL ($ million) – purchaser's prices,2016-17,NSW,,39017.1512
,Total,,LEVEL ($ million) – purchaser's prices,2016-17,Vic,,30036.673
,Total,,LEVEL ($ million) – purchaser's prices,2016-17,Qld,,29483.0914
,Total,,LEVEL ($ million) – purchaser's prices,2016-17,SA,,7900.3886999999995
,Total,,LEVEL ($ million) – purchaser's prices,2016-17,WA,,14723.9215
,Total,,LEVEL ($ million) – purchaser's prices,2016-17,Tas,,3961.3043000000002
,Total,,LEVEL ($ million) – purchaser's prices,2016-17,NT,,3009.42
,Total,,LEVEL ($ million) – purchaser's prices,2016-17,ACT,,2683.0499000000004
,Total,,LEVEL ($ million) – purchaser's prices,2016-17,Total(a),,130815
,Total,,LEVEL ($ million) – purchaser's prices,2017-18,NSW,,44238.984800000006
,Total,,LEVEL ($ million) – purchaser's prices,2017-18,Vic,,32653.5706
,Total,,LEVEL ($ million) – purchaser's prices,2017-18,Qld,,33053.8535
,Total,,LEVEL ($ million) – purchaser's prices,2017-18,SA,,8538.9436
,Total,,LEVEL ($ million) – purchaser's prices,2017-18,WA,,13376.7657
,Total,,LEVEL ($ million) – purchaser's prices,2017-18,Tas,,4083.7179999999994
,Total,,LEVEL ($ million) – purchaser's prices,2017-18,NT,,2714.0728
,Total,,LEVEL ($ million) – purchaser's prices,2017-18,ACT,,3090.088
,Total,,LEVEL ($ million) – purchaser's prices,2017-18,Total(a),,141749.997
,Total,,LEVEL ($ million) – purchaser's prices,2018-19,NSW,,48335.2455
,Total,,LEVEL ($ million) – purchaser's prices,2018-19,Vic,,37264.3172
,Total,,LEVEL ($ million) – purchaser's prices,2018-19,Qld,,35980.2687
,Total,,LEVEL ($ million) – purchaser's prices,2018-19,SA,,9637.285
,Total,,LEVEL ($ million) – purchaser's prices,2018-19,WA,,15950.302
,Total,,LEVEL ($ million) – purchaser's prices,2018-19,Tas,,4758.7634
,Total,,LEVEL ($ million) – purchaser's prices,2018-19,NT,,3215.3427
,Total,,LEVEL ($ million) – purchaser's prices,2018-19,ACT,,3187.4735
,Total,,LEVEL ($ million) – purchaser's prices,2018-19,Total(a),,158328.99790000002
,Total,,LEVEL ($ million) – purchaser's prices,2019-20,NSW,,38748.812999999995
,Total,,LEVEL ($ million) – purchaser's prices,2019-20,Vic,,29972.758
,Total,,LEVEL ($ million) – purchaser's prices,2019-20,Qld,,29310.6316
,Total,,LEVEL ($ million) – purchaser's prices,2019-20,SA,,8207.898500000001
,Total,,LEVEL ($ million) – purchaser's prices,2019-20,WA,,13847.644599999998
,Total,,LEVEL ($ million) – purchaser's prices,2019-20,Tas,,3936.4617000000003
,Total,,LEVEL ($ million) – purchaser's prices,2019-20,NT,,2338.7442
,Total,,LEVEL ($ million) – purchaser's prices,2019-20,ACT,,2354.0491
,Total,,LEVEL ($ million) – purchaser's prices,2019-20,Total(a),,128717.0007
,Total,,LEVEL ($ million) – purchaser's prices,2020-21,NSW,,28243.6987
,Total,,LEVEL ($ million) – purchaser's prices,2020-21,Vic,,15069.9994
,Total,,LEVEL ($ million) – purchaser's prices,2020-21,Qld,,22567.149699999998
,Total,,LEVEL ($ million) – purchaser's prices,2020-21,SA,,6828.4036
,Total,,LEVEL ($ million) – purchaser's prices,2020-21,WA,,10173.527600000001
,Total,,LEVEL ($ million) – purchaser's prices,2020-21,Tas,,3058.7132
,Total,,LEVEL ($ million) – purchaser's prices,2020-21,NT,,1747.4378000000002
