section,category,subcategory,unit,financial_year,state,measure,value
,Tourism output,,$ million – basic prices,2022-23,Qld,,38052.17969999999
,Tourism output,,$ million – basic prices,2022-23,SA,,9349.846699999998
,Tourism output,,$ million – basic prices,2022-23,WA,,15250.246599999999
,Tourism output,,$ million – basic prices,2022-23,Tas,,4070.6135
,Tourism output,,$ million – basic prices,2022-23,NT,,2803.6319000000003
,Tourism output,,$ million – basic prices,2022-23,ACT,,3061.3631999999993
,Tourism output,,$ million – basic prices,2022-23,Total,,151546.2018
,Tourism output,,$ million – basic prices,2023-24,NSW,,49282.9039
,Tourism output,,$ million – basic prices,2023-24,Vic,,37353.582800000004
,Tourism output,,$ million – basic prices,2023-24,Qld,,39094.7827
,Tourism output,,$ million – basic prices,2023-24,SA,,9273.007499999998
,Tourism output,,$ million – basic prices,2023-24,WA,,16375.1372
,Tourism output,,$ million – basic prices,2023-24,Tas,,4742.8539
,Tourism output,,$ million – basic prices,2023-24,NT,,2851.8682000000003
,Tourism output,,$ million – basic prices,2023-24,ACT,,3223.252199999999
,Tourism output,,$ million – basic prices,2023-24,Total,,162197.3884
,Gross value added,,$ million – basic prices,2016-17,NSW,,14435.5391
,Gross value added,,$ million – basic prices,2016-17,Vic,,11135.8805
,Gross value added,,$ million – basic prices,2016-17,Qld,,10982.085699999998
,Gross value added,,$ million – basic prices,2016-17,SA,,2896.7974000000004
,Gross value added,,$ million – basic prices,2016-17,WA,,5351.5127999999995
,Gross value added,,$ million – basic prices,2016-17,Tas,,1482.134
,Gross value added,,$ million – basic prices,2016-17,NT,,1094.0569999999998
,Gross value added,,$ million – basic prices,2016-17,ACT,,974.3326999999999
,Gross value added,,$ million – basic prices,2016-17,Total,,48352.339199999995
,Gross value added,,$ million – basic prices,2017-18,NSW,,16210.034199999998
,Gross value added,,$ million – basic prices,2017-18,Vic,,11917.427699999998
,Gross value added,,$ million – basic prices,2017-18,Qld,,12081.0108
,Gross value added,,$ million – basic prices,2017-18,SA,,3084.9486
,Gross value added,,$ million – basic prices,2017-18,WA,,4789.1145
,Gross value added,,$ million – basic prices,2017-18,Tas,,1488.0816
,Gross value added,,$ million – basic prices,2017-18,NT,,983.7255
,Gross value added,,$ million – basic prices,2017-18,ACT,,1098.86
,Gross value added,,$ million – basic prices,2017-18,Total,,51653.2029
,Gross value added,,$ million – basic prices,2018-19,NSW,,17548.584699999996
,Gross value added,,$ million – basic prices,2018-19,Vic,,13448.161599999998
,Gross value added,,$ million – basic prices,2018-19,Qld,,13087.373800000001
,Gross value added,,$ million – basic prices,2018-19,SA,,3430.5399000000007
,Gross value added,,$ million – basic prices,2018-19,WA,,5653.519300000001
,Gross value added,,$ million – basic prices,2018-19,Tas,,1733.926
,Gross value added,,$ million – basic prices,2018-19,NT,,1140.0565000000001
,Gross value added,,$ million – basic prices,2018-19,ACT,,1117.8493000000003
,Gross value added,,$ million – basic prices,2018-19,Total,,57160.011099999996
,Gross value added,,$ million – basic prices,2019-20,NSW,,14003.402999999998
,Gross value added,,$ million – basic prices,2019-20,Vic,,10807.046300000002
,Gross value added,,$ million – basic prices,2019-20,Qld,,10714.3301
,Gross value added,,$ million – basic prices,2019-20,SA,,2929.3579000000004
,Gross value added,,$ million – basic prices,2019-20,WA,,4925.605600000001
,Gross value added,,$ million – basic prices,2019-20,Tas,,1420.4463
,Gross value added,,$ million – basic prices,2019-20,NT,,836.1786
,Gross value added,,$ million – basic prices,2019-20,ACT,,837.9556
,Gross value added,,$ million – basic prices,2019-20,Total,,46474.32340000001
,Gross value added,,$ million – basic prices,2020-21,NSW,,10234.962299999997
,Gross value added,,$ million – basic prices,2020-21,Vic,,5379.852100000001
,Gross value added,,$ million – basic prices,2020-21,Qld,,8310.182
,Gross value added,,$ million – basic prices,2020-21,SA,,2476.3731
,Gross value added,,$ million – basic prices,2020-21,WA,,3675.0300000000007
,Gross value added,,$ million – basic prices,2020-21,Tas,,1144.9967
,Gross value added,,$ million – basic prices,2020-21,NT,,644.3664000000001
,Gross value added,,$ million – basic prices,2020-21,ACT,,588.3586
,Gross value added,,$ million – basic prices,2020-21,Total,,32454.121199999998
,Gross value added,,$ million – basic prices,2021-22,NSW,,9903.5481
,Gross value added,,$ million – basic prices,2021-22,Vic,,7976.714500000001
,Gross value added,,$ million – basic prices,2021-22,Qld,,10049.495799999999
,Gross value added,,$ million – basic prices,2021-22,SA,,2475.6744
,Gross value added,,$ million – basic prices,2021-22,WA,,4326.632600000001
,Gross value added,,$ million – basic prices,2021-22,Tas,,1339.6625999999999
,Gross value added,,$ million – basic prices,2021-22,NT,,821.3749999999999
,Gross value added,,$ million – basic prices,2021-22,ACT,,671.3895
,Gross value added,,$ million – basic prices,2021-22,Total,,37564.4925
,Gross value added,,$ million – basic prices,2022-23,NSW,,19435.348100000003
,Gross value added,,$ million – basic prices,2022-23,Vic,,14675.2838
,Gross value added,,$ million – basic prices,2022-23,Qld,,16299.4995
,Gross value added,,$ million – basic prices,2022-23,SA,,4119.8945
,Gross value added,,$ million – basic prices,2022-23,WA,,6769.4763
,Gross value added,,$ million – basic prices,2022-23,Tas,,1804.4669000000004
,Gross value added,,$ million – basic prices,2022-23,NT,,1239.6121000000003
,Gross value added,,$ million – basic prices,2022-23,ACT,,1355.2706000000003
,Gross value added,,$ million – basic prices,2022-23,Total,,65698.8518
,Gross value added,,$ million – basic prices,2023-24,NSW,,21487.0491
,Gross value added,,$ million – basic prices,2023-24,Vic,,16125.4968
,Gross value added,,$ million – basic prices,2023-24,Qld,,16814.976799999997
,Gross value added,,$ million – basic prices,2023-24,SA,,4124.996499999999
,Gross value added,,$ million – basic prices,2023-24,WA,,7231.708500000001
,Gross value added,,$ million – basic prices,2023-24,Tas,,2074.6561999999994
,Gross value added,,$ million – basic prices,2023-24,NT,,1295.7407999999998
,Gross value added,,$ million – basic prices,2023-24,ACT,,1425.3642000000002
,Gross value added,,$ million – basic prices,2023-24,Total,,70579.98889999998
,Net taxes on products,,$ million – basic prices,2016-17,NSW,,1720.3562
,Net taxes on products,,$ million – basic prices,2016-17,Vic,,1102.05
,Net taxes on products,,$ million – basic prices,2016-17,Qld,,1222.0459
,Net taxes on products,,$ million – basic prices,2016-17,SA,,614.4918
,Net taxes on products,,$ million – basic prices,2016-17,WA,,536.3088
,Net taxes on products,,$ million – basic prices,2016-17,Tas,,136.8385
,Net taxes on products,,$ million – basic prices,2016-17,NT,,231.2445
,Net taxes on products,,$ million – basic prices,2016-17,ACT,,136.6686
,Net taxes on products,,$ million – basic prices,2016-17,Total,,5700.0043
,Net taxes on products,,$ million – basic prices,2017-18,NSW,,1920.7258
,Net taxes on products,,$ million – basic prices,2017-18,Vic,,1187.2078
,Net taxes on products,,$ million – basic prices,2017-18,Qld,,1342.8337
,Net taxes on products,,$ million – basic prices,2017-18,SA,,665.3789
,Net taxes on products,,$ million – basic prices,2017-18,WA,,518.9736
,Net taxes on products,,$ million – basic prices,2017-18,Tas,,140.9213
,Net taxes on products,,$ million – basic prices,2017-18,NT,,206.8327
,Net taxes on products,,$ million – basic prices,2017-18,ACT,,145.5656
,Net taxes on products,,$ million – basic prices,2017-18,Total,,6128.4395
,Net taxes on products,,$ million – basic prices,2018-19,NSW,,2247.1228
,Net taxes on products,,$ million – basic prices,2018-19,Vic,,1414.5773
,Net taxes on products,,$ million – basic prices,2018-19,Qld,,1518.7573
,Net taxes on products,,$ million – basic prices,2018-19,SA,,790.0417
,Net taxes on products,,$ million – basic prices,2018-19,WA,,635.3863
,Net taxes on products,,$ million – basic prices,2018-19,Tas,,181.276
,Net taxes on products,,$ million – basic prices,2018-19,NT,,268.719
,Net taxes on products,,$ million – basic prices,2018-19,ACT,,156.243
,Net taxes on products,,$ million – basic prices,2018-19,Total,,7212.1234
,Net taxes on products,,$ million – basic prices,2019-20,NSW,,1967.1262
,Net taxes on products,,$ million – basic prices,2019-20,Vic,,1257.1429
,Net taxes on products,,$ million – basic prices,2019-20,Qld,,1327.3225
,Net taxes on products,,$ million – basic prices,2019-20,SA,,684.7292
,Net taxes on products,,$ million – basic prices,2019-20,WA,,614.6581
,Net taxes on products,,$ million – basic prices,2019-20,Tas,,155.1443
,Net taxes on products,,$ million – basic prices,2019-20,NT,,199.4821
,Net taxes on products,,$ million – basic prices,2019-20,ACT,,129.6863
,Net taxes on products,,$ million – basic prices,2019-20,Total,,6335.2917
,Net taxes on products,,$ million – basic prices,2020-21,NSW,,1602.9141
,Net taxes on products,,$ million – basic prices,2020-21,Vic,,783.9353
,Net taxes on products,,$ million – basic prices,2020-21,Qld,,1188.3741
,Net taxes on products,,$ million – basic prices,2020-21,SA,,517.28
,Net taxes on products,,$ million – basic prices,2020-21,WA,,518.1179
,Net taxes on products,,$ million – basic prices,2020-21,Tas,,136.4362
,Net taxes on products,,$ million – basic prices,2020-21,NT,,127.3312
,Net taxes on products,,$ million – basic prices,2020-21,ACT,,99.0436
,Net taxes on products,,$ million – basic prices,2020-21,Total,,4973.4325
,Net taxes on products,,$ million – basic prices,2021-22,NSW,,1265.9453
,Net taxes on products,,$ million – basic prices,2021-22,Vic,,916.418
,Net taxes on products,,$ million – basic prices,2021-22,Qld,,1193.0886
,Net taxes on products,,$ million – basic prices,2021-22,SA,,471.702
,Net taxes on products,,$ million – basic prices,2021-22,WA,,508.0823
,Net taxes on products,,$ million – basic prices,2021-22,Tas,,133.4282
,Net taxes on products,,$ million – basic prices,2021-22,NT,,149.4677
,Net taxes on products,,$ million – basic prices,2021-22,ACT,,92.1786
,Net taxes on products,,$ million – basic prices,2021-22,Total,,4730.3107
,Net taxes on products,,$ million – basic prices,2022-23,NSW,,2058.7898
,Net taxes on products,,$ million – basic prices,2022-23,Vic,,1313.7217
,Net taxes on products,,$ million – basic prices,2022-23,Qld,,1569.9294
,Net taxes on products,,$ million – basic prices,2022-23,SA,,801.1351
,Net taxes on products,,$ million – basic prices,2022-23,WA,,635.6525
,Net taxes on products,,$ million – basic prices,2022-23,Tas,,135.0331
,Net taxes on products,,$ million – basic prices,2022-23,NT,,231.0892
,Net taxes on products,,$ million – basic prices,2022-23,ACT,,169.4406
,Net taxes on products,,$ million – basic prices,2022-23,Total,,6914.7914
,Net taxes on products,,$ million – basic prices,2023-24,NSW,,2852.5078
,Net taxes on products,,$ million – basic prices,2023-24,Vic,,1850.1338
,Net taxes on products,,$ million – basic prices,2023-24,Qld,,2099.5493
,Net taxes on products,,$ million – basic prices,2023-24,SA,,914.407
,Net taxes on products,,$ million – basic prices,2023-24,WA,,883.704
,Net taxes on products,,$ million – basic prices,2023-24,Tas,,202.5164
,Net taxes on products,,$ million – basic prices,2023-24,NT,,262.3737
,Net taxes on products,,$ million – basic prices,2023-24,ACT,,206.8079
,Net taxes on products,,$ million – basic prices,2023-24,Total,,9272.0001
,Gross state product,,$ million – basic prices,2016-17,NSW,,16155.8946
,Gross state product,,$ million – basic prices,2016-17,Vic,,12237.931799999998
,Gross state product,,$ million – basic prices,2016-17,Qld,,12204.1331
,Gross state product,,$ million – basic prices,2016-17,SA,,3511.2891
,Gross state product,,$ million – basic prices,2016-17,WA,,5887.8212
,Gross state product,,$ million – basic prices,2016-17,Tas,,1618.9724
,Gross state product,,$ million – basic prices,2016-17,NT,,1325.3015
,Gross state product,,$ million – basic prices,2016-17,ACT,,1111.0013000000001
,Gross state product,,$ million – basic prices,2016-17,Total,,54052.345
,Gross state product,,$ million – basic prices,2017-18,NSW,,18130.762000000002
,Gross state product,,$ million – basic prices,2017-18,Vic,,13104.634
,Gross state product,,$ million – basic prices,2017-18,Qld,,13423.8458
,Gross state product,,$ million – basic prices,2017-18,SA,,3750.3274
,Gross state product,,$ million – basic prices,2017-18,WA,,5308.088600000001
,Gross state product,,$ million – basic prices,2017-18,Tas,,1629.0029
,Gross state product,,$ million – basic prices,2017-18,NT,,1190.5582
,Gross state product,,$ million – basic prices,2017-18,ACT,,1244.4254999999998
,Gross state product,,$ million – basic prices,2017-18,Total,,57781.644400000005
,Gross state product,,$ million – basic prices,2018-19,NSW,,19795.7065
,Gross state product,,$ million – basic prices,2018-19,Vic,,14862.7399
,Gross state product,,$ million – basic prices,2018-19,Qld,,14606.131799999997
,Gross state product,,$ million – basic prices,2018-19,SA,,4220.581900000001
,Gross state product,,$ million – basic prices,2018-19,WA,,6288.906200000001
,Gross state product,,$ million – basic prices,2018-19,Tas,,1915.2019
,Gross state product,,$ million – basic prices,2018-19,NT,,1408.7754000000004
,Gross state product,,$ million – basic prices,2018-19,ACT,,1274.0922
,Gross state product,,$ million – basic prices,2018-19,Total,,64372.13579999999
,Gross state product,,$ million – basic prices,2019-20,NSW,,15970.5304
,Gross state product,,$ million – basic prices,2019-20,Vic,,12064.189300000002
,Gross state product,,$ million – basic prices,2019-20,Qld,,12041.653400000001
,Gross state product,,$ million – basic prices,2019-20,SA,,3614.0871000000006
,Gross state product,,$ million – basic prices,2019-20,WA,,5540.263500000001
,Gross state product,,$ million – basic prices,2019-20,Tas,,1575.5906
,Gross state product,,$ million – basic prices,2019-20,NT,,1035.6605999999997
,Gross state product,,$ million – basic prices,2019-20,ACT,,967.6418
,Gross state product,,$ million – basic prices,2019-20,Total,,52809.616700000006
,Gross state product,,$ million – basic prices,2020-21,NSW,,11837.877099999998
,Gross state product,,$ million – basic prices,2020-21,Vic,,6163.787900000001
,Gross state product,,$ million – basic prices,2020-21,Qld,,9498.556499999999
,Gross state product,,$ million – basic prices,2020-21,SA,,2993.6535000000003
,Gross state product,,$ million – basic prices,2020-21,WA,,4193.147900000002
,Gross state product,,$ million – basic prices,2020-21,Tas,,1281.4328999999998
,Gross state product,,$ million – basic prices,2020-21,NT,,771.6976
,Gross state product,,$ million – basic prices,2020-21,ACT,,687.4021999999999
,Gross state product,,$ million – basic prices,2020-21,Total,,37427.5556
,Gross state product,,$ million – basic prices,2021-22,NSW,,11169.493000000002
,Gross state product,,$ million – basic prices,2021-22,Vic,,8893.132700000002
,Gross state product,,$ million – basic prices,2021-22,Qld,,11242.5834
,Gross state product,,$ million – basic prices,2021-22,SA,,2947.3763
,Gross state product,,$ million – basic prices,2021-22,WA,,4834.715
,Gross state product,,$ million – basic prices,2021-22,Tas,,1473.0910000000001
,Gross state product,,$ million – basic prices,2021-22,NT,,970.8426999999999
,Gross state product,,$ million – basic prices,2021-22,ACT,,763.5682
,Gross state product,,$ million – basic prices,2021-22,Total,,42294.80230000001
,Gross state product,,$ million – basic prices,2022-23,NSW,,21494.1369
,Gross state product,,$ million – basic prices,2022-23,Vic,,15989.005999999998
,Gross state product,,$ million – basic prices,2022-23,Qld,,17869.4312
,Gross state product,,$ million – basic prices,2022-23,SA,,4921.0295
,Gross state product,,$ million – basic prices,2022-23,WA,,7405.1283
,Gross state product,,$ million – basic prices,2022-23,Tas,,1939.4998000000005
,Gross state product,,$ million – basic prices,2022-23,NT,,1470.7012000000002
,Gross state product,,$ million – basic prices,2022-23,ACT,,1524.7114000000001
,Gross state product,,$ million – basic prices,2022-23,Total,,72613.6443
,Gross state product,,$ million – basic prices,2023-24,NSW,,24339.5564
,Gross state product,,$ million – basic prices,2023-24,Vic,,17975.6286
,Gross state product,,$ million – basic prices,2023-24,Qld,,18914.5273
,Gross state product,,$ million – basic prices,2023-24,SA,,5039.4034
,Gross state product,,$ million – basic prices,2023-24,WA,,8115.4123
,Gross state product,,$ million – basic prices,2023-24,Tas,,2277.172699999999
,Gross state product,,$ million – basic prices,2023-24,NT,,1558.1146
,Gross state product,,$ million – basic prices,2023-24,ACT,,1632.1722000000002
,Gross state product,,$ million – basic prices,2023-24,Total,,79851.98749999999
,Filled jobs,,'000,2016-17,NSW,,92.45750000000001
,Filled jobs,,'000,2016-17,Vic,,74.7345
,Filled jobs,,'000,2016-17,Qld,,81.23119999999999
,Filled jobs,,'000,2016-17,SA,,21.687399999999997
,Filled jobs,,'000,2016-17,WA,,36.2567
,Filled jobs,,'000,2016-17,Tas,,20.6098
,Filled jobs,,'000,2016-17,NT,,7.7335
,Filled jobs,,'000,2016-17,ACT,,7.4649
,Filled jobs,,'000,2016-17,Total,,342.1755
,Filled jobs,,'000,2017-18,NSW,,103.87850000000003
,Filled jobs,,'000,2017-18,Vic,,80.04150000000001
,Filled jobs,,'000,2017-18,Qld,,89.46170000000001
,Filled jobs,,'000,2017-18,SA,,23.077200000000005
,Filled jobs,,'000,2017-18,WA,,32.31640000000001
,Filled jobs,,'000,2017-18,Tas,,20.563299999999998
,Filled jobs,,'000,2017-18,NT,,6.960399999999998
,Filled jobs,,'000,2017-18,ACT,,8.2871
,Filled jobs,,'000,2017-18,Total,,364.58610000000004
,Filled jobs,,'000,2018-19,NSW,,111.67319999999998
,Filled jobs,,'000,2018-19,Vic,,89.86050000000003
,Filled jobs,,'000,2018-19,Qld,,96.32070000000002
,Filled jobs,,'000,2018-19,SA,,25.5152
,Filled jobs,,'000,2018-19,WA,,38.03559999999999
,Filled jobs,,'000,2018-19,Tas,,23.794900000000002
,Filled jobs,,'000,2018-19,NT,,7.984800000000001
,Filled jobs,,'000,2018-19,ACT,,8.338000000000001
,Filled jobs,,'000,2018-19,Total,,401.52290000000005
,Filled jobs,,'000,2019-20,NSW,,88.80069999999998
,Filled jobs,,'000,2019-20,Vic,,71.97819999999999
,Filled jobs,,'000,2019-20,Qld,,78.5239
,Filled jobs,,'000,2019-20,SA,,21.7667
,Filled jobs,,'000,2019-20,WA,,33.0144
,Filled jobs,,'000,2019-20,Tas,,19.1893
,Filled jobs,,'000,2019-20,NT,,5.8347
,Filled jobs,,'000,2019-20,ACT,,6.3542000000000005
,Filled jobs,,'000,2019-20,Total,,325.46209999999996
,Filled jobs,,'000,2020-21,NSW,,63.645600000000016
,Filled jobs,,'000,2020-21,Vic,,34.611599999999996
,Filled jobs,,'000,2020-21,Qld,,59.88669999999999
,Filled jobs,,'000,2020-21,SA,,18.114800000000002
,Filled jobs,,'000,2020-21,WA,,24.267400000000002
,Filled jobs,,'000,2020-21,Tas,,16.053099999999997
,Filled jobs,,'000,2020-21,NT,,4.429899999999999
,Filled jobs,,'000,2020-21,ACT,,4.454
,Filled jobs,,'000,2020-21,Total,,225.46310000000003
,Filled jobs,,'000,2021-22,NSW,,60.71839999999999
,Filled jobs,,'000,2021-22,Vic,,51.27850000000001
,Filled jobs,,'000,2021-22,Qld,,71.7674
,Filled jobs,,'000,2021-22,SA,,17.856699999999996
,Filled jobs,,'000,2021-22,WA,,28.242199999999997
,Filled jobs,,'000,2021-22,Tas,,18.437999999999995
,Filled jobs,,'000,2021-22,NT,,5.6659999999999995
,Filled jobs,,'000,2021-22,ACT,,4.893
,Filled jobs,,'000,2021-22,Total,,258.86019999999996
,Filled jobs,,'000,2022-23,NSW,,120.73509999999999
,Filled jobs,,'000,2022-23,Vic,,95.34680000000003
,Filled jobs,,'000,2022-23,Qld,,117.05789999999999
,Filled jobs,,'000,2022-23,SA,,29.9146
,Filled jobs,,'000,2022-23,WA,,44.569
,Filled jobs,,'000,2022-23,Tas,,24.4053
,Filled jobs,,'000,2022-23,NT,,8.529999999999998
,Filled jobs,,'000,2022-23,ACT,,10.035799999999998
,Filled jobs,,'000,2022-23,Total,,450.59450000000004
,Filled jobs,,'000,2023-24,NSW,,133.27
,Filled jobs,,'000,2023-24,Vic,,104.98400000000001
,Filled jobs,,'000,2023-24,Qld,,120.83429999999996
,Filled jobs,,'000,2023-24,SA,,29.886899999999997
,Filled jobs,,'000,2023-24,WA,,47.422799999999995
,Filled jobs,,'000,2023-24,Tas,,28.000099999999996
,Filled jobs,,'000,2023-24,NT,,8.9847
,Filled jobs,,'000,2023-24,ACT,,10.492899999999999
,Filled jobs,,'000,2023-24,Total,,483.87569999999994
