section,category,subcategory,unit,financial_year,state,measure,value
,Net taxes on products,,$ million – basic prices,2023-24,ACT,,230.3453
,Net taxes on products,,$ million – basic prices,2023-24,Total(a),,12231.0025
,Total gross state product,,$ million – basic prices,2016-17,NSW,LEVEL,15090.5684
,Total gross state product,,$ million – basic prices,2016-17,Vic,,11643.9412
,Total gross state product,,$ million – basic prices,2016-17,Qld,,11253.845500000001
,Total gross state product,,$ million – basic prices,2016-17,SA,,2988.6479
,Total gross state product,,$ million – basic prices,2016-17,WA,,5746.3672
,Total gross state product,,$ million – basic prices,2016-17,Tas,,1491.3011
,Total gross state product,,$ million – basic prices,2016-17,NT,,1107.1082
,Total gross state product,,$ million – basic prices,2016-17,ACT,,1024.2219
,Total gross state product,,$ million – basic prices,2016-17,Total(a),,50346.0014
,Total gross state product,,$ million – basic prices,2017-18,NSW,LEVEL,17130.5701
,Total gross state product,,$ million – basic prices,2017-18,Vic,,12526.1494
,Total gross state product,,$ million – basic prices,2017-18,Qld,,12668.9705
,Total gross state product,,$ million – basic prices,2017-18,SA,,3141.9852
,Total gross state product,,$ million – basic prices,2017-18,WA,,5059.9267
,Total gross state product,,$ million – basic prices,2017-18,Tas,,1520.8996
,Total gross state product,,$ million – basic prices,2017-18,NT,,1007.3048
,Total gross state product,,$ million – basic prices,2017-18,ACT,,1239.1941
,Total gross state product,,$ million – basic prices,2017-18,Total(a),,54295.0004
,Total gross state product,,$ million – basic prices,2018-19,NSW,LEVEL,18403.367700000003
,Total gross state product,,$ million – basic prices,2018-19,Vic,,14474.5513
,Total gross state product,,$ million – basic prices,2018-19,Qld,,13748.9543
,Total gross state product,,$ million – basic prices,2018-19,SA,,3546.6286
,Total gross state product,,$ million – basic prices,2018-19,WA,,6029.1669999999995
,Total gross state product,,$ million – basic prices,2018-19,Tas,,1774.0767
,Total gross state product,,$ million – basic prices,2018-19,NT,,1133.3144
,Total gross state product,,$ million – basic prices,2018-19,ACT,,1230.9382
,Total gross state product,,$ million – basic prices,2018-19,Total(a),,60340.998100000004
,Total gross state product,,$ million – basic prices,2019-20,NSW,LEVEL,14562.0945
,Total gross state product,,$ million – basic prices,2019-20,Vic,,11417.672
,Total gross state product,,$ million – basic prices,2019-20,Qld,,11011.955899999999
,Total gross state product,,$ million – basic prices,2019-20,SA,,3031.3694
,Total gross state product,,$ million – basic prices,2019-20,WA,,5189.4481
,Total gross state product,,$ million – basic prices,2019-20,Tas,,1469.6863999999998
,Total gross state product,,$ million – basic prices,2019-20,NT,,832.8351
,Total gross state product,,$ million – basic prices,2019-20,ACT,,889.9392
,Total gross state product,,$ million – basic prices,2019-20,Total(a),,48405.0006
,Total gross state product,,$ million – basic prices,2020-21,NSW,LEVEL,9801.9512
,Total gross state product,,$ million – basic prices,2020-21,Vic,,5183.9814
,Total gross state product,,$ million – basic prices,2020-21,Qld,,7847.6251
,Total gross state product,,$ million – basic prices,2020-21,SA,,2377.9017
,Total gross state product,,$ million – basic prices,2020-21,WA,,3441.4337
,Total gross state product,,$ million – basic prices,2020-21,Tas,,1066.5039
,Total gross state product,,$ million – basic prices,2020-21,NT,,586.5464
,Total gross state product,,$ million – basic prices,2020-21,ACT,,565.0572
,Total gross state product,,$ million – basic prices,2020-21,Total(a),,30871.0006
,Total gross state product,,$ million – basic prices,2021-22,NSW,LEVEL,10073.5345
,Total gross state product,,$ million – basic prices,2021-22,Vic,,7935.717
,Total gross state product,,$ million – basic prices,2021-22,Qld,,10091.678399999999
,Total gross state product,,$ million – basic prices,2021-22,SA,,2452.6882
,Total gross state product,,$ million – basic prices,2021-22,WA,,4178.2871000000005
,Total gross state product,,$ million – basic prices,2021-22,Tas,,1290.9263
,Total gross state product,,$ million – basic prices,2021-22,NT,,812.1596999999999
,Total gross state product,,$ million – basic prices,2021-22,ACT,,693.0087
,Total gross state product,,$ million – basic prices,2021-22,Total(a),,37527.9999
,Total gross state product,,$ million – basic prices,2022-23,NSW,LEVEL,21280.4726
,Total gross state product,,$ million – basic prices,2022-23,Vic,,15941.998
,Total gross state product,,$ million – basic prices,2022-23,Qld,,17783.186
,Total gross state product,,$ million – basic prices,2022-23,SA,,4381.951
,Total gross state product,,$ million – basic prices,2022-23,WA,,7380.9596
,Total gross state product,,$ million – basic prices,2022-23,Tas,,1998.7677999999999
,Total gross state product,,$ million – basic prices,2022-23,NT,,1352.1366
,Total gross state product,,$ million – basic prices,2022-23,ACT,,1499.527
,Total gross state product,,$ million – basic prices,2022-23,Total(a),,71618.9985
,Total gross state product,,$ million – basic prices,2023-24,NSW,LEVEL,23864.1703
,Total gross state product,,$ million – basic prices,2023-24,Vic,,17979.051199999998
,Total gross state product,,$ million – basic prices,2023-24,Qld,,18714.7342
,Total gross state product,,$ million – basic prices,2023-24,SA,,4441.1278999999995
,Total gross state product,,$ million – basic prices,2023-24,WA,,7810.2176
,Total gross state product,,$ million – basic prices,2023-24,Tas,,2268.0023
,Total gross state product,,$ million – basic prices,2023-24,NT,,1464.1389
,Total gross state product,,$ million – basic prices,2023-24,ACT,,1571.5611999999999
,Total gross state product,,$ million – basic prices,2023-24,Total(a),,78113.0035
,Filled jobs,,'000,2016-17,NSW,LEVEL,153.215
,Filled jobs,,'000,2016-17,Vic,,146.6714
,Filled jobs,,'000,2016-17,Qld,,116.8969
,Filled jobs,,'000,2016-17,SA,,34.8701
,Filled jobs,,'000,2016-17,WA,,63.4938
,Filled jobs,,'000,2016-17,Tas,,18.6851
,Filled jobs,,'000,2016-17,NT,,7.8503
,Filled jobs,,'000,2016-17,ACT,,9.4174
,Filled jobs,,'000,2016-17,Total(a),,551.1
,Filled jobs,,'000,2017-18,NSW,LEVEL,173.2987
,Filled jobs,,'000,2017-18,Vic,,159.6149
,Filled jobs,,'000,2017-18,Qld,,130.2107
,Filled jobs,,'000,2017-18,SA,,36.287
,Filled jobs,,'000,2017-18,WA,,57.1339
,Filled jobs,,'000,2017-18,Tas,,18.9156
,Filled jobs,,'000,2017-18,NT,,7.0658
,Filled jobs,,'000,2017-18,ACT,,10.4735
,Filled jobs,,'000,2017-18,Total(a),,593
,Filled jobs,,'000,2018-19,NSW,LEVEL,181.8961
,Filled jobs,,'000,2018-19,Vic,,171.6289
,Filled jobs,,'000,2018-19,Qld,,136.1519
,Filled jobs,,'000,2018-19,SA,,38.5908
,Filled jobs,,'000,2018-19,WA,,64.456
,Filled jobs,,'000,2018-19,Tas,,21.2898
,Filled jobs,,'000,2018-19,NT,,7.6239
,Filled jobs,,'000,2018-19,ACT,,10.3625
,Filled jobs,,'000,2018-19,Total(a),,632
,Filled jobs,,'000,2019-20,NSW,LEVEL,152.985
,Filled jobs,,'000,2019-20,Vic,,148.1679
,Filled jobs,,'000,2019-20,Qld,,119.1188
,Filled jobs,,'000,2019-20,SA,,35.9667
,Filled jobs,,'000,2019-20,WA,,59.5348
,Filled jobs,,'000,2019-20,Tas,,18.2627
,Filled jobs,,'000,2019-20,NT,,6.2829
,Filled jobs,,'000,2019-20,ACT,,8.2811
,Filled jobs,,'000,2019-20,Total(a),,548.6
,Filled jobs,,'000,2020-21,NSW,LEVEL,114.6501
,Filled jobs,,'000,2020-21,Vic,,74.4876
,Filled jobs,,'000,2020-21,Qld,,96.8843
,Filled jobs,,'000,2020-21,SA,,33.0928
,Filled jobs,,'000,2020-21,WA,,48.6804
,Filled jobs,,'000,2020-21,Tas,,15.986
,Filled jobs,,'000,2020-21,NT,,5.1337
,Filled jobs,,'000,2020-21,ACT,,6.085
,Filled jobs,,'000,2020-21,Total(a),,395
,Filled jobs,,'000,2021-22,NSW,LEVEL,103.1862
,Filled jobs,,'000,2021-22,Vic,,105.4787
,Filled jobs,,'000,2021-22,Qld,,110.966
,Filled jobs,,'000,2021-22,SA,,30.2111
,Filled jobs,,'000,2021-22,WA,,52.3259
,Filled jobs,,'000,2021-22,Tas,,17.138
,Filled jobs,,'000,2021-22,NT,,6.0734
,Filled jobs,,'000,2021-22,ACT,,6.3207
,Filled jobs,,'000,2021-22,Total(a),,431.7
,Filled jobs,,'000,2022-23,NSW,LEVEL,179.229
,Filled jobs,,'000,2022-23,Vic,,171.1412
,Filled jobs,,'000,2022-23,Qld,,152.6107
,Filled jobs,,'000,2022-23,SA,,42.6442
,Filled jobs,,'000,2022-23,WA,,69.8656
,Filled jobs,,'000,2022-23,Tas,,20.0562
,Filled jobs,,'000,2022-23,NT,,7.7573
,Filled jobs,,'000,2022-23,ACT,,11.096
,Filled jobs,,'000,2022-23,Total(a),,654.4
,Filled jobs,,'000,2023-24,NSW,LEVEL,194.9597
,Filled jobs,,'000,2023-24,Vic,,183.7883
,Filled jobs,,'000,2023-24,Qld,,155.9906
,Filled jobs,,'000,2023-24,SA,,41.5997
,Filled jobs,,'000,2023-24,WA,,72.7047
,Filled jobs,,'000,2023-24,Tas,,22.7789
,Filled jobs,,'000,2023-24,NT,,7.9725
,Filled jobs,,'000,2023-24,ACT,,11.7056
,Filled jobs,,'000,2023-24,Total(a),,691.5
