STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,32263,202748,239463,221124,158635,131228,985461,34.27%
VIC,6413,61315,60417,53073,38340,30618,250176,11.34%
QLD,29508,86071,76696,52820,32689,20686,298470,17.15%
SA,24993,57477,57158,56169,43227,34252,273276,40.91%
WA,2603,37609,58228,54521,40273,33320,226554,25.90%
TAS,586,10976,17119,17859,12982,11820,71342,35.00%
NT,190,942,1322,980,581,227,4242,5.25%
ACT,606,3193,3690,3090,2148,1563,14290,10.01%
TOTAL,97162,460331,514093,459636,328875,263714,2123811,24.15%
