STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,165,3031,16083,23985,26120,29069,49751,148204,5.20%
VIC,92,6569,28201,33140,30353,28396,36592,163343,7.40%
QLD,55,3461,16505,22852,25018,25852,36213,129956,7.30%
SA,2516,8948,10354,11354,12454,13164,20159,78949,12.00%
WA,36,4718,16772,19829,20112,19383,23864,104714,10.70%
TAS,11,804,2619,3068,3712,4318,5369,19901,9.80%
NT,1,171,897,1062,1095,990,632,4848,5.10%
ACT,7,766,3028,3108,2860,2472,2765,15006,10.10%
TOTAL,2883,28468,94459,118398,121724,123644,175345,664921,7.40%
