STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,104,5770,10997,17364,18105,21124,27147,100611,3.80%
VIC,162,7461,15095,19329,17802,16703,16659,93211,4.77%
QLD,147,5824,11234,15872,16630,17828,18041,85576,5.56%
SA,4345,4037,3958,5534,5948,6716,8577,39115,6.43%
WA,100,4937,8562,11485,11479,11092,10717,58372,7.40%
TAS,22,698,1342,1762,1941,2110,1944,9819,5.27%
NT,5,145,451,541,502,414,227,2285,2.89%
ACT,18,640,1191,1413,1237,1207,975,6681,5.27%
TOTAL,4903,29512,52830,73300,73644,77194,84287,395670,4.99%
