category,unit,breakdown,value
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Qld,na
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,WA,126.9
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,SA,263.1
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Tas,84.1
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,ACT,364.2
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NT,330
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Aust,199.6
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NSW,31.6
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Vic,56.6
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Qld,na
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,WA,11.3
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,SA,44
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Tas,21.3
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,ACT,48.4
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NT,58.4
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Aust,38.5
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > All children",rate,NSW,63.4
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > All children",rate,Vic,68.1
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > All children",rate,Qld,na
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > All children",rate,WA,23.1
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > All children",rate,SA,58.8
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > All children",rate,Tas,36.9
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > All children",rate,ACT,85.3
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > All children",rate,NT,171.2
"2024-25 > Notifications > Rate per 1,000 children aged 0–17 years > All children",rate,Aust,60
2024-25 > Finalised investigations > Number of children > Aboriginal and Torres Strait Islander children,no.,NSW,6656
2024-25 > Finalised investigations > Number of children > Aboriginal and Torres Strait Islander children,no.,Vic,5392
2024-25 > Finalised investigations > Number of children > Aboriginal and Torres Strait Islander children,no.,Qld,na
2024-25 > Finalised investigations > Number of children > Aboriginal and Torres Strait Islander children,no.,WA,3663
2024-25 > Finalised investigations > Number of children > Aboriginal and Torres Strait Islander children,no.,SA,2044
2024-25 > Finalised investigations > Number of children > Aboriginal and Torres Strait Islander children,no.,Tas,287
2024-25 > Finalised investigations > Number of children > Aboriginal and Torres Strait Islander children,no.,ACT,191
2024-25 > Finalised investigations > Number of children > Aboriginal and Torres Strait Islander children,no.,NT,2289
2024-25 > Finalised investigations > Number of children > Aboriginal and Torres Strait Islander children,no.,Aust,20522
2024-25 > Finalised investigations > Number of children > Non-Indigenous children,no.,NSW,10593
2024-25 > Finalised investigations > Number of children > Non-Indigenous children,no.,Vic,34379
2024-25 > Finalised investigations > Number of children > Non-Indigenous children,no.,Qld,na
2024-25 > Finalised investigations > Number of children > Non-Indigenous children,no.,WA,4969
2024-25 > Finalised investigations > Number of children > Non-Indigenous children,no.,SA,5519
2024-25 > Finalised investigations > Number of children > Non-Indigenous children,no.,Tas,353
2024-25 > Finalised investigations > Number of children > Non-Indigenous children,no.,ACT,394
2024-25 > Finalised investigations > Number of children > Non-Indigenous children,no.,NT,368
2024-25 > Finalised investigations > Number of children > Non-Indigenous children,no.,Aust,56575
2024-25 > Finalised investigations > Number of children > Children of unknown Indigenous status,no.,NSW,3396
2024-25 > Finalised investigations > Number of children > Children of unknown Indigenous status,no.,Vic,71
2024-25 > Finalised investigations > Number of children > Children of unknown Indigenous status,no.,Qld,na
2024-25 > Finalised investigations > Number of children > Children of unknown Indigenous status,no.,WA,2
2024-25 > Finalised investigations > Number of children > Children of unknown Indigenous status,no.,SA,230
2024-25 > Finalised investigations > Number of children > Children of unknown Indigenous status,no.,Tas,36
2024-25 > Finalised investigations > Number of children > Children of unknown Indigenous status,no.,ACT,6
2024-25 > Finalised investigations > Number of children > Children of unknown Indigenous status,no.,NT,59
2024-25 > Finalised investigations > Number of children > Children of unknown Indigenous status,no.,Aust,3800
2024-25 > Finalised investigations > Number of children > All children,no.,NSW,20645
2024-25 > Finalised investigations > Number of children > All children,no.,Vic,39842
2024-25 > Finalised investigations > Number of children > All children,no.,Qld,na
2024-25 > Finalised investigations > Number of children > All children,no.,WA,8634
2024-25 > Finalised investigations > Number of children > All children,no.,SA,7793
2024-25 > Finalised investigations > Number of children > All children,no.,Tas,676
2024-25 > Finalised investigations > Number of children > All children,no.,ACT,591
2024-25 > Finalised investigations > Number of children > All children,no.,NT,2716
2024-25 > Finalised investigations > Number of children > All children,no.,Aust,80897
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NSW,47.5
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Vic,169.8
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Qld,na
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,WA,77
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,SA,97.2
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Tas,22.2
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,ACT,55.3
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NT,91.7
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Aust,72.8
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NSW,6.4
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Vic,23.9
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Qld,na
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,WA,8.2
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,SA,15.4
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Tas,3.5
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,ACT,4.1
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NT,9.7
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Aust,13.2
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > All children",rate,NSW,11.5
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > All children",rate,Vic,27.1
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > All children",rate,Qld,na
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > All children",rate,WA,13.2
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > All children",rate,SA,20.6
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > All children",rate,Tas,6
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > All children",rate,ACT,5.9
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > All children",rate,NT,43.1
"2024-25 > Finalised investigations > Rate per 1,000 children aged 0–17 years > All children",rate,Aust,17.7
2024-25 > Substantiations > Number of children > Aboriginal and Torres Strait Islander children,no.,NSW,4044
2024-25 > Substantiations > Number of children > Aboriginal and Torres Strait Islander children,no.,Vic,2653
2024-25 > Substantiations > Number of children > Aboriginal and Torres Strait Islander children,no.,Qld,na
2024-25 > Substantiations > Number of children > Aboriginal and Torres Strait Islander children,no.,WA,2233
2024-25 > Substantiations > Number of children > Aboriginal and Torres Strait Islander children,no.,SA,909
2024-25 > Substantiations > Number of children > Aboriginal and Torres Strait Islander children,no.,Tas,226
2024-25 > Substantiations > Number of children > Aboriginal and Torres Strait Islander children,no.,ACT,68
2024-25 > Substantiations > Number of children > Aboriginal and Torres Strait Islander children,no.,NT,848
2024-25 > Substantiations > Number of children > Aboriginal and Torres Strait Islander children,no.,Aust,10981
2024-25 > Substantiations > Number of children > Non-Indigenous children,no.,NSW,5909
2024-25 > Substantiations > Number of children > Non-Indigenous children,no.,Vic,14552
2024-25 > Substantiations > Number of children > Non-Indigenous children,no.,Qld,na
2024-25 > Substantiations > Number of children > Non-Indigenous children,no.,WA,2506
2024-25 > Substantiations > Number of children > Non-Indigenous children,no.,SA,1653
2024-25 > Substantiations > Number of children > Non-Indigenous children,no.,Tas,252
2024-25 > Substantiations > Number of children > Non-Indigenous children,no.,ACT,116
2024-25 > Substantiations > Number of children > Non-Indigenous children,no.,NT,116
2024-25 > Substantiations > Number of children > Non-Indigenous children,no.,Aust,25104
2024-25 > Substantiations > Number of children > Children of unknown Indigenous status,no.,NSW,1669
2024-25 > Substantiations > Number of children > Children of unknown Indigenous status,no.,Vic,0
2024-25 > Substantiations > Number of children > Children of unknown Indigenous status,no.,Qld,na
2024-25 > Substantiations > Number of children > Children of unknown Indigenous status,no.,WA,1
2024-25 > Substantiations > Number of children > Children of unknown Indigenous status,no.,SA,55
2024-25 > Substantiations > Number of children > Children of unknown Indigenous status,no.,Tas,26
2024-25 > Substantiations > Number of children > Children of unknown Indigenous status,no.,ACT,np
2024-25 > Substantiations > Number of children > Children of unknown Indigenous status,no.,NT,17
2024-25 > Substantiations > Number of children > Children of unknown Indigenous status,no.,Aust,1768
2024-25 > Substantiations > Number of children > All children,no.,NSW,11622
2024-25 > Substantiations > Number of children > All children,no.,Vic,17205
2024-25 > Substantiations > Number of children > All children,no.,Qld,na
2024-25 > Substantiations > Number of children > All children,no.,WA,4740
2024-25 > Substantiations > Number of children > All children,no.,SA,2617
2024-25 > Substantiations > Number of children > All children,no.,Tas,504
2024-25 > Substantiations > Number of children > All children,no.,ACT,185
2024-25 > Substantiations > Number of children > All children,no.,NT,981
2024-25 > Substantiations > Number of children > All children,no.,Aust,37854
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NSW,28.8
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Vic,83.6
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Qld,na
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,WA,46.9
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,SA,43.2
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Tas,17.5
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,ACT,19.7
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NT,34
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Aust,38.9
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NSW,3.6
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Vic,10.1
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Qld,na
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,WA,4.1
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,SA,4.6
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Tas,2.5
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,ACT,1.2
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NT,3.1
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Aust,5.8
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > All children",rate,NSW,6.5
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > All children",rate,Vic,11.7
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > All children",rate,Qld,na
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > All children",rate,WA,7.3
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > All children",rate,SA,6.9
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > All children",rate,Tas,4.5
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > All children",rate,ACT,1.9
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > All children",rate,NT,15.6
"2024-25 > Substantiations > Rate per 1,000 children aged 0–17 years > All children",rate,Aust,8.3
2024-25 > Care and protection orders at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,NSW,8174
2024-25 > Care and protection orders at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,Vic,3756
2024-25 > Care and protection orders at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,Qld,na
2024-25 > Care and protection orders at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,WA,3383
2024-25 > Care and protection orders at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,SA,1932
2024-25 > Care and protection orders at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,Tas,591
2024-25 > Care and protection orders at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,ACT,254
2024-25 > Care and protection orders at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,NT,797
2024-25 > Care and protection orders at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,Aust,18887
2024-25 > Care and protection orders at 30 June > Number of children > Non-Indigenous children,no.,NSW,10025
2024-25 > Care and protection orders at 30 June > Number of children > Non-Indigenous children,no.,Vic,10055
2024-25 > Care and protection orders at 30 June > Number of children > Non-Indigenous children,no.,Qld,na
2024-25 > Care and protection orders at 30 June > Number of children > Non-Indigenous children,no.,WA,2357
2024-25 > Care and protection orders at 30 June > Number of children > Non-Indigenous children,no.,SA,3161
2024-25 > Care and protection orders at 30 June > Number of children > Non-Indigenous children,no.,Tas,735
2024-25 > Care and protection orders at 30 June > Number of children > Non-Indigenous children,no.,ACT,583
2024-25 > Care and protection orders at 30 June > Number of children > Non-Indigenous children,no.,NT,92
2024-25 > Care and protection orders at 30 June > Number of children > Non-Indigenous children,no.,Aust,27008
2024-25 > Care and protection orders at 30 June > Number of children > Children of unknown Indigenous status,no.,NSW,15
2024-25 > Care and protection orders at 30 June > Number of children > Children of unknown Indigenous status,no.,Vic,3
2024-25 > Care and protection orders at 30 June > Number of children > Children of unknown Indigenous status,no.,Qld,na
2024-25 > Care and protection orders at 30 June > Number of children > Children of unknown Indigenous status,no.,WA,3
2024-25 > Care and protection orders at 30 June > Number of children > Children of unknown Indigenous status,no.,SA,14
2024-25 > Care and protection orders at 30 June > Number of children > Children of unknown Indigenous status,no.,Tas,2
2024-25 > Care and protection orders at 30 June > Number of children > Children of unknown Indigenous status,no.,ACT,np
2024-25 > Care and protection orders at 30 June > Number of children > Children of unknown Indigenous status,no.,NT,3
2024-25 > Care and protection orders at 30 June > Number of children > Children of unknown Indigenous status,no.,Aust,40
2024-25 > Care and protection orders at 30 June > Number of children > All children,no.,NSW,18214
2024-25 > Care and protection orders at 30 June > Number of children > All children,no.,Vic,13814
2024-25 > Care and protection orders at 30 June > Number of children > All children,no.,Qld,na
2024-25 > Care and protection orders at 30 June > Number of children > All children,no.,WA,5743
2024-25 > Care and protection orders at 30 June > Number of children > All children,no.,SA,5107
2024-25 > Care and protection orders at 30 June > Number of children > All children,no.,Tas,1328
2024-25 > Care and protection orders at 30 June > Number of children > All children,no.,ACT,838
2024-25 > Care and protection orders at 30 June > Number of children > All children,no.,NT,892
2024-25 > Care and protection orders at 30 June > Number of children > All children,no.,Aust,45936
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NSW,58.1
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Vic,118
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Qld,na
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,WA,70.9
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,SA,91.7
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Tas,45.9
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,ACT,73.2
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NT,32.1
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Aust,66.8
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NSW,6
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Vic,7
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Qld,na
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,WA,3.9
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,SA,8.8
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Tas,7.3
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,ACT,6
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NT,2.4
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Aust,6.3
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,NSW,10.1
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,Vic,9.4
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,Qld,na
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,WA,8.7
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,SA,13.5
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,Tas,11.7
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,ACT,8.4
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,NT,14.1
"2024-25 > Care and protection orders at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,Aust,10
2023-24 > Notifications > Number of children > Aboriginal and Torres Strait Islander children,no.,NSW,25863
2023-24 > Notifications > Number of children > Aboriginal and Torres Strait Islander children,no.,Vic,8500
2023-24 > Notifications > Number of children > Aboriginal and Torres Strait Islander children,no.,Qld,11010
2023-24 > Notifications > Number of children > Aboriginal and Torres Strait Islander children,no.,WA,6062
2023-24 > Notifications > Number of children > Aboriginal and Torres Strait Islander children,no.,SA,5461
2023-24 > Notifications > Number of children > Aboriginal and Torres Strait Islander children,no.,Tas,765
2023-24 > Notifications > Number of children > Aboriginal and Torres Strait Islander children,no.,ACT,1181
2023-24 > Notifications > Number of children > Aboriginal and Torres Strait Islander children,no.,NT,8656
2023-24 > Notifications > Number of children > Aboriginal and Torres Strait Islander children,no.,Aust,67498
2023-24 > Notifications > Number of children > Non-Indigenous children,no.,NSW,58529
2023-24 > Notifications > Number of children > Non-Indigenous children,no.,Vic,77780
2023-24 > Notifications > Number of children > Non-Indigenous children,no.,Qld,20622
2023-24 > Notifications > Number of children > Non-Indigenous children,no.,WA,7020
2023-24 > Notifications > Number of children > Non-Indigenous children,no.,SA,15817
2023-24 > Notifications > Number of children > Non-Indigenous children,no.,Tas,1375
2023-24 > Notifications > Number of children > Non-Indigenous children,no.,ACT,4575
2023-24 > Notifications > Number of children > Non-Indigenous children,no.,NT,2234
2023-24 > Notifications > Number of children > Non-Indigenous children,no.,Aust,187952
2023-24 > Notifications > Number of children > Children of unknown Indigenous status,no.,NSW,31894
2023-24 > Notifications > Number of children > Children of unknown Indigenous status,no.,Vic,8440
2023-24 > Notifications > Number of children > Children of unknown Indigenous status,no.,Qld,4091
2023-24 > Notifications > Number of children > Children of unknown Indigenous status,no.,WA,2252
2023-24 > Notifications > Number of children > Children of unknown Indigenous status,no.,SA,999
2023-24 > Notifications > Number of children > Children of unknown Indigenous status,no.,Tas,808
2023-24 > Notifications > Number of children > Children of unknown Indigenous status,no.,ACT,2796
2023-24 > Notifications > Number of children > Children of unknown Indigenous status,no.,NT,292
2023-24 > Notifications > Number of children > Children of unknown Indigenous status,no.,Aust,51572
2023-24 > Notifications > Number of children > All children,no.,NSW,116286
2023-24 > Notifications > Number of children > All children,no.,Vic,94720
2023-24 > Notifications > Number of children > All children,no.,Qld,35723
2023-24 > Notifications > Number of children > All children,no.,WA,15334
2023-24 > Notifications > Number of children > All children,no.,SA,22277
2023-24 > Notifications > Number of children > All children,no.,Tas,2948
2023-24 > Notifications > Number of children > All children,no.,ACT,8552
2023-24 > Notifications > Number of children > All children,no.,NT,11182
2023-24 > Notifications > Number of children > All children,no.,Aust,307022
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NSW,185.6
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Vic,269.7
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Qld,96
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,WA,128.3
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,SA,260.2
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Tas,58.8
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,ACT,343.6
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NT,343.4
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Aust,170.7
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NSW,35.3
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Vic,54.7
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Qld,18.6
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,WA,11.7
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,SA,44.2
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Tas,13.6
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,ACT,48
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NT,62.4
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Aust,34.9
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > All children",rate,NSW,64.6
"2023-24 > Notifications > Rate per 1,000 children aged 0–17 years > All children",rate,Vic,65.2
