category,unit,breakdown,value
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2018-19,3.7
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2019-20,3.9
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2020-21,2.9
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2021-22,3.2
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2022-23,3.7
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2023-24,1.8
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2024-25,2.1
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2015-16,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2016-17,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2017-18,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2018-19,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2019-20,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2020-21,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2021-22,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2022-23,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2023-24,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2024-25,na
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2015-16,7.3
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2016-17,6.7
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2017-18,5.9
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2018-19,5.3
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2019-20,11.7
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2020-21,17.4
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2021-22,18.6
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2022-23,17.7
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2023-24,16
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2024-25,18.6
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2015-16,2694
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2016-17,3194
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2017-18,3620
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2018-19,4463
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2019-20,3737
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2020-21,3995
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2021-22,4984
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2022-23,4804
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2023-24,6495
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2024-25,7440
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2015-16,8.4
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2016-17,7.4
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2017-18,7.2
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2018-19,7.6
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2019-20,6.8
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2020-21,7.8
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2021-22,9.2
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2022-23,7.7
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2023-24,8.3
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2024-25,7.1
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2015-16,1987
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2016-17,2469
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2017-18,3081
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2018-19,4573
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2019-20,7274
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2020-21,6130
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2021-22,7858
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2022-23,5403
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2023-24,7157
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2024-25,6040
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2015-16,2.9
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2016-17,2.8
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2017-18,2.8
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2018-19,3.3
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2019-20,3.4
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2020-21,3.1
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2021-22,3.4
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2022-23,2.7
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2023-24,2.7
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2024-25,2.8
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2015-16,3314
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2016-17,4090
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2017-18,7417
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2018-19,7228
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2019-20,9447
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2020-21,9190
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2021-22,14561
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2022-23,13769
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2023-24,22307
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2024-25,24984
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2015-16,0.9
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2016-17,1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2017-18,1.6
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2018-19,1.6
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2019-20,1.7
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2020-21,2.2
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2021-22,2.3
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2022-23,2.1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2023-24,1.8
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2024-25,1.6
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2015-16,4824
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2016-17,5623
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2017-18,6914
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2018-19,5155
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2019-20,8222
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2020-21,10795
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2021-22,13251
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2022-23,11575
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2023-24,4538
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2024-25,4759
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2015-16,4.7
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2016-17,4.2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2017-18,4.7
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2018-19,4.1
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2019-20,4.3
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2020-21,5.2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2021-22,5.1
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2022-23,4.4
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2023-24,1.6
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2024-25,1.5
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2015-16,4998
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2016-17,5155
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2017-18,5955
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2018-19,5840
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2019-20,6360
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2020-21,6756
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2021-22,6860
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2022-23,6598
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2023-24,13330
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2024-25,15157
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2015-16,6.9
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2016-17,6.3
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2017-18,6.6
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2018-19,6
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2019-20,6.4
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2020-21,6.5
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2021-22,6.3
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2022-23,5.5
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2023-24,9.8
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2024-25,9.4
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2015-16,162
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2016-17,185
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2017-18,203
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2018-19,235
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2019-20,211
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2020-21,193
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2021-22,191
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2022-23,234
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2023-24,274
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2024-25,318
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2015-16,64.2
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2016-17,65.9
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2017-18,66.3
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2018-19,68.4
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2019-20,61.8
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2020-21,54.9
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2021-22,51.9
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2022-23,56.1
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2023-24,58
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2024-25,56.9
