category,unit,breakdown,value
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,NSW,85.8
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Vic,99.8
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Qld,93.3
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,WA,77.8
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,SA,90.8
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Tas,43.1
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,ACT,78.9
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,NT,94.5
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Aust,88
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,NSW,87.2
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Vic,99.6
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Qld,93.1
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,WA,85.8
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,SA,93.1
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Tas,44.2
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,ACT,87.8
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,NT,88
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Aust,90.4
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,NSW,50
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Vic,..
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Qld,..
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,WA,..
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,SA,100
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Tas,87.5
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,ACT,..
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,NT,100
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Aust,87.5
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,NSW,86.6
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Vic,99.7
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Qld,93.2
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,WA,81.1
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,SA,92.2
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Tas,44.8
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,ACT,85.1
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,NT,93.8
"2023 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Aust,89.3
"2022 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NSW,5031
"2022 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Vic,1959
"2022 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Qld,4792
"2022 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,WA,1775
"2022 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,SA,1553
"2022 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Tas,242
"2022 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,ACT,210
"2022 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NT,500
"2022 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Aust,16062
"2022 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NSW,6348
"2022 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Vic,4283
"2022 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Qld,5393
"2022 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,WA,1403
"2022 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,SA,2566
"2022 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Tas,334
"2022 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,ACT,486
"2022 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NT,51
"2022 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Aust,20864
"2022 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NSW,0
"2022 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Vic,0
"2022 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Qld,2
"2022 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,WA,0
"2022 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,SA,2
"2022 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Tas,16
"2022 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,ACT,0
"2022 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NT,2
"2022 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Aust,22
"2022 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,NSW,11379
"2022 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Vic,6242
"2022 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Qld,10187
"2022 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,WA,3178
"2022 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,SA,4121
"2022 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Tas,592
"2022 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,ACT,696
"2022 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,NT,553
"2022 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Aust,36948
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NSW,6191
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Vic,1968
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Qld,5051
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,WA,2665
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,SA,1653
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Tas,401
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,ACT,239
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NT,836
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Aust,19004
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NSW,7409
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Vic,4299
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Qld,5680
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,WA,1891
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,SA,2670
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Tas,607
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,ACT,522
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NT,86
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Aust,23164
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NSW,0
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Vic,0
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Qld,2
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,WA,0
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,SA,3
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Tas,25
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,ACT,0
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NT,2
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Aust,32
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,NSW,13600
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Vic,6267
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Qld,10733
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,WA,4556
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,SA,4326
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Tas,1033
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,ACT,761
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,NT,924
"2022 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Aust,42200
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,NSW,81.3
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Vic,99.5
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Qld,94.9
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,WA,66.6
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,SA,94
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Tas,60.3
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,ACT,87.9
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,NT,59.8
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Aust,84.5
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,NSW,85.7
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Vic,99.6
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Qld,94.9
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,WA,74.2
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,SA,96.1
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Tas,55
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,ACT,93.1
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,NT,59.3
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Aust,90.1
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,NSW,..
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Vic,..
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Qld,100
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,WA,..
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,SA,66.7
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Tas,64
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,ACT,..
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,NT,100
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Aust,68.8
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,NSW,83.7
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Vic,99.6
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Qld,94.9
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,WA,69.8
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,SA,95.3
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Tas,57.3
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,ACT,91.5
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,NT,59.8
"2022 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Aust,87.6
"2021 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NSW,5159
"2021 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Vic,1803
"2021 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Qld,4428
"2021 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,WA,1855
"2021 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,SA,1547
"2021 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Tas,244
"2021 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,ACT,na
"2021 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NT,588
"2021 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Aust,15624
"2021 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NSW,6724
"2021 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Vic,4236
"2021 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Qld,5233
"2021 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,WA,1504
"2021 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,SA,2589
"2021 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Tas,359
"2021 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,ACT,na
"2021 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NT,40
"2021 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Aust,20685
"2021 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NSW,0
"2021 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Vic,0
"2021 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Qld,1
"2021 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,WA,0
"2021 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,SA,27
"2021 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Tas,8
"2021 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,ACT,na
"2021 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NT,0
"2021 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Aust,36
"2021 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,NSW,11883
"2021 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Vic,6039
"2021 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Qld,9662
"2021 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,WA,3359
"2021 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,SA,4163
"2021 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Tas,611
"2021 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,ACT,na
"2021 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,NT,628
"2021 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Aust,36345
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NSW,6152
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Vic,1805
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Qld,4664
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,WA,2652
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,SA,1586
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Tas,387
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,ACT,na
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NT,877
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Aust,18123
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NSW,7704
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Vic,4243
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Qld,5495
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,WA,1943
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,SA,2654
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Tas,637
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,ACT,na
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NT,92
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Aust,22768
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NSW,1
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Vic,0
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Qld,5
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,WA,0
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,SA,27
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Tas,14
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,ACT,na
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NT,0
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Aust,47
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,NSW,13857
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Vic,6048
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Qld,10164
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,WA,4595
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,SA,4267
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Tas,1038
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,ACT,na
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,NT,969
"2021 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Aust,40938
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,NSW,83.9
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Vic,99.9
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Qld,94.9
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,WA,69.9
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,SA,97.5
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Tas,63
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,ACT,na
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,NT,67
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Aust,86.2
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,NSW,87.3
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Vic,99.8
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Qld,95.2
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,WA,77.4
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,SA,97.6
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Tas,56.4
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,ACT,na
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,NT,43.5
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Aust,90.9
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,NSW,0
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Vic,..
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Qld,20
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,WA,..
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,SA,100
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Tas,57.1
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,ACT,na
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,NT,..
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Aust,76.6
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,NSW,85.8
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Vic,99.9
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Qld,95.1
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,WA,73.1
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,SA,97.6
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Tas,58.9
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,ACT,na
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,NT,64.8
"2021 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Aust,88.8
"2020 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NSW,5001
"2020 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Vic,1728
"2020 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Qld,4057
"2020 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,WA,2099
"2020 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,SA,1377
"2020 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Tas,275
"2020 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,ACT,na
"2020 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NT,726
"2020 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Aust,15263
"2020 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NSW,6690
"2020 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Vic,4093
"2020 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Qld,4940
"2020 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,WA,1707
"2020 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,SA,2356
"2020 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Tas,500
"2020 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,ACT,na
"2020 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NT,71
"2020 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Aust,20357
"2020 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NSW,1
"2020 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Vic,0
"2020 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Qld,1
"2020 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,WA,0
"2020 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,SA,12
"2020 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Tas,17
"2020 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,ACT,na
"2020 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NT,0
"2020 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Aust,31
"2020 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,NSW,11692
"2020 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Vic,5821
"2020 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Qld,8998
"2020 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,WA,3806
"2020 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,SA,3745
"2020 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Tas,792
"2020 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,ACT,na
"2020 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,NT,797
"2020 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Aust,35651
