category,unit,breakdown,value
Total real expenditure > Protective intervention services > 2017-18,$'000,NT,30463
Total real expenditure > Protective intervention services > 2017-18,$'000,Aust,1842098
Total real expenditure > Protective intervention services > 2016-17,$'000,NSW,524370
Total real expenditure > Protective intervention services > 2016-17,$'000,Vic,303487
Total real expenditure > Protective intervention services > 2016-17,$'000,Qld,353198
Total real expenditure > Protective intervention services > 2016-17,$'000,WA,223373
Total real expenditure > Protective intervention services > 2016-17,$'000,SA,41638
Total real expenditure > Protective intervention services > 2016-17,$'000,Tas,24172
Total real expenditure > Protective intervention services > 2016-17,$'000,ACT,16212
Total real expenditure > Protective intervention services > 2016-17,$'000,NT,33607
Total real expenditure > Protective intervention services > 2016-17,$'000,Aust,1520056
Total real expenditure > Protective intervention services > 2015-16,$'000,NSW,532559
Total real expenditure > Protective intervention services > 2015-16,$'000,Vic,287107
Total real expenditure > Protective intervention services > 2015-16,$'000,Qld,347460
Total real expenditure > Protective intervention services > 2015-16,$'000,WA,199224
Total real expenditure > Protective intervention services > 2015-16,$'000,SA,35952
Total real expenditure > Protective intervention services > 2015-16,$'000,Tas,20704
Total real expenditure > Protective intervention services > 2015-16,$'000,ACT,18957
Total real expenditure > Protective intervention services > 2015-16,$'000,NT,39843
Total real expenditure > Protective intervention services > 2015-16,$'000,Aust,1481806
Total real expenditure > Care services > 2024-25,$'000,NSW,2003194
Total real expenditure > Care services > 2024-25,$'000,Vic,1266704
Total real expenditure > Care services > 2024-25,$'000,Qld,2012981
Total real expenditure > Care services > 2024-25,$'000,WA,697509
Total real expenditure > Care services > 2024-25,$'000,SA,801304
Total real expenditure > Care services > 2024-25,$'000,Tas,135884
Total real expenditure > Care services > 2024-25,$'000,ACT,100893
Total real expenditure > Care services > 2024-25,$'000,NT,149464
Total real expenditure > Care services > 2024-25,$'000,Aust,7167932
Total real expenditure > Care services > 2023-24,$'000,NSW,2097565
Total real expenditure > Care services > 2023-24,$'000,Vic,1238735
Total real expenditure > Care services > 2023-24,$'000,Qld,1734788
Total real expenditure > Care services > 2023-24,$'000,WA,681557
Total real expenditure > Care services > 2023-24,$'000,SA,771803
Total real expenditure > Care services > 2023-24,$'000,Tas,119194
Total real expenditure > Care services > 2023-24,$'000,ACT,90887
Total real expenditure > Care services > 2023-24,$'000,NT,161479
Total real expenditure > Care services > 2023-24,$'000,Aust,6896008
Total real expenditure > Care services > 2022-23,$'000,NSW,2044997
Total real expenditure > Care services > 2022-23,$'000,Vic,1175808
Total real expenditure > Care services > 2022-23,$'000,Qld,1553707
Total real expenditure > Care services > 2022-23,$'000,WA,581431
Total real expenditure > Care services > 2022-23,$'000,SA,719005
Total real expenditure > Care services > 2022-23,$'000,Tas,105875
Total real expenditure > Care services > 2022-23,$'000,ACT,87655
Total real expenditure > Care services > 2022-23,$'000,NT,156815
Total real expenditure > Care services > 2022-23,$'000,Aust,6425293
Total real expenditure > Care services > 2021-22,$'000,NSW,1874934
Total real expenditure > Care services > 2021-22,$'000,Vic,1077416
Total real expenditure > Care services > 2021-22,$'000,Qld,1376771
Total real expenditure > Care services > 2021-22,$'000,WA,438775
Total real expenditure > Care services > 2021-22,$'000,SA,641364
Total real expenditure > Care services > 2021-22,$'000,Tas,88739
Total real expenditure > Care services > 2021-22,$'000,ACT,66926
Total real expenditure > Care services > 2021-22,$'000,NT,148727
Total real expenditure > Care services > 2021-22,$'000,Aust,5713652
Total real expenditure > Care services > 2020-21,$'000,NSW,1825683
Total real expenditure > Care services > 2020-21,$'000,Vic,997956
Total real expenditure > Care services > 2020-21,$'000,Qld,1158946
Total real expenditure > Care services > 2020-21,$'000,WA,406396
Total real expenditure > Care services > 2020-21,$'000,SA,584839
Total real expenditure > Care services > 2020-21,$'000,Tas,91778
Total real expenditure > Care services > 2020-21,$'000,ACT,66152
Total real expenditure > Care services > 2020-21,$'000,NT,146257
Total real expenditure > Care services > 2020-21,$'000,Aust,5278008
Total real expenditure > Care services > 2019-20,$'000,NSW,1805526
Total real expenditure > Care services > 2019-20,$'000,Vic,951937
Total real expenditure > Care services > 2019-20,$'000,Qld,887855
Total real expenditure > Care services > 2019-20,$'000,WA,393830
Total real expenditure > Care services > 2019-20,$'000,SA,542275
Total real expenditure > Care services > 2019-20,$'000,Tas,102360
Total real expenditure > Care services > 2019-20,$'000,ACT,60476
Total real expenditure > Care services > 2019-20,$'000,NT,160135
Total real expenditure > Care services > 2019-20,$'000,Aust,4904395
Total real expenditure > Care services > 2018-19,$'000,NSW,1675557
Total real expenditure > Care services > 2018-19,$'000,Vic,945617
Total real expenditure > Care services > 2018-19,$'000,Qld,819904
Total real expenditure > Care services > 2018-19,$'000,WA,359652
Total real expenditure > Care services > 2018-19,$'000,SA,530452
Total real expenditure > Care services > 2018-19,$'000,Tas,111063
Total real expenditure > Care services > 2018-19,$'000,ACT,55349
Total real expenditure > Care services > 2018-19,$'000,NT,161006
Total real expenditure > Care services > 2018-19,$'000,Aust,4658600
Total real expenditure > Care services > 2017-18,$'000,NSW,1528628
Total real expenditure > Care services > 2017-18,$'000,Vic,797593
Total real expenditure > Care services > 2017-18,$'000,Qld,750446
Total real expenditure > Care services > 2017-18,$'000,WA,342641
Total real expenditure > Care services > 2017-18,$'000,SA,544298
Total real expenditure > Care services > 2017-18,$'000,Tas,91772
Total real expenditure > Care services > 2017-18,$'000,ACT,52666
Total real expenditure > Care services > 2017-18,$'000,NT,169616
Total real expenditure > Care services > 2017-18,$'000,Aust,4277660
Total real expenditure > Care services > 2016-17,$'000,NSW,1465837
Total real expenditure > Care services > 2016-17,$'000,Vic,709932
Total real expenditure > Care services > 2016-17,$'000,Qld,657863
Total real expenditure > Care services > 2016-17,$'000,WA,329304
Total real expenditure > Care services > 2016-17,$'000,SA,500873
Total real expenditure > Care services > 2016-17,$'000,Tas,79665
Total real expenditure > Care services > 2016-17,$'000,ACT,53246
Total real expenditure > Care services > 2016-17,$'000,NT,156335
Total real expenditure > Care services > 2016-17,$'000,Aust,3953057
Total real expenditure > Care services > 2015-16,$'000,NSW,1341498
Total real expenditure > Care services > 2015-16,$'000,Vic,622081
Total real expenditure > Care services > 2015-16,$'000,Qld,626834
Total real expenditure > Care services > 2015-16,$'000,WA,317692
Total real expenditure > Care services > 2015-16,$'000,SA,384702
Total real expenditure > Care services > 2015-16,$'000,Tas,66051
Total real expenditure > Care services > 2015-16,$'000,ACT,46331
Total real expenditure > Care services > 2015-16,$'000,NT,141106
Total real expenditure > Care services > 2015-16,$'000,Aust,3546294
Total real expenditure > Intensive family support services > State and territory government expenditure > 2024-25,$'000,NSW,151507
Total real expenditure > Intensive family support services > State and territory government expenditure > 2024-25,$'000,Vic,248697
Total real expenditure > Intensive family support services > State and territory government expenditure > 2024-25,$'000,Qld,166840
Total real expenditure > Intensive family support services > State and territory government expenditure > 2024-25,$'000,WA,22089
Total real expenditure > Intensive family support services > State and territory government expenditure > 2024-25,$'000,SA,74515
Total real expenditure > Intensive family support services > State and territory government expenditure > 2024-25,$'000,Tas,16860
Total real expenditure > Intensive family support services > State and territory government expenditure > 2024-25,$'000,ACT,11402
Total real expenditure > Intensive family support services > State and territory government expenditure > 2024-25,$'000,NT,na
Total real expenditure > Intensive family support services > State and territory government expenditure > 2024-25,$'000,Aust,691910
Total real expenditure > Intensive family support services > State and territory government expenditure > 2023-24,$'000,NSW,145954
Total real expenditure > Intensive family support services > State and territory government expenditure > 2023-24,$'000,Vic,245881
Total real expenditure > Intensive family support services > State and territory government expenditure > 2023-24,$'000,Qld,156902
Total real expenditure > Intensive family support services > State and territory government expenditure > 2023-24,$'000,WA,21573
Total real expenditure > Intensive family support services > State and territory government expenditure > 2023-24,$'000,SA,70267
Total real expenditure > Intensive family support services > State and territory government expenditure > 2023-24,$'000,Tas,17129
Total real expenditure > Intensive family support services > State and territory government expenditure > 2023-24,$'000,ACT,11209
Total real expenditure > Intensive family support services > State and territory government expenditure > 2023-24,$'000,NT,4
Total real expenditure > Intensive family support services > State and territory government expenditure > 2023-24,$'000,Aust,668918
Total real expenditure > Intensive family support services > State and territory government expenditure > 2022-23,$'000,NSW,149364
Total real expenditure > Intensive family support services > State and territory government expenditure > 2022-23,$'000,Vic,216560
Total real expenditure > Intensive family support services > State and territory government expenditure > 2022-23,$'000,Qld,153494
Total real expenditure > Intensive family support services > State and territory government expenditure > 2022-23,$'000,WA,19182
Total real expenditure > Intensive family support services > State and territory government expenditure > 2022-23,$'000,SA,49951
Total real expenditure > Intensive family support services > State and territory government expenditure > 2022-23,$'000,Tas,14531
Total real expenditure > Intensive family support services > State and territory government expenditure > 2022-23,$'000,ACT,11169
Total real expenditure > Intensive family support services > State and territory government expenditure > 2022-23,$'000,NT,na
Total real expenditure > Intensive family support services > State and territory government expenditure > 2022-23,$'000,Aust,614252
Total real expenditure > Intensive family support services > State and territory government expenditure > 2021-22,$'000,NSW,147397
Total real expenditure > Intensive family support services > State and territory government expenditure > 2021-22,$'000,Vic,204982
Total real expenditure > Intensive family support services > State and territory government expenditure > 2021-22,$'000,Qld,145435
Total real expenditure > Intensive family support services > State and territory government expenditure > 2021-22,$'000,WA,17340
Total real expenditure > Intensive family support services > State and territory government expenditure > 2021-22,$'000,SA,47508
Total real expenditure > Intensive family support services > State and territory government expenditure > 2021-22,$'000,Tas,15763
Total real expenditure > Intensive family support services > State and territory government expenditure > 2021-22,$'000,ACT,11280
Total real expenditure > Intensive family support services > State and territory government expenditure > 2021-22,$'000,NT,2453
Total real expenditure > Intensive family support services > State and territory government expenditure > 2021-22,$'000,Aust,592157
Total real expenditure > Intensive family support services > State and territory government expenditure > 2020-21,$'000,NSW,151920
Total real expenditure > Intensive family support services > State and territory government expenditure > 2020-21,$'000,Vic,226454
Total real expenditure > Intensive family support services > State and territory government expenditure > 2020-21,$'000,Qld,148590
Total real expenditure > Intensive family support services > State and territory government expenditure > 2020-21,$'000,WA,18831
Total real expenditure > Intensive family support services > State and territory government expenditure > 2020-21,$'000,SA,27935
Total real expenditure > Intensive family support services > State and territory government expenditure > 2020-21,$'000,Tas,12964
Total real expenditure > Intensive family support services > State and territory government expenditure > 2020-21,$'000,ACT,10295
Total real expenditure > Intensive family support services > State and territory government expenditure > 2020-21,$'000,NT,6063
Total real expenditure > Intensive family support services > State and territory government expenditure > 2020-21,$'000,Aust,603052
Total real expenditure > Intensive family support services > State and territory government expenditure > 2019-20,$'000,NSW,220947
Total real expenditure > Intensive family support services > State and territory government expenditure > 2019-20,$'000,Vic,190925
Total real expenditure > Intensive family support services > State and territory government expenditure > 2019-20,$'000,Qld,139488
Total real expenditure > Intensive family support services > State and territory government expenditure > 2019-20,$'000,WA,18647
Total real expenditure > Intensive family support services > State and territory government expenditure > 2019-20,$'000,SA,23227
Total real expenditure > Intensive family support services > State and territory government expenditure > 2019-20,$'000,Tas,11218
Total real expenditure > Intensive family support services > State and territory government expenditure > 2019-20,$'000,ACT,7322
Total real expenditure > Intensive family support services > State and territory government expenditure > 2019-20,$'000,NT,6588
Total real expenditure > Intensive family support services > State and territory government expenditure > 2019-20,$'000,Aust,618362
Total real expenditure > Intensive family support services > State and territory government expenditure > 2018-19,$'000,NSW,221468
Total real expenditure > Intensive family support services > State and territory government expenditure > 2018-19,$'000,Vic,178663
Total real expenditure > Intensive family support services > State and territory government expenditure > 2018-19,$'000,Qld,131298
Total real expenditure > Intensive family support services > State and territory government expenditure > 2018-19,$'000,WA,13987
Total real expenditure > Intensive family support services > State and territory government expenditure > 2018-19,$'000,SA,20160
Total real expenditure > Intensive family support services > State and territory government expenditure > 2018-19,$'000,Tas,12274
Total real expenditure > Intensive family support services > State and territory government expenditure > 2018-19,$'000,ACT,6309
Total real expenditure > Intensive family support services > State and territory government expenditure > 2018-19,$'000,NT,6581
Total real expenditure > Intensive family support services > State and territory government expenditure > 2018-19,$'000,Aust,590739
Total real expenditure > Intensive family support services > State and territory government expenditure > 2017-18,$'000,NSW,217794
Total real expenditure > Intensive family support services > State and territory government expenditure > 2017-18,$'000,Vic,169584
Total real expenditure > Intensive family support services > State and territory government expenditure > 2017-18,$'000,Qld,120329
Total real expenditure > Intensive family support services > State and territory government expenditure > 2017-18,$'000,WA,13660
Total real expenditure > Intensive family support services > State and territory government expenditure > 2017-18,$'000,SA,18161
Total real expenditure > Intensive family support services > State and territory government expenditure > 2017-18,$'000,Tas,9967
Total real expenditure > Intensive family support services > State and territory government expenditure > 2017-18,$'000,ACT,6329
Total real expenditure > Intensive family support services > State and territory government expenditure > 2017-18,$'000,NT,6023
Total real expenditure > Intensive family support services > State and territory government expenditure > 2017-18,$'000,Aust,561847
Total real expenditure > Intensive family support services > State and territory government expenditure > 2016-17,$'000,NSW,228005
Total real expenditure > Intensive family support services > State and territory government expenditure > 2016-17,$'000,Vic,143884
Total real expenditure > Intensive family support services > State and territory government expenditure > 2016-17,$'000,Qld,93233
Total real expenditure > Intensive family support services > State and territory government expenditure > 2016-17,$'000,WA,12904
Total real expenditure > Intensive family support services > State and territory government expenditure > 2016-17,$'000,SA,39531
Total real expenditure > Intensive family support services > State and territory government expenditure > 2016-17,$'000,Tas,8919
Total real expenditure > Intensive family support services > State and territory government expenditure > 2016-17,$'000,ACT,6268
Total real expenditure > Intensive family support services > State and territory government expenditure > 2016-17,$'000,NT,6015
Total real expenditure > Intensive family support services > State and territory government expenditure > 2016-17,$'000,Aust,538759
Total real expenditure > Intensive family support services > State and territory government expenditure > 2015-16,$'000,NSW,221263
Total real expenditure > Intensive family support services > State and territory government expenditure > 2015-16,$'000,Vic,120399
Total real expenditure > Intensive family support services > State and territory government expenditure > 2015-16,$'000,Qld,82759
Total real expenditure > Intensive family support services > State and territory government expenditure > 2015-16,$'000,WA,12652
Total real expenditure > Intensive family support services > State and territory government expenditure > 2015-16,$'000,SA,36870
Total real expenditure > Intensive family support services > State and territory government expenditure > 2015-16,$'000,Tas,8622
Total real expenditure > Intensive family support services > State and territory government expenditure > 2015-16,$'000,ACT,3414
Total real expenditure > Intensive family support services > State and territory government expenditure > 2015-16,$'000,NT,133
Total real expenditure > Intensive family support services > State and territory government expenditure > 2015-16,$'000,Aust,486112
Total real expenditure > Intensive family support services > Australian Government expenditure > 2024-25,$'000,NSW,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2024-25,$'000,Vic,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2024-25,$'000,Qld,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2024-25,$'000,WA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2024-25,$'000,SA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2024-25,$'000,Tas,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2024-25,$'000,ACT,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2024-25,$'000,NT,11059
Total real expenditure > Intensive family support services > Australian Government expenditure > 2024-25,$'000,Aust,11059
Total real expenditure > Intensive family support services > Australian Government expenditure > 2023-24,$'000,NSW,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2023-24,$'000,Vic,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2023-24,$'000,Qld,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2023-24,$'000,WA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2023-24,$'000,SA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2023-24,$'000,Tas,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2023-24,$'000,ACT,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2023-24,$'000,NT,11048
Total real expenditure > Intensive family support services > Australian Government expenditure > 2023-24,$'000,Aust,11048
Total real expenditure > Intensive family support services > Australian Government expenditure > 2022-23,$'000,NSW,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2022-23,$'000,Vic,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2022-23,$'000,Qld,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2022-23,$'000,WA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2022-23,$'000,SA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2022-23,$'000,Tas,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2022-23,$'000,ACT,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2022-23,$'000,NT,11918
Total real expenditure > Intensive family support services > Australian Government expenditure > 2022-23,$'000,Aust,11918
Total real expenditure > Intensive family support services > Australian Government expenditure > 2021-22,$'000,NSW,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2021-22,$'000,Vic,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2021-22,$'000,Qld,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2021-22,$'000,WA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2021-22,$'000,SA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2021-22,$'000,Tas,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2021-22,$'000,ACT,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2021-22,$'000,NT,12145
Total real expenditure > Intensive family support services > Australian Government expenditure > 2021-22,$'000,Aust,12145
Total real expenditure > Intensive family support services > Australian Government expenditure > 2020-21,$'000,NSW,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2020-21,$'000,Vic,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2020-21,$'000,Qld,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2020-21,$'000,WA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2020-21,$'000,SA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2020-21,$'000,Tas,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2020-21,$'000,ACT,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2020-21,$'000,NT,9528
Total real expenditure > Intensive family support services > Australian Government expenditure > 2020-21,$'000,Aust,9528
Total real expenditure > Intensive family support services > Australian Government expenditure > 2019-20,$'000,NSW,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2019-20,$'000,Vic,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2019-20,$'000,Qld,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2019-20,$'000,WA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2019-20,$'000,SA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2019-20,$'000,Tas,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2019-20,$'000,ACT,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2019-20,$'000,NT,9862
Total real expenditure > Intensive family support services > Australian Government expenditure > 2019-20,$'000,Aust,9862
Total real expenditure > Intensive family support services > Australian Government expenditure > 2018-19,$'000,NSW,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2018-19,$'000,Vic,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2018-19,$'000,Qld,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2018-19,$'000,WA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2018-19,$'000,SA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2018-19,$'000,Tas,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2018-19,$'000,ACT,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2018-19,$'000,NT,10253
Total real expenditure > Intensive family support services > Australian Government expenditure > 2018-19,$'000,Aust,10253
Total real expenditure > Intensive family support services > Australian Government expenditure > 2017-18,$'000,NSW,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2017-18,$'000,Vic,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2017-18,$'000,Qld,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2017-18,$'000,WA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2017-18,$'000,SA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2017-18,$'000,Tas,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2017-18,$'000,ACT,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2017-18,$'000,NT,11472
Total real expenditure > Intensive family support services > Australian Government expenditure > 2017-18,$'000,Aust,11472
Total real expenditure > Intensive family support services > Australian Government expenditure > 2016-17,$'000,NSW,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2016-17,$'000,Vic,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2016-17,$'000,Qld,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2016-17,$'000,WA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2016-17,$'000,SA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2016-17,$'000,Tas,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2016-17,$'000,ACT,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2016-17,$'000,NT,10711
Total real expenditure > Intensive family support services > Australian Government expenditure > 2016-17,$'000,Aust,10711
Total real expenditure > Intensive family support services > Australian Government expenditure > 2015-16,$'000,NSW,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2015-16,$'000,Vic,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2015-16,$'000,Qld,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2015-16,$'000,WA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2015-16,$'000,SA,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2015-16,$'000,Tas,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2015-16,$'000,ACT,..
Total real expenditure > Intensive family support services > Australian Government expenditure > 2015-16,$'000,NT,11215
Total real expenditure > Intensive family support services > Australian Government expenditure > 2015-16,$'000,Aust,11215
Total real expenditure > Family support services > 2024-25,$'000,NSW,342785
Total real expenditure > Family support services > 2024-25,$'000,Vic,428871
Total real expenditure > Family support services > 2024-25,$'000,Qld,94505
Total real expenditure > Family support services > 2024-25,$'000,WA,25960
Total real expenditure > Family support services > 2024-25,$'000,SA,46020
Total real expenditure > Family support services > 2024-25,$'000,Tas,44339
Total real expenditure > Family support services > 2024-25,$'000,ACT,14920
Total real expenditure > Family support services > 2024-25,$'000,NT,110613
Total real expenditure > Family support services > 2024-25,$'000,Aust,1108012
Total real expenditure > Family support services > 2023-24,$'000,NSW,291521
Total real expenditure > Family support services > 2023-24,$'000,Vic,410065
Total real expenditure > Family support services > 2023-24,$'000,Qld,88621
Total real expenditure > Family support services > 2023-24,$'000,WA,25182
Total real expenditure > Family support services > 2023-24,$'000,SA,45755
Total real expenditure > Family support services > 2023-24,$'000,Tas,32789
Total real expenditure > Family support services > 2023-24,$'000,ACT,12925
Total real expenditure > Family support services > 2023-24,$'000,NT,90468
Total real expenditure > Family support services > 2023-24,$'000,Aust,997327
Total real expenditure > Family support services > 2022-23,$'000,NSW,292794
Total real expenditure > Family support services > 2022-23,$'000,Vic,365692
Total real expenditure > Family support services > 2022-23,$'000,Qld,90962
Total real expenditure > Family support services > 2022-23,$'000,WA,20314
Total real expenditure > Family support services > 2022-23,$'000,SA,30397
Total real expenditure > Family support services > 2022-23,$'000,Tas,33437
Total real expenditure > Family support services > 2022-23,$'000,ACT,11813
Total real expenditure > Family support services > 2022-23,$'000,NT,78019
Total real expenditure > Family support services > 2022-23,$'000,Aust,923428
