category,unit,breakdown,value
2025 > Children in out-of-home care at 30 June > All children > Another type of order,no.,SA,0
2025 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Tas,0
2025 > Children in out-of-home care at 30 June > All children > Another type of order,no.,ACT,0
2025 > Children in out-of-home care at 30 June > All children > Another type of order,no.,NT,0
2025 > Children in out-of-home care at 30 June > All children > Not on an order,no.,NSW,142
2025 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Vic,2118
2025 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Qld,na
2025 > Children in out-of-home care at 30 June > All children > Not on an order,no.,WA,299
2025 > Children in out-of-home care at 30 June > All children > Not on an order,no.,SA,35
2025 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Tas,12
2025 > Children in out-of-home care at 30 June > All children > Not on an order,no.,ACT,12
2025 > Children in out-of-home care at 30 June > All children > Not on an order,no.,NT,7
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,NSW,6240
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Vic,2417
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Qld,4744
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,WA,2574
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,SA,1724
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Tas,np
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,ACT,185
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,NT,743
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,NSW,0
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Vic,0
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Qld,0
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,WA,0
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,SA,0
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Tas,0
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,ACT,0
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,NT,0
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,NSW,72
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Vic,450
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Qld,217
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,WA,192
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,SA,20
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Tas,np
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,ACT,5
2024 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,NT,7
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,NSW,7538
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Vic,4780
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Qld,4860
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,WA,1765
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,SA,2762
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Tas,519
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,ACT,411
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,NT,89
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,NSW,0
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Vic,0
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Qld,0
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,WA,0
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,SA,0
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Tas,0
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,ACT,0
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,NT,0
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,NSW,95
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Vic,1560
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Qld,261
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,WA,127
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,SA,16
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Tas,10
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,ACT,5
2024 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,NT,7
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,NSW,35
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Vic,0
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Qld,3
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,WA,2
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,SA,6
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Tas,np
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,ACT,2
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,NT,1
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,NSW,0
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Vic,0
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Qld,0
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,WA,0
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,SA,0
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Tas,0
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,ACT,0
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,NT,0
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,NSW,3
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Vic,1
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Qld,7
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,WA,0
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,SA,0
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Tas,np
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,ACT,0
2024 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,NT,0
2024 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,NSW,13813
2024 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Vic,7197
2024 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Qld,9607
2024 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,WA,4341
2024 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,SA,4492
2024 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Tas,924
2024 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,ACT,598
2024 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,NT,833
2024 > Children in out-of-home care at 30 June > All children > Another type of order,no.,NSW,0
2024 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Vic,0
2024 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Qld,0
2024 > Children in out-of-home care at 30 June > All children > Another type of order,no.,WA,0
2024 > Children in out-of-home care at 30 June > All children > Another type of order,no.,SA,0
2024 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Tas,0
2024 > Children in out-of-home care at 30 June > All children > Another type of order,no.,ACT,0
2024 > Children in out-of-home care at 30 June > All children > Another type of order,no.,NT,0
2024 > Children in out-of-home care at 30 June > All children > Not on an order,no.,NSW,170
2024 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Vic,2011
2024 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Qld,485
2024 > Children in out-of-home care at 30 June > All children > Not on an order,no.,WA,319
2024 > Children in out-of-home care at 30 June > All children > Not on an order,no.,SA,36
2024 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Tas,16
2024 > Children in out-of-home care at 30 June > All children > Not on an order,no.,ACT,10
2024 > Children in out-of-home care at 30 June > All children > Not on an order,no.,NT,14
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,NSW,6465
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Vic,2257
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Qld,4558
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,WA,2535
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,SA,1733
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Tas,384
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,ACT,194
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,NT,797
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,NSW,0
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Vic,0
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Qld,0
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,WA,0
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,SA,0
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Tas,0
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,ACT,0
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,NT,0
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,NSW,98
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Vic,411
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Qld,164
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,WA,174
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,SA,19
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Tas,11
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,ACT,np
2023 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,NT,0
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,NSW,8041
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Vic,4884
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Qld,4916
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,WA,1758
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,SA,2762
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Tas,541
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,ACT,443
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,NT,93
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,NSW,0
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Vic,0
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Qld,0
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,WA,0
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,SA,0
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Tas,0
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,ACT,0
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,NT,0
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,NSW,116
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Vic,1580
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Qld,194
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,WA,79
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,SA,16
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Tas,16
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,ACT,np
2023 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,NT,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,NSW,1
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Vic,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Qld,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,WA,1
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,SA,4
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Tas,22
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,ACT,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,NT,2
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,NSW,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Vic,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Qld,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,WA,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,SA,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Tas,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,ACT,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,NT,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,NSW,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Vic,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Qld,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,WA,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,SA,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Tas,1
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,ACT,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,NT,0
2023 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,NSW,14507
2023 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Vic,7141
2023 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Qld,9474
2023 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,WA,4294
2023 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,SA,4499
2023 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Tas,947
2023 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,ACT,637
2023 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,NT,892
2023 > Children in out-of-home care at 30 June > All children > Another type of order,no.,NSW,0
2023 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Vic,0
2023 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Qld,0
2023 > Children in out-of-home care at 30 June > All children > Another type of order,no.,WA,0
2023 > Children in out-of-home care at 30 June > All children > Another type of order,no.,SA,0
2023 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Tas,0
2023 > Children in out-of-home care at 30 June > All children > Another type of order,no.,ACT,0
2023 > Children in out-of-home care at 30 June > All children > Another type of order,no.,NT,0
2023 > Children in out-of-home care at 30 June > All children > Not on an order,no.,NSW,214
2023 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Vic,1991
2023 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Qld,358
2023 > Children in out-of-home care at 30 June > All children > Not on an order,no.,WA,253
2023 > Children in out-of-home care at 30 June > All children > Not on an order,no.,SA,35
2023 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Tas,28
2023 > Children in out-of-home care at 30 June > All children > Not on an order,no.,ACT,86
2023 > Children in out-of-home care at 30 June > All children > Not on an order,no.,NT,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,NSW,6539
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Vic,2262
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Qld,4386
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,WA,2432
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,SA,1691
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Tas,383
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,ACT,np
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,NT,815
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Vic,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Qld,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,WA,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,SA,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Tas,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,NT,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,NSW,122
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Vic,333
