category,unit,breakdown,value
Real expenditure > Non-residential care services > WA,$'000,2023-24,259215
Real expenditure > Non-residential care services > WA,$'000,2024-25,303255
Real expenditure > Non-residential care services > SA,$'000,2015-16,154727
Real expenditure > Non-residential care services > SA,$'000,2016-17,174690
Real expenditure > Non-residential care services > SA,$'000,2017-18,201713
Real expenditure > Non-residential care services > SA,$'000,2018-19,210794
Real expenditure > Non-residential care services > SA,$'000,2019-20,226130
Real expenditure > Non-residential care services > SA,$'000,2020-21,236437
Real expenditure > Non-residential care services > SA,$'000,2021-22,248294
Real expenditure > Non-residential care services > SA,$'000,2022-23,258917
Real expenditure > Non-residential care services > SA,$'000,2023-24,277520
Real expenditure > Non-residential care services > SA,$'000,2024-25,292042
Real expenditure > Non-residential care services > Tas,$'000,2015-16,47627
Real expenditure > Non-residential care services > Tas,$'000,2016-17,47155
Real expenditure > Non-residential care services > Tas,$'000,2017-18,51138
Real expenditure > Non-residential care services > Tas,$'000,2018-19,61384
Real expenditure > Non-residential care services > Tas,$'000,2019-20,59652
Real expenditure > Non-residential care services > Tas,$'000,2020-21,51959
Real expenditure > Non-residential care services > Tas,$'000,2021-22,48051
Real expenditure > Non-residential care services > Tas,$'000,2022-23,49572
Real expenditure > Non-residential care services > Tas,$'000,2023-24,49150
Real expenditure > Non-residential care services > Tas,$'000,2024-25,50675
Real expenditure > Non-residential care services > ACT,$'000,2015-16,34768
Real expenditure > Non-residential care services > ACT,$'000,2016-17,49901
Real expenditure > Non-residential care services > ACT,$'000,2017-18,na
Real expenditure > Non-residential care services > ACT,$'000,2018-19,na
Real expenditure > Non-residential care services > ACT,$'000,2019-20,na
Real expenditure > Non-residential care services > ACT,$'000,2020-21,na
Real expenditure > Non-residential care services > ACT,$'000,2021-22,na
Real expenditure > Non-residential care services > ACT,$'000,2022-23,na
Real expenditure > Non-residential care services > ACT,$'000,2023-24,na
Real expenditure > Non-residential care services > ACT,$'000,2024-25,na
Real expenditure > Non-residential care services > NT,$'000,2015-16,na
Real expenditure > Non-residential care services > NT,$'000,2016-17,na
Real expenditure > Non-residential care services > NT,$'000,2017-18,na
Real expenditure > Non-residential care services > NT,$'000,2018-19,na
Real expenditure > Non-residential care services > NT,$'000,2019-20,na
Real expenditure > Non-residential care services > NT,$'000,2020-21,na
Real expenditure > Non-residential care services > NT,$'000,2021-22,na
Real expenditure > Non-residential care services > NT,$'000,2022-23,na
Real expenditure > Non-residential care services > NT,$'000,2023-24,0
Real expenditure > Non-residential care services > NT,$'000,2024-25,na
Real expenditure > Total care services > NSW,$'000,2015-16,1341498
Real expenditure > Total care services > NSW,$'000,2016-17,1465837
Real expenditure > Total care services > NSW,$'000,2017-18,1528628
Real expenditure > Total care services > NSW,$'000,2018-19,1627578
Real expenditure > Total care services > NSW,$'000,2019-20,1753177
Real expenditure > Total care services > NSW,$'000,2020-21,1769922
Real expenditure > Total care services > NSW,$'000,2021-22,1814278
Real expenditure > Total care services > NSW,$'000,2022-23,1984896
Real expenditure > Total care services > NSW,$'000,2023-24,2037107
Real expenditure > Total care services > NSW,$'000,2024-25,1945664
Real expenditure > Total care services > Vic,$'000,2015-16,622081
Real expenditure > Total care services > Vic,$'000,2016-17,709932
Real expenditure > Total care services > Vic,$'000,2017-18,797593
Real expenditure > Total care services > Vic,$'000,2018-19,945617
Real expenditure > Total care services > Vic,$'000,2019-20,951937
Real expenditure > Total care services > Vic,$'000,2020-21,997956
Real expenditure > Total care services > Vic,$'000,2021-22,1077416
Real expenditure > Total care services > Vic,$'000,2022-23,1099620
Real expenditure > Total care services > Vic,$'000,2023-24,1154089
Real expenditure > Total care services > Vic,$'000,2024-25,1174769
Real expenditure > Total care services > Qld,$'000,2015-16,626834
Real expenditure > Total care services > Qld,$'000,2016-17,657863
Real expenditure > Total care services > Qld,$'000,2017-18,750446
Real expenditure > Total care services > Qld,$'000,2018-19,819904
Real expenditure > Total care services > Qld,$'000,2019-20,887855
Real expenditure > Total care services > Qld,$'000,2020-21,1158946
Real expenditure > Total care services > Qld,$'000,2021-22,1376771
Real expenditure > Total care services > Qld,$'000,2022-23,1553707
Real expenditure > Total care services > Qld,$'000,2023-24,1734788
Real expenditure > Total care services > Qld,$'000,2024-25,2012981
Real expenditure > Total care services > WA,$'000,2015-16,317692
Real expenditure > Total care services > WA,$'000,2016-17,329304
Real expenditure > Total care services > WA,$'000,2017-18,342641
Real expenditure > Total care services > WA,$'000,2018-19,359652
Real expenditure > Total care services > WA,$'000,2019-20,379619
Real expenditure > Total care services > WA,$'000,2020-21,391151
Real expenditure > Total care services > WA,$'000,2021-22,423636
Real expenditure > Total care services > WA,$'000,2022-23,567088
Real expenditure > Total care services > WA,$'000,2023-24,667180
Real expenditure > Total care services > WA,$'000,2024-25,684131
Real expenditure > Total care services > SA,$'000,2015-16,384702
Real expenditure > Total care services > SA,$'000,2016-17,500873
Real expenditure > Total care services > SA,$'000,2017-18,544298
Real expenditure > Total care services > SA,$'000,2018-19,530452
Real expenditure > Total care services > SA,$'000,2019-20,542275
Real expenditure > Total care services > SA,$'000,2020-21,584839
Real expenditure > Total care services > SA,$'000,2021-22,641364
Real expenditure > Total care services > SA,$'000,2022-23,719005
Real expenditure > Total care services > SA,$'000,2023-24,771803
Real expenditure > Total care services > SA,$'000,2024-25,801304
Real expenditure > Total care services > Tas,$'000,2015-16,66051
Real expenditure > Total care services > Tas,$'000,2016-17,79665
Real expenditure > Total care services > Tas,$'000,2017-18,91772
Real expenditure > Total care services > Tas,$'000,2018-19,111063
Real expenditure > Total care services > Tas,$'000,2019-20,102360
Real expenditure > Total care services > Tas,$'000,2020-21,91778
Real expenditure > Total care services > Tas,$'000,2021-22,88739
Real expenditure > Total care services > Tas,$'000,2022-23,105875
Real expenditure > Total care services > Tas,$'000,2023-24,119194
Real expenditure > Total care services > Tas,$'000,2024-25,135884
Real expenditure > Total care services > ACT,$'000,2015-16,46331
Real expenditure > Total care services > ACT,$'000,2016-17,53246
Real expenditure > Total care services > ACT,$'000,2017-18,52666
Real expenditure > Total care services > ACT,$'000,2018-19,55349
Real expenditure > Total care services > ACT,$'000,2019-20,60476
Real expenditure > Total care services > ACT,$'000,2020-21,66152
Real expenditure > Total care services > ACT,$'000,2021-22,66926
Real expenditure > Total care services > ACT,$'000,2022-23,87655
Real expenditure > Total care services > ACT,$'000,2023-24,90887
Real expenditure > Total care services > ACT,$'000,2024-25,100893
Real expenditure > Total care services > NT,$'000,2015-16,141106
Real expenditure > Total care services > NT,$'000,2016-17,156335
Real expenditure > Total care services > NT,$'000,2017-18,169616
Real expenditure > Total care services > NT,$'000,2018-19,161006
Real expenditure > Total care services > NT,$'000,2019-20,160135
Real expenditure > Total care services > NT,$'000,2020-21,146257
Real expenditure > Total care services > NT,$'000,2021-22,148727
Real expenditure > Total care services > NT,$'000,2022-23,156815
Real expenditure > Total care services > NT,$'000,2023-24,161479
Real expenditure > Total care services > NT,$'000,2024-25,149464
Real expenditure > Per child in care at 30 June > Residential care services > NSW,$,2015-16,na
Real expenditure > Per child in care at 30 June > Residential care services > NSW,$,2016-17,na
Real expenditure > Per child in care at 30 June > Residential care services > NSW,$,2017-18,na
Real expenditure > Per child in care at 30 June > Residential care services > NSW,$,2018-19,na
Real expenditure > Per child in care at 30 June > Residential care services > NSW,$,2019-20,na
Real expenditure > Per child in care at 30 June > Residential care services > NSW,$,2020-21,na
Real expenditure > Per child in care at 30 June > Residential care services > NSW,$,2021-22,na
Real expenditure > Per child in care at 30 June > Residential care services > NSW,$,2022-23,na
Real expenditure > Per child in care at 30 June > Residential care services > NSW,$,2023-24,na
Real expenditure > Per child in care at 30 June > Residential care services > NSW,$,2024-25,na
Real expenditure > Per child in care at 30 June > Residential care services > Vic,$,2015-16,665962
Real expenditure > Per child in care at 30 June > Residential care services > Vic,$,2016-17,704195
Real expenditure > Per child in care at 30 June > Residential care services > Vic,$,2017-18,822345
Real expenditure > Per child in care at 30 June > Residential care services > Vic,$,2018-19,928475
Real expenditure > Per child in care at 30 June > Residential care services > Vic,$,2019-20,1001630
Real expenditure > Per child in care at 30 June > Residential care services > Vic,$,2020-21,1030542
Real expenditure > Per child in care at 30 June > Residential care services > Vic,$,2021-22,1089331
Real expenditure > Per child in care at 30 June > Residential care services > Vic,$,2022-23,1197066
Real expenditure > Per child in care at 30 June > Residential care services > Vic,$,2023-24,1262448
Real expenditure > Per child in care at 30 June > Residential care services > Vic,$,2024-25,1203563
Real expenditure > Per child in care at 30 June > Residential care services > Qld,$,2015-16,na
Real expenditure > Per child in care at 30 June > Residential care services > Qld,$,2016-17,na
Real expenditure > Per child in care at 30 June > Residential care services > Qld,$,2017-18,na
Real expenditure > Per child in care at 30 June > Residential care services > Qld,$,2018-19,na
Real expenditure > Per child in care at 30 June > Residential care services > Qld,$,2019-20,na
Real expenditure > Per child in care at 30 June > Residential care services > Qld,$,2020-21,na
Real expenditure > Per child in care at 30 June > Residential care services > Qld,$,2021-22,na
Real expenditure > Per child in care at 30 June > Residential care services > Qld,$,2022-23,na
Real expenditure > Per child in care at 30 June > Residential care services > Qld,$,2023-24,na
Real expenditure > Per child in care at 30 June > Residential care services > Qld,$,2024-25,na
Real expenditure > Per child in care at 30 June > Residential care services > WA,$,2015-16,806864
Real expenditure > Per child in care at 30 June > Residential care services > WA,$,2016-17,1017349
Real expenditure > Per child in care at 30 June > Residential care services > WA,$,2017-18,1080451
Real expenditure > Per child in care at 30 June > Residential care services > WA,$,2018-19,945081
Real expenditure > Per child in care at 30 June > Residential care services > WA,$,2019-20,842595
Real expenditure > Per child in care at 30 June > Residential care services > WA,$,2020-21,872422
Real expenditure > Per child in care at 30 June > Residential care services > WA,$,2021-22,949510
Real expenditure > Per child in care at 30 June > Residential care services > WA,$,2022-23,1109391
Real expenditure > Per child in care at 30 June > Residential care services > WA,$,2023-24,1059651
Real expenditure > Per child in care at 30 June > Residential care services > WA,$,2024-25,1075921
Real expenditure > Per child in care at 30 June > Residential care services > SA,$,2015-16,480114
Real expenditure > Per child in care at 30 June > Residential care services > SA,$,2016-17,593060
Real expenditure > Per child in care at 30 June > Residential care services > SA,$,2017-18,625155
Real expenditure > Per child in care at 30 June > Residential care services > SA,$,2018-19,563771
Real expenditure > Per child in care at 30 June > Residential care services > SA,$,2019-20,526032
Real expenditure > Per child in care at 30 June > Residential care services > SA,$,2020-21,532725
Real expenditure > Per child in care at 30 June > Residential care services > SA,$,2021-22,553619
Real expenditure > Per child in care at 30 June > Residential care services > SA,$,2022-23,609388
Real expenditure > Per child in care at 30 June > Residential care services > SA,$,2023-24,631267
Real expenditure > Per child in care at 30 June > Residential care services > SA,$,2024-25,659665
Real expenditure > Per child in care at 30 June > Residential care services > Tas,$,2015-16,541868
Real expenditure > Per child in care at 30 June > Residential care services > Tas,$,2016-17,532951
Real expenditure > Per child in care at 30 June > Residential care services > Tas,$,2017-18,572283
Real expenditure > Per child in care at 30 June > Residential care services > Tas,$,2018-19,699683
Real expenditure > Per child in care at 30 June > Residential care services > Tas,$,2019-20,601518
Real expenditure > Per child in care at 30 June > Residential care services > Tas,$,2020-21,622170
Real expenditure > Per child in care at 30 June > Residential care services > Tas,$,2021-22,635744
Real expenditure > Per child in care at 30 June > Residential care services > Tas,$,2022-23,827990
Real expenditure > Per child in care at 30 June > Residential care services > Tas,$,2023-24,921626
Real expenditure > Per child in care at 30 June > Residential care services > Tas,$,2024-25,803858
Real expenditure > Per child in care at 30 June > Residential care services > ACT,$,2015-16,275303
Real expenditure > Per child in care at 30 June > Residential care services > ACT,$,2016-17,79657
Real expenditure > Per child in care at 30 June > Residential care services > ACT,$,2017-18,na
Real expenditure > Per child in care at 30 June > Residential care services > ACT,$,2018-19,na
Real expenditure > Per child in care at 30 June > Residential care services > ACT,$,2019-20,na
Real expenditure > Per child in care at 30 June > Residential care services > ACT,$,2020-21,na
Real expenditure > Per child in care at 30 June > Residential care services > ACT,$,2021-22,na
Real expenditure > Per child in care at 30 June > Residential care services > ACT,$,2022-23,na
Real expenditure > Per child in care at 30 June > Residential care services > ACT,$,2023-24,na
Real expenditure > Per child in care at 30 June > Residential care services > ACT,$,2024-25,na
Real expenditure > Per child in care at 30 June > Residential care services > NT,$,2015-16,na
Real expenditure > Per child in care at 30 June > Residential care services > NT,$,2016-17,na
Real expenditure > Per child in care at 30 June > Residential care services > NT,$,2017-18,na
Real expenditure > Per child in care at 30 June > Residential care services > NT,$,2018-19,na
Real expenditure > Per child in care at 30 June > Residential care services > NT,$,2019-20,na
Real expenditure > Per child in care at 30 June > Residential care services > NT,$,2020-21,na
Real expenditure > Per child in care at 30 June > Residential care services > NT,$,2021-22,na
Real expenditure > Per child in care at 30 June > Residential care services > NT,$,2022-23,na
Real expenditure > Per child in care at 30 June > Residential care services > NT,$,2023-24,0
Real expenditure > Per child in care at 30 June > Residential care services > NT,$,2024-25,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NSW,$,2015-16,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NSW,$,2016-17,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NSW,$,2017-18,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NSW,$,2018-19,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NSW,$,2019-20,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NSW,$,2020-21,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NSW,$,2021-22,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NSW,$,2022-23,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NSW,$,2023-24,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NSW,$,2024-25,na
Real expenditure > Per child in care at 30 June > Non-residential care services > Vic,$,2015-16,35826
Real expenditure > Per child in care at 30 June > Non-residential care services > Vic,$,2016-17,40670
Real expenditure > Per child in care at 30 June > Non-residential care services > Vic,$,2017-18,60346
Real expenditure > Per child in care at 30 June > Non-residential care services > Vic,$,2018-19,65493
Real expenditure > Per child in care at 30 June > Non-residential care services > Vic,$,2019-20,60584
Real expenditure > Per child in care at 30 June > Non-residential care services > Vic,$,2020-21,62261
Real expenditure > Per child in care at 30 June > Non-residential care services > Vic,$,2021-22,63527
Real expenditure > Per child in care at 30 June > Non-residential care services > Vic,$,2022-23,60194
Real expenditure > Per child in care at 30 June > Non-residential care services > Vic,$,2023-24,66660
Real expenditure > Per child in care at 30 June > Non-residential care services > Vic,$,2024-25,68522
Real expenditure > Per child in care at 30 June > Non-residential care services > Qld,$,2015-16,na
Real expenditure > Per child in care at 30 June > Non-residential care services > Qld,$,2016-17,na
Real expenditure > Per child in care at 30 June > Non-residential care services > Qld,$,2017-18,na
Real expenditure > Per child in care at 30 June > Non-residential care services > Qld,$,2018-19,na
Real expenditure > Per child in care at 30 June > Non-residential care services > Qld,$,2019-20,na
Real expenditure > Per child in care at 30 June > Non-residential care services > Qld,$,2020-21,na
Real expenditure > Per child in care at 30 June > Non-residential care services > Qld,$,2021-22,na
Real expenditure > Per child in care at 30 June > Non-residential care services > Qld,$,2022-23,na
Real expenditure > Per child in care at 30 June > Non-residential care services > Qld,$,2023-24,na
Real expenditure > Per child in care at 30 June > Non-residential care services > Qld,$,2024-25,na
Real expenditure > Per child in care at 30 June > Non-residential care services > WA,$,2015-16,47311
Real expenditure > Per child in care at 30 June > Non-residential care services > WA,$,2016-17,44176
Real expenditure > Per child in care at 30 June > Non-residential care services > WA,$,2017-18,43605
Real expenditure > Per child in care at 30 June > Non-residential care services > WA,$,2018-19,42969
Real expenditure > Per child in care at 30 June > Non-residential care services > WA,$,2019-20,44724
Real expenditure > Per child in care at 30 June > Non-residential care services > WA,$,2020-21,48372
Real expenditure > Per child in care at 30 June > Non-residential care services > WA,$,2021-22,55327
Real expenditure > Per child in care at 30 June > Non-residential care services > WA,$,2022-23,53738
Real expenditure > Per child in care at 30 June > Non-residential care services > WA,$,2023-24,61020
Real expenditure > Per child in care at 30 June > Non-residential care services > WA,$,2024-25,70165
Real expenditure > Per child in care at 30 June > Non-residential care services > SA,$,2015-16,56677
Real expenditure > Per child in care at 30 June > Non-residential care services > SA,$,2016-17,60321
Real expenditure > Per child in care at 30 June > Non-residential care services > SA,$,2017-18,64097
Real expenditure > Per child in care at 30 June > Non-residential care services > SA,$,2018-19,65261
Real expenditure > Per child in care at 30 June > Non-residential care services > SA,$,2019-20,63969
Real expenditure > Per child in care at 30 June > Non-residential care services > SA,$,2020-21,63695
Real expenditure > Per child in care at 30 June > Non-residential care services > SA,$,2021-22,66980
Real expenditure > Per child in care at 30 June > Non-residential care services > SA,$,2022-23,68515
Real expenditure > Per child in care at 30 June > Non-residential care services > SA,$,2023-24,74104
Real expenditure > Per child in care at 30 June > Non-residential care services > SA,$,2024-25,78718
Real expenditure > Per child in care at 30 June > Non-residential care services > Tas,$,2015-16,44018
Real expenditure > Per child in care at 30 June > Non-residential care services > Tas,$,2016-17,41474
Real expenditure > Per child in care at 30 June > Non-residential care services > Tas,$,2017-18,42758
Real expenditure > Per child in care at 30 June > Non-residential care services > Tas,$,2018-19,59770
Real expenditure > Per child in care at 30 June > Non-residential care services > Tas,$,2019-20,57468
Real expenditure > Per child in care at 30 June > Non-residential care services > Tas,$,2020-21,51700
Real expenditure > Per child in care at 30 June > Non-residential care services > Tas,$,2021-22,50158
Real expenditure > Per child in care at 30 June > Non-residential care services > Tas,$,2022-23,54957
Real expenditure > Per child in care at 30 June > Non-residential care services > Tas,$,2023-24,57285
Real expenditure > Per child in care at 30 June > Non-residential care services > Tas,$,2024-25,57981
Real expenditure > Per child in care at 30 June > Non-residential care services > ACT,$,2015-16,49457
Real expenditure > Per child in care at 30 June > Non-residential care services > ACT,$,2016-17,65832
Real expenditure > Per child in care at 30 June > Non-residential care services > ACT,$,2017-18,na
Real expenditure > Per child in care at 30 June > Non-residential care services > ACT,$,2018-19,na
Real expenditure > Per child in care at 30 June > Non-residential care services > ACT,$,2019-20,na
Real expenditure > Per child in care at 30 June > Non-residential care services > ACT,$,2020-21,na
Real expenditure > Per child in care at 30 June > Non-residential care services > ACT,$,2021-22,na
Real expenditure > Per child in care at 30 June > Non-residential care services > ACT,$,2022-23,na
Real expenditure > Per child in care at 30 June > Non-residential care services > ACT,$,2023-24,na
Real expenditure > Per child in care at 30 June > Non-residential care services > ACT,$,2024-25,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NT,$,2015-16,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NT,$,2016-17,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NT,$,2017-18,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NT,$,2018-19,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NT,$,2019-20,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NT,$,2020-21,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NT,$,2021-22,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NT,$,2022-23,na
Real expenditure > Per child in care at 30 June > Non-residential care services > NT,$,2023-24,0
Real expenditure > Per child in care at 30 June > Non-residential care services > NT,$,2024-25,na
Real expenditure > Per child in care at 30 June > Total care services > NSW,$,2015-16,75365
Real expenditure > Per child in care at 30 June > Total care services > NSW,$,2016-17,81987
Real expenditure > Per child in care at 30 June > Total care services > NSW,$,2017-18,87918
Real expenditure > Per child in care at 30 June > Total care services > NSW,$,2018-19,96398
Real expenditure > Per child in care at 30 June > Total care services > NSW,$,2019-20,108489
Real expenditure > Per child in care at 30 June > Total care services > NSW,$,2020-21,111351
Real expenditure > Per child in care at 30 June > Total care services > NSW,$,2021-22,119180
Real expenditure > Per child in care at 30 June > Total care services > NSW,$,2022-23,134834
Real expenditure > Per child in care at 30 June > Total care services > NSW,$,2023-24,145685
Real expenditure > Per child in care at 30 June > Total care services > NSW,$,2024-25,143285
Real expenditure > Per child in care at 30 June > Total care services > Vic,$,2015-16,64099
Real expenditure > Per child in care at 30 June > Total care services > Vic,$,2016-17,68845
Real expenditure > Per child in care at 30 June > Total care services > Vic,$,2017-18,100276
Real expenditure > Per child in care at 30 June > Total care services > Vic,$,2018-19,80732
Real expenditure > Per child in care at 30 June > Total care services > Vic,$,2019-20,76639
Real expenditure > Per child in care at 30 June > Total care services > Vic,$,2020-21,78772
Real expenditure > Per child in care at 30 June > Total care services > Vic,$,2021-22,84789
Real expenditure > Per child in care at 30 June > Total care services > Vic,$,2022-23,120414
Real expenditure > Per child in care at 30 June > Total care services > Vic,$,2023-24,125335
Real expenditure > Per child in care at 30 June > Total care services > Vic,$,2024-25,125002
Real expenditure > Per child in care at 30 June > Total care services > Qld,$,2015-16,72299
Real expenditure > Per child in care at 30 June > Total care services > Qld,$,2016-17,73578
Real expenditure > Per child in care at 30 June > Total care services > Qld,$,2017-18,82403
Real expenditure > Per child in care at 30 June > Total care services > Qld,$,2018-19,84456
Real expenditure > Per child in care at 30 June > Total care services > Qld,$,2019-20,84021
Real expenditure > Per child in care at 30 June > Total care services > Qld,$,2020-21,104316
