category,unit,breakdown,value
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2021-22,na
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2022-23,na
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2023-24,12
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2024-25,na
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2015-16,0.1
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2016-17,2.4
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2017-18,2.3
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2018-19,2.6
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2019-20,2.6
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2020-21,2.5
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2021-22,1
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2022-23,np
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2023-24,np
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2024-25,np
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2015-16,850
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2016-17,610
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2017-18,470
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2018-19,1033
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2019-20,1022
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2020-21,713
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2021-22,766
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2022-23,np
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2023-24,np
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2024-25,np
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2015-16,2.9
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2016-17,2.2
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2017-18,1.9
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2018-19,2
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2019-20,2.1
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2020-21,2.1
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2021-22,1.9
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2022-23,np
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2023-24,np
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2024-25,np
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2015-16,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2016-17,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2017-18,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2018-19,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2019-20,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2020-21,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2021-22,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2022-23,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2023-24,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2024-25,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2015-16,0.2
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2016-17,0.1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2017-18,0.1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2018-19,0.1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2019-20,0.1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2020-21,0.1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2021-22,0.1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2022-23,np
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2023-24,np
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2024-25,np
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2015-16,1626
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2016-17,1237
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2017-18,1304
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2018-19,1461
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2019-20,1637
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2020-21,1452
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2021-22,1803
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2022-23,np
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2023-24,np
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2024-25,np
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2015-16,1.6
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2016-17,1.2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2017-18,1.1
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2018-19,1.1
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2019-20,1.2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2020-21,1.2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2021-22,1.1
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2022-23,np
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2023-24,np
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2024-25,np
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2015-16,17650
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2016-17,13369
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2017-18,12991
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2018-19,12787
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2019-20,12706
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2020-21,11890
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2021-22,11455
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2022-23,np
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2023-24,np
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2024-25,na
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2015-16,8.2
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2016-17,6.3
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2017-18,5.6
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2018-19,5.6
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2019-20,6
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2020-21,5.9
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2021-22,5.5
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2022-23,np
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2023-24,np
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2024-25,np
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2015-16,382
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2016-17,410
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2017-18,442
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2018-19,409
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2019-20,424
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2020-21,399
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2021-22,454
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2022-23,462
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2023-24,521
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2024-25,507
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2015-16,60.5
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2016-17,61.5
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2017-18,64.6
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2018-19,63.5
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2019-20,63.6
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2020-21,61.3
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2021-22,59.1
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2022-23,np
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2023-24,np
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2024-25,np
