category,unit,breakdown,value
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Qld,na
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,WA,212
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,SA,78
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Tas,45
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,ACT,25
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,NT,23
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Aust,1110
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,NSW,439
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Vic,1648
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Qld,na
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,WA,193
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,SA,153
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Tas,51
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,ACT,53
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,NT,6
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Aust,2543
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,NSW,4
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Vic,0
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Qld,na
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,WA,0
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,SA,0
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Tas,3
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,ACT,1
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,NT,0
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Aust,8
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,NSW,682
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Vic,2136
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Qld,na
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,WA,405
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,SA,231
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Tas,99
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,ACT,79
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,NT,29
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Aust,3661
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,NSW,90.5
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Vic,83.1
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Qld,na
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,WA,91.4
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,SA,95.1
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Tas,95.7
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,ACT,78.1
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,NT,95.8
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Aust,87.5
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,NSW,96.7
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Vic,88.8
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Qld,na
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,WA,91
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,SA,98.1
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Tas,91.1
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,ACT,84.1
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,NT,100
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Aust,90.8
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,NSW,100
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Vic,..
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Qld,na
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,WA,..
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,SA,..
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Tas,100
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,ACT,100
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,NT,..
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Aust,100
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,NSW,94.5
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,Vic,87.5
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,Qld,na
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,WA,91.2
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,SA,97.1
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,Tas,93.4
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,ACT,82.3
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,NT,96.7
Children exiting out-of-home care to a permanency arrangement > 2023-24 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,Aust,89.8
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,NSW,279
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Vic,672
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Qld,491
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,WA,213
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,SA,74
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Tas,32
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,ACT,14
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,NT,63
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Aust,1838
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Non-Indigenous children,no.,NSW,485
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Non-Indigenous children,no.,Vic,2078
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Non-Indigenous children,no.,Qld,688
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Non-Indigenous children,no.,WA,204
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Non-Indigenous children,no.,SA,164
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Non-Indigenous children,no.,Tas,59
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Non-Indigenous children,no.,ACT,33
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Non-Indigenous children,no.,NT,15
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Non-Indigenous children,no.,Aust,3726
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Children of unknown Indigenous status,no.,NSW,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Children of unknown Indigenous status,no.,Vic,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Children of unknown Indigenous status,no.,Qld,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Children of unknown Indigenous status,no.,WA,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Children of unknown Indigenous status,no.,SA,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Children of unknown Indigenous status,no.,Tas,6
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Children of unknown Indigenous status,no.,ACT,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Children of unknown Indigenous status,no.,NT,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > Children of unknown Indigenous status,no.,Aust,6
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > All children,no.,NSW,764
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > All children,no.,Vic,2750
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > All children,no.,Qld,1179
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > All children,no.,WA,417
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > All children,no.,SA,238
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > All children,no.,Tas,97
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > All children,no.,ACT,47
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > All children,no.,NT,78
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Total > All children,no.,Aust,5570
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,NSW,263
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Vic,559
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Qld,443
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,WA,185
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,SA,71
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Tas,32
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,ACT,12
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,NT,53
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Aust,1618
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,NSW,468
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Vic,1842
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Qld,628
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,WA,179
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,SA,158
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Tas,55
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,ACT,32
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,NT,15
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Aust,3377
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,NSW,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Vic,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Qld,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,WA,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,SA,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Tas,6
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,ACT,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,NT,0
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Aust,6
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,NSW,731
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Vic,2401
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Qld,1071
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,WA,364
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,SA,229
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Tas,93
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,ACT,44
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,NT,68
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Aust,5001
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,NSW,94.3
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Vic,83.2
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Qld,90.2
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,WA,86.9
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,SA,95.9
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Tas,100
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,ACT,85.7
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,NT,84.1
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Aust,88
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,NSW,96.5
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Vic,88.6
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Qld,91.3
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,WA,87.7
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,SA,96.3
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Tas,93.2
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,ACT,97
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,NT,100
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Aust,90.6
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,NSW,..
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Vic,..
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Qld,..
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,WA,..
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,SA,..
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Tas,100
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,ACT,..
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,NT,..
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Aust,100
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,NSW,95.7
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,Vic,87.3
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,Qld,90.8
