category,unit,breakdown,value
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2018-19,7.1
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2019-20,6.8
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2020-21,5.8
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2021-22,4.9
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2022-23,4.2
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2023-24,3.7
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2024-25,3.5
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2015-16,19775
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2016-17,7375
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2017-18,8850
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2018-19,na
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2019-20,7366
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2020-21,8166
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2021-22,8250
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2022-23,9048
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2023-24,10028
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2024-25,10416
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2015-16,7.4
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2016-17,7.8
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2017-18,9.1
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2018-19,9.2
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2019-20,9.1
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2020-21,8.4
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2021-22,7.4
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2022-23,7.1
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2023-24,6.6
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2024-25,6.2
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2015-16,2094
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2016-17,2102
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2017-18,2129
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2018-19,2029
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2019-20,2226
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2020-21,2035
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2021-22,1815
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2022-23,1737
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2023-24,1605
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2024-25,na
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2015-16,4.2
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2016-17,4
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2017-18,3.8
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2018-19,3.6
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2019-20,3.8
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2020-21,3.3
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2021-22,3
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2022-23,2.8
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2023-24,2.7
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2024-25,2.5
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2015-16,35407
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2016-17,33839
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2017-18,34470
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2018-19,35318
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2019-20,39104
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2020-21,30892
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2021-22,28095
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2022-23,29048
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2023-24,26610
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2024-25,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2015-16,6.1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2016-17,7
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2017-18,5.9
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2018-19,5.2
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2019-20,5.1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2020-21,3.3
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2021-22,2.9
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2022-23,2.7
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2023-24,2.6
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2024-25,2.4
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2015-16,8405
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2016-17,10543
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2017-18,10094
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2018-19,9776
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2019-20,9692
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2020-21,7431
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2021-22,7069
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2022-23,7434
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2023-24,8264
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2024-25,na
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2015-16,4
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2016-17,4.9
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2017-18,4.3
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2018-19,4.4
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2019-20,4.6
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2020-21,3.5
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2021-22,2.6
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2022-23,2.4
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2023-24,2.4
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2024-25,2.2
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2015-16,16248
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2016-17,13702
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2017-18,13928
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2018-19,14832
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2019-20,14230
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2020-21,11903
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2021-22,11653
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2022-23,11833
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2023-24,12635
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2024-25,na
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2015-16,13.8
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2016-17,11.1
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2017-18,10.5
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2018-19,10.9
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2019-20,10.7
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2020-21,8.4
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2021-22,7.8
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2022-23,7.2
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2023-24,7.1
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2024-25,7.1
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2015-16,199
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2016-17,204
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2017-18,228
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2018-19,240
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2019-20,242
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2020-21,293
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2021-22,336
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2022-23,370
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2023-24,405
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2024-25,na
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2015-16,55.7
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2016-17,55
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2017-18,56.8
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2018-19,57.5
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2019-20,57.9
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2020-21,65.6
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2021-22,70
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2022-23,72.1
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2023-24,73.3
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2024-25,74.9
