category,unit,breakdown,value
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2022-23,3
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2023-24,3
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2024-25,3.1
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2015-16,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2016-17,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2017-18,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2018-19,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2019-20,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2020-21,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2021-22,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2022-23,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2023-24,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2024-25,na
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2015-16,15
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2016-17,15.2
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2017-18,16.5
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2018-19,15.4
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2019-20,15.4
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2020-21,16.2
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2021-22,16.7
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2022-23,17.3
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2023-24,16.8
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2024-25,17
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2015-16,9681
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2016-17,9884
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2017-18,11813
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2018-19,9924
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2019-20,11458
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2020-21,13649
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2021-22,15209
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2022-23,16205
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2023-24,18250
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2024-25,18460
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2015-16,9.9
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2016-17,10.5
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2017-18,10.6
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2018-19,9.9
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2019-20,10.4
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2020-21,11.1
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2021-22,11.1
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2022-23,9.4
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2023-24,10
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2024-25,9.9
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2015-16,1848
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2016-17,1781
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2017-18,1977
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2018-19,1986
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2019-20,2144
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2020-21,2634
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2021-22,2485
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2022-23,2311
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2023-24,2404
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2024-25,2219
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2015-16,4.3
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2016-17,4.1
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2017-18,4.2
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2018-19,4.1
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2019-20,4
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2020-21,4.3
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2021-22,4
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2022-23,4.1
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2023-24,4.1
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2024-25,4.2
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2015-16,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2016-17,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2017-18,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2018-19,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2019-20,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2020-21,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2021-22,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2022-23,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2023-24,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2024-25,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2015-16,4
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2016-17,3.8
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2017-18,3.9
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2018-19,3.9
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2019-20,3.8
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2020-21,4
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2021-22,3.7
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2022-23,3.8
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2023-24,3.9
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2024-25,3.9
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2015-16,3104
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2016-17,3763
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2017-18,4298
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2018-19,4462
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2019-20,4528
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2020-21,5982
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2021-22,6785
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2022-23,7414
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2023-24,8219
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2024-25,8140
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2015-16,5.5
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2016-17,5.2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2017-18,5.3
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2018-19,5.3
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2019-20,5.1
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2020-21,5.5
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2021-22,5.1
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2022-23,5.2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2023-24,5.2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2024-25,5.3
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2015-16,na
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2016-17,na
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2017-18,na
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2018-19,na
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2019-20,na
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2020-21,na
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2021-22,na
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2022-23,na
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2023-24,na
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2024-25,na
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2015-16,6.6
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2016-17,6.2
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2017-18,6.4
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2018-19,6.4
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2019-20,6.2
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2020-21,6.6
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2021-22,6.1
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2022-23,6.3
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2023-24,6.3
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2024-25,6.4
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2015-16,188
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2016-17,199
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2017-18,212
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2018-19,232
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2019-20,225
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2020-21,297
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2021-22,322
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2022-23,328
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2023-24,349
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2024-25,346
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2015-16,51.3
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2016-17,52
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2017-18,50
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2018-19,52.1
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2019-20,52.1
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2020-21,49
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2021-22,50.2
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2022-23,50.9
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2023-24,50.6
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2024-25,50.2
