category,unit,breakdown,value
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2021-22,3.8
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2022-23,3.3
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2023-24,2.6
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2024-25,3.2
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2015-16,7772
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2016-17,2847
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2017-18,1957
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2018-19,2915
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2019-20,2235
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2020-21,2087
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2021-22,1806
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2022-23,1946
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2023-24,2366
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2024-25,2638
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2015-16,9
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2016-17,4.5
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2017-18,2.6
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2018-19,3.1
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2019-20,3
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2020-21,3.1
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2021-22,2.8
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2022-23,2.2
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2023-24,2.3
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2024-25,2.5
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2015-16,10491
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2016-17,11470
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2017-18,10484
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2018-19,10485
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2019-20,8079
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2020-21,7544
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2021-22,7500
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2022-23,7910
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2023-24,10534
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2024-25,9727
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2015-16,2.2
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2016-17,2.2
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2017-18,2.2
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2018-19,2.2
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2019-20,2.7
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2020-21,2.7
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2021-22,2.4
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2022-23,2.1
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2023-24,2.1
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2024-25,2.1
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2015-16,3145
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2016-17,2831
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2017-18,3067
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2018-19,3457
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2019-20,3837
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2020-21,4223
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2021-22,4406
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2022-23,3765
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2023-24,4000
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2024-25,4394
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2015-16,6.8
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2016-17,6
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2017-18,6.1
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2018-19,7.8
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2019-20,7.9
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2020-21,7.9
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2021-22,7.4
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2022-23,6.3
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2023-24,5.2
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2024-25,5.9
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2015-16,7965
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2016-17,8649
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2017-18,9371
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2018-19,7558
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2019-20,7840
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2020-21,8986
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2021-22,9581
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2022-23,9639
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2023-24,9648
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2024-25,10634
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2015-16,6.4
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2016-17,7.1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2017-18,7.5
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2018-19,6
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2019-20,6
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2020-21,6
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2021-22,5.8
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2022-23,5
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2023-24,4.1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2024-25,4.6
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2015-16,9989
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2016-17,14608
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2017-18,14381
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2018-19,10283
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2019-20,12147
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2020-21,15614
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2021-22,15097
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2022-23,16682
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2023-24,15979
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2024-25,18152
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2015-16,3.3
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2016-17,4.8
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2017-18,5
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2018-19,3.5
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2019-20,3.6
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2020-21,3.6
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2021-22,3.4
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2022-23,2.9
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2023-24,2.6
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2024-25,2.9
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2015-16,13143
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2016-17,15454
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2017-18,15869
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2018-19,15719
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2019-20,15105
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2020-21,19046
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2021-22,17618
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2022-23,19042
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2023-24,19479
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2024-25,20255
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2015-16,13.2
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2016-17,15.7
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2017-18,16.3
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2018-19,16.7
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2019-20,17
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2020-21,17.1
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2021-22,16.4
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2022-23,14.1
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2023-24,11.7
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2024-25,13.2
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2015-16,216
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2016-17,217
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2017-18,217
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2018-19,213
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2019-20,216
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2020-21,228
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2021-22,259
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2022-23,348
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2023-24,394
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2024-25,399
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2015-16,54.6
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2016-17,55.6
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2017-18,56.1
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2018-19,56.8
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2019-20,55.8
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2020-21,55.8
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2021-22,58.1
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2022-23,64
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2023-24,69.4
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2024-25,65.7
