category,unit,breakdown,value
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,Tas,666
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,ACT,645
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,NT,128
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,Aust,32073
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,NSW,3
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,Vic,0
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,Qld,0
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,WA,2
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,SA,7
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,Tas,38
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,ACT,0
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,NT,3
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,Aust,53
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,NSW,17092
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,Vic,12591
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,Qld,12410
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,WA,5436
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,SA,5170
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,Tas,1181
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,ACT,879
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,NT,1095
2022-23 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,Aust,55854
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NSW,54.3
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Vic,112.5
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Qld,52
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,WA,68
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,SA,95.3
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Tas,36.6
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,ACT,68.4
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NT,37.9
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Aust,60.5
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NSW,5.8
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Vic,6.5
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Qld,6
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,WA,3.8
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,SA,8.9
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Tas,6.6
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,ACT,6.8
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NT,3.5
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Aust,6
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,NSW,9.5
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,Vic,8.8
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,Qld,10.3
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,WA,8.5
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,SA,13.8
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,Tas,10.3
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,ACT,8.9
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,NT,17.8
"2022-23 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,Aust,9.8
2021-22 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,NSW,6661
2021-22 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,Vic,2595
2021-22 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,Qld,4508
2021-22 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,WA,2565
2021-22 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,SA,1705
2021-22 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,Tas,391
2021-22 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,ACT,216
2021-22 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,NT,816
2021-22 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,Aust,19457
2021-22 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,NSW,8562
2021-22 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,Vic,6529
2021-22 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,Qld,5141
2021-22 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,WA,1827
2021-22 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,SA,2709
2021-22 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,Tas,609
2021-22 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,ACT,472
2021-22 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,NT,83
2021-22 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,Aust,25932
2021-22 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,NSW,0
2021-22 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,Vic,0
2021-22 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,Qld,2
2021-22 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,WA,2
2021-22 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,SA,3
2021-22 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,Tas,28
2021-22 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,ACT,0
2021-22 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,NT,2
2021-22 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,Aust,37
2021-22 > Children in out-of-home care at 30 June > Number of children > All children,no.,NSW,15223
2021-22 > Children in out-of-home care at 30 June > Number of children > All children,no.,Vic,9124
2021-22 > Children in out-of-home care at 30 June > Number of children > All children,no.,Qld,9651
2021-22 > Children in out-of-home care at 30 June > Number of children > All children,no.,WA,4394
2021-22 > Children in out-of-home care at 30 June > Number of children > All children,no.,SA,4417
2021-22 > Children in out-of-home care at 30 June > Number of children > All children,no.,Tas,1028
2021-22 > Children in out-of-home care at 30 June > Number of children > All children,no.,ACT,688
2021-22 > Children in out-of-home care at 30 June > Number of children > All children,no.,NT,901
2021-22 > Children in out-of-home care at 30 June > Number of children > All children,no.,Aust,45426
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NSW,48.4
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Vic,83.8
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Qld,40.2
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,WA,55
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,SA,81.9
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Tas,30
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,ACT,63.4
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NT,31.9
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Aust,49.9
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NSW,5.2
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Vic,4.7
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Qld,4.7
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,WA,3.1
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,SA,7.7
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Tas,6
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,ACT,5
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NT,2.3
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Aust,4.9
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,NSW,8.5
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,Vic,6.4
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,Qld,8
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,WA,6.9
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,SA,11.8
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,Tas,8.9
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,ACT,7
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,NT,14.5
"2021-22 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,Aust,8
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,NSW,7622
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,Vic,3401
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,Qld,5562
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,WA,3108
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,SA,1924
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,Tas,463
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,ACT,249
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,NT,973
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,Aust,23302
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,NSW,10066
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,Vic,9058
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,Qld,6476
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,WA,2296
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,SA,3127
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,Tas,714
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,ACT,573
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,NT,126
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,Aust,32436
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,NSW,0
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,Vic,0
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,Qld,8
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,WA,3
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,SA,6
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,Tas,33
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,ACT,1
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,NT,2
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,Aust,53
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,NSW,17688
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,Vic,12459
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,Qld,12046
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,WA,5407
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,SA,5057
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,Tas,1210
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,ACT,823
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,NT,1101
2021-22 > Children in at least one out-of-home care placement during the year > Number of children > All children,no.,Aust,55791
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NSW,55.7
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Vic,110.5
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Qld,50.1
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,WA,67.2
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,SA,93
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Tas,35.5
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,ACT,73.4
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NT,37.9
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Aust,60.1
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NSW,6.1
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Vic,6.5
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Qld,6
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,WA,3.9
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,SA,8.9
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Tas,7
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,ACT,6.1
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NT,3.5
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Aust,6.1
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,NSW,10
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,Vic,8.8
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,Qld,10.1
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,WA,8.6
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,SA,13.6
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,Tas,10.5
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,ACT,8.4
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,NT,17.8
"2021-22 > Children in at least one out-of-home care placement during the year > Rate per 1,000 children aged 0–17 years > All children",rate,Aust,9.8
2020-21 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,NSW,6829
2020-21 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,Vic,2572
2020-21 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,Qld,4295
2020-21 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,WA,2664
2020-21 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,SA,1637
2020-21 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,Tas,403
2020-21 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,ACT,200
2020-21 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,NT,880
2020-21 > Children in out-of-home care at 30 June > Number of children > Aboriginal and Torres Strait Islander children,no.,Aust,19480
2020-21 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,NSW,9066
2020-21 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,Vic,6574
2020-21 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,Qld,5129
2020-21 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,WA,1971
2020-21 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,SA,2702
2020-21 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,Tas,656
2020-21 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,ACT,489
2020-21 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,NT,90
2020-21 > Children in out-of-home care at 30 June > Number of children > Non-Indigenous children,no.,Aust,26677
2020-21 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,NSW,0
2020-21 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,Vic,0
2020-21 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,Qld,9
2020-21 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,WA,0
2020-21 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,SA,27
2020-21 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,Tas,18
2020-21 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,ACT,1
2020-21 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,NT,0
2020-21 > Children in out-of-home care at 30 June > Number of children > Children of unknown Indigenous status,no.,Aust,55
2020-21 > Children in out-of-home care at 30 June > Number of children > All children,no.,NSW,15895
2020-21 > Children in out-of-home care at 30 June > Number of children > All children,no.,Vic,9146
2020-21 > Children in out-of-home care at 30 June > Number of children > All children,no.,Qld,9433
2020-21 > Children in out-of-home care at 30 June > Number of children > All children,no.,WA,4635
2020-21 > Children in out-of-home care at 30 June > Number of children > All children,no.,SA,4366
2020-21 > Children in out-of-home care at 30 June > Number of children > All children,no.,Tas,1077
2020-21 > Children in out-of-home care at 30 June > Number of children > All children,no.,ACT,690
2020-21 > Children in out-of-home care at 30 June > Number of children > All children,no.,NT,970
2020-21 > Children in out-of-home care at 30 June > Number of children > All children,no.,Aust,46212
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NSW,50.1
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Vic,84.1
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Qld,39.1
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,WA,58
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,SA,79.5
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Tas,31
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,ACT,59.2
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,NT,34.1
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Aboriginal and Torres Strait Islander children",rate,Aust,50.5
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NSW,5.5
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Vic,4.8
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Qld,4.8
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,WA,3.4
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,SA,7.7
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Tas,6.4
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,ACT,5.2
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,NT,2.5
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > Non-Indigenous children",rate,Aust,5.1
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,NSW,9
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,Vic,6.5
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,Qld,8
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,WA,7.4
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,SA,11.7
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,Tas,9.4
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,ACT,7
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,NT,15.7
"2020-21 > Children in out-of-home care at 30 June > Rate per 1,000 children aged 0–17 years > All children",rate,Aust,8.2
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,NSW,7819
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,Vic,3341
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,Qld,5240
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,WA,3205
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,SA,1851
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,Tas,470
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,ACT,251
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,NT,1096
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Aboriginal and Torres Strait Islander children,no.,Aust,23273
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,NSW,10573
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,Vic,9468
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,Qld,6454
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,WA,2475
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,SA,3057
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,Tas,768
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,ACT,577
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,NT,146
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Non-Indigenous children,no.,Aust,33518
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,NSW,0
2020-21 > Children in at least one out-of-home care placement during the year > Number of children > Children of unknown Indigenous status,no.,Vic,0
