category,unit,breakdown,value
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Developing,%,ACT,15.4
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Developing,%,NT,19.6
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Needs additional support,%,NSW,8.3
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Needs additional support,%,Vic,5.6
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Needs additional support,%,Qld,10.6
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Needs additional support,%,WA,10.5
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Needs additional support,%,SA,9.3
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Needs additional support,%,Tas,12.5
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Needs additional support,%,ACT,5.4
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Needs additional support,%,NT,33.1
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Exempt,%,NSW,1.5
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Exempt,%,Vic,2.3
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Exempt,%,Qld,1.2
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Exempt,%,WA,1.4
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Exempt,%,SA,2.6
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Exempt,%,Tas,2.6
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Exempt,%,ACT,1.4
Year 5 > 2024 > NAPLAN Reading > Proportion of students by level of proficiency > All students > Exempt,%,NT,3.2
Year 5 > 2024 > NAPLAN Reading > Participation rate > Children on guardianship and custody orders,%,NSW,na
Year 5 > 2024 > NAPLAN Reading > Participation rate > Children on guardianship and custody orders,%,Vic,na
Year 5 > 2024 > NAPLAN Reading > Participation rate > Children on guardianship and custody orders,%,Qld,82.6
Year 5 > 2024 > NAPLAN Reading > Participation rate > Children on guardianship and custody orders,%,WA,82.8
Year 5 > 2024 > NAPLAN Reading > Participation rate > Children on guardianship and custody orders,%,SA,91.4
Year 5 > 2024 > NAPLAN Reading > Participation rate > Children on guardianship and custody orders,%,Tas,na
Year 5 > 2024 > NAPLAN Reading > Participation rate > Children on guardianship and custody orders,%,ACT,70.3
Year 5 > 2024 > NAPLAN Reading > Participation rate > Children on guardianship and custody orders,%,NT,na
Year 5 > 2024 > NAPLAN Reading > Participation rate > All students,%,NSW,97.4
Year 5 > 2024 > NAPLAN Reading > Participation rate > All students,%,Vic,96.2
Year 5 > 2024 > NAPLAN Reading > Participation rate > All students,%,Qld,93.4
Year 5 > 2024 > NAPLAN Reading > Participation rate > All students,%,WA,96.6
Year 5 > 2024 > NAPLAN Reading > Participation rate > All students,%,SA,95.7
Year 5 > 2024 > NAPLAN Reading > Participation rate > All students,%,Tas,97
Year 5 > 2024 > NAPLAN Reading > Participation rate > All students,%,ACT,95.2
Year 5 > 2024 > NAPLAN Reading > Participation rate > All students,%,NT,85.7
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,NSW,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,Vic,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,Qld,1.2
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,WA,1.7
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,SA,1.4
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,Tas,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,ACT,np
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,NT,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,NSW,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,Vic,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,Qld,25.2
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,WA,31
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,SA,24.9
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,Tas,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,ACT,38.5
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,NT,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,NSW,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,Vic,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,Qld,32.3
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,WA,30.6
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,SA,31.5
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,Tas,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,ACT,34.6
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,NT,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,NSW,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,Vic,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,Qld,34.8
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,WA,31
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,SA,26.3
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,Tas,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,ACT,23.1
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,NT,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,NSW,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,Vic,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,Qld,6.5
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,WA,5.8
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,SA,16
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,Tas,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,ACT,np
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,NT,na
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exceeding,%,NSW,13.6
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exceeding,%,Vic,12.6
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exceeding,%,Qld,9.6
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exceeding,%,WA,9.2
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exceeding,%,SA,9.3
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exceeding,%,Tas,6.7
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exceeding,%,ACT,8.7
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exceeding,%,NT,4.5
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Strong,%,NSW,57.4
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Strong,%,Vic,60.8
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Strong,%,Qld,49.5
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Strong,%,WA,55.9
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Strong,%,SA,53.1
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Strong,%,Tas,53.9
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Strong,%,ACT,61.2
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Strong,%,NT,37.7
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Developing,%,NSW,20.4
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Developing,%,Vic,19.1
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Developing,%,Qld,26.3
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Developing,%,WA,23.8
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Developing,%,SA,25.7
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Developing,%,Tas,26.1
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Developing,%,ACT,23
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Developing,%,NT,22.2
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Needs additional support,%,NSW,7.1
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Needs additional support,%,Vic,5.1
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Needs additional support,%,Qld,13.4
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Needs additional support,%,WA,9.7
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Needs additional support,%,SA,9.2
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Needs additional support,%,Tas,10.7
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Needs additional support,%,ACT,5.8
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Needs additional support,%,NT,32.4
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exempt,%,NSW,1.5
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exempt,%,Vic,2.3
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exempt,%,Qld,1.2
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exempt,%,WA,1.4
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exempt,%,SA,2.6
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exempt,%,Tas,2.5
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exempt,%,ACT,1.4
Year 5 > 2024 > NAPLAN Writing > Proportion of students by level of proficiency > All students > Exempt,%,NT,3.2
Year 5 > 2024 > NAPLAN Writing > Participation rate > Children on guardianship and custody orders,%,NSW,na
Year 5 > 2024 > NAPLAN Writing > Participation rate > Children on guardianship and custody orders,%,Vic,na
Year 5 > 2024 > NAPLAN Writing > Participation rate > Children on guardianship and custody orders,%,Qld,82.6
Year 5 > 2024 > NAPLAN Writing > Participation rate > Children on guardianship and custody orders,%,WA,83.4
Year 5 > 2024 > NAPLAN Writing > Participation rate > Children on guardianship and custody orders,%,SA,91.4
Year 5 > 2024 > NAPLAN Writing > Participation rate > Children on guardianship and custody orders,%,Tas,na
Year 5 > 2024 > NAPLAN Writing > Participation rate > Children on guardianship and custody orders,%,ACT,70.3
Year 5 > 2024 > NAPLAN Writing > Participation rate > Children on guardianship and custody orders,%,NT,na
Year 5 > 2024 > NAPLAN Writing > Participation rate > All students,%,NSW,96.9
Year 5 > 2024 > NAPLAN Writing > Participation rate > All students,%,Vic,95.9
Year 5 > 2024 > NAPLAN Writing > Participation rate > All students,%,Qld,93.3
Year 5 > 2024 > NAPLAN Writing > Participation rate > All students,%,WA,96.5
Year 5 > 2024 > NAPLAN Writing > Participation rate > All students,%,SA,95.3
Year 5 > 2024 > NAPLAN Writing > Participation rate > All students,%,Tas,96.4
Year 5 > 2024 > NAPLAN Writing > Participation rate > All students,%,ACT,94.7
Year 5 > 2024 > NAPLAN Writing > Participation rate > All students,%,NT,85.8
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,NSW,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,Vic,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,Qld,1
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,WA,3.3
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,SA,0.5
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,Tas,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,ACT,0
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exceeding,%,NT,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,NSW,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,Vic,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,Qld,22.1
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,WA,22.6
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,SA,20.8
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,Tas,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,ACT,np
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Strong,%,NT,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,NSW,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,Vic,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,Qld,37.5
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,WA,29.3
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,SA,34.8
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,Tas,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,ACT,53.8
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Developing,%,NT,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,NSW,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,Vic,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,Qld,32.8
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,WA,38.9
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,SA,28
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,Tas,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,ACT,34.6
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Needs additional support,%,NT,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,NSW,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,Vic,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,Qld,6.6
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,WA,5.9
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,SA,15.9
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,Tas,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,ACT,np
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > Children on guardianship and custody orders > Exempt,%,NT,na
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Exceeding,%,NSW,15.7
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Exceeding,%,Vic,14.3
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Exceeding,%,Qld,9.1
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Exceeding,%,WA,11.2
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Exceeding,%,SA,7.7
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Exceeding,%,Tas,6.2
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Exceeding,%,ACT,11.8
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Exceeding,%,NT,3.1
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Strong,%,NSW,54.6
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Strong,%,Vic,56.8
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Strong,%,Qld,55.1
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Strong,%,WA,55.6
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Strong,%,SA,55
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Strong,%,Tas,51.7
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Strong,%,ACT,62.9
Year 5 > 2024 > NAPLAN Numeracy > Proportion of students by level of proficiency > All students > Strong,%,NT,36.4
