category,unit,breakdown,value
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > 6–10 placements,no.,Tas,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > 6–10 placements,no.,ACT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > 6–10 placements,no.,NT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > 6–10 placements,no.,Aust,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > 11 or more placements,no.,NSW,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > 11 or more placements,no.,Vic,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > 11 or more placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > 11 or more placements,no.,WA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > 11 or more placements,no.,SA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > 11 or more placements,no.,Tas,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > 11 or more placements,no.,ACT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > 11 or more placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > 11 or more placements,no.,Aust,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > Unknown number of placements,no.,NSW,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > Unknown number of placements,no.,Vic,1
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > Unknown number of placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > Unknown number of placements,no.,WA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > Unknown number of placements,no.,SA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > Unknown number of placements,no.,Tas,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > Unknown number of placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > Unknown number of placements,no.,NT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > 3 or more placements > Unknown number of placements,no.,Aust,1
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > Total,no.,NSW,261
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > Total,no.,Vic,840
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > Total,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > Total,no.,WA,138
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > Total,no.,SA,81
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > Total,no.,Tas,15
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > Total,no.,ACT,14
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > Total,no.,NT,38
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 month to less than 6 months in care > Total,no.,Aust,1387
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements,no.,NSW,102
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements,no.,Vic,345
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements,no.,WA,67
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements,no.,SA,77
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements,no.,Tas,16
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements,no.,ACT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements,no.,Aust,607
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 1 placement,no.,NSW,69
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 1 placement,no.,Vic,283
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 1 placement,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 1 placement,no.,WA,47
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 1 placement,no.,SA,56
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 1 placement,no.,Tas,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 1 placement,no.,ACT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 1 placement,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 1 placement,no.,Aust,455
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 2 placements,no.,NSW,33
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 2 placements,no.,Vic,62
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 2 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 2 placements,no.,WA,20
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 2 placements,no.,SA,21
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 2 placements,no.,Tas,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 2 placements,no.,ACT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 2 placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 1–2 placements > 2 placements,no.,Aust,136
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements,no.,NSW,34
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements,no.,Vic,38
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements,no.,WA,14
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements,no.,SA,12
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements,no.,Tas,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements,no.,Aust,98
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 3 placements,no.,NSW,17
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 3 placements,no.,Vic,23
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 3 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 3 placements,no.,WA,10
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 3 placements,no.,SA,7
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 3 placements,no.,Tas,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 3 placements,no.,ACT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 3 placements,no.,NT,6
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 3 placements,no.,Aust,63
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 4–5 placements,no.,NSW,12
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 4–5 placements,no.,Vic,10
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 4–5 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 4–5 placements,no.,WA,4
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 4–5 placements,no.,SA,4
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 4–5 placements,no.,Tas,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 4–5 placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 4–5 placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 4–5 placements,no.,Aust,30
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 6–10 placements,no.,NSW,5
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 6–10 placements,no.,Vic,4
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 6–10 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 6–10 placements,no.,WA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 6–10 placements,no.,SA,1
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 6–10 placements,no.,Tas,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 6–10 placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 6–10 placements,no.,NT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 6–10 placements,no.,Aust,10
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 11 or more placements,no.,NSW,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 11 or more placements,no.,Vic,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 11 or more placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 11 or more placements,no.,WA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 11 or more placements,no.,SA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 11 or more placements,no.,Tas,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 11 or more placements,no.,ACT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 11 or more placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > 11 or more placements,no.,Aust,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > Unknown number of placements,no.,NSW,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > Unknown number of placements,no.,Vic,1
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > Unknown number of placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > Unknown number of placements,no.,WA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > Unknown number of placements,no.,SA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > Unknown number of placements,no.,Tas,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > Unknown number of placements,no.,ACT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > Unknown number of placements,no.,NT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > 3 or more placements > Unknown number of placements,no.,Aust,1
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > Total,no.,NSW,136
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > Total,no.,Vic,383
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > Total,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > Total,no.,WA,81
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > Total,no.,SA,89
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > Total,no.,Tas,16
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > Total,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > Total,no.,NT,15
2024-25 > Children on a care and protection order and exiting out-of-home care > 6 months to less than 1 year in care > Total,no.,Aust,720
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements,no.,NSW,164
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements,no.,Vic,320
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements,no.,WA,103
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements,no.,SA,68
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements,no.,Tas,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements,no.,ACT,10
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements,no.,Aust,665
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 1 placement,no.,NSW,101
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 1 placement,no.,Vic,274
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 1 placement,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 1 placement,no.,WA,63
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 1 placement,no.,SA,39
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 1 placement,no.,Tas,10
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 1 placement,no.,ACT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 1 placement,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 1 placement,no.,Aust,487
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 2 placements,no.,NSW,63
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 2 placements,no.,Vic,46
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 2 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 2 placements,no.,WA,40
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 2 placements,no.,SA,29
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 2 placements,no.,Tas,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 2 placements,no.,ACT,10
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 2 placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 1–2 placements > 2 placements,no.,Aust,188
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements,no.,NSW,76
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements,no.,Vic,87
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements,no.,WA,39
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements,no.,SA,36
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements,no.,Tas,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements,no.,Aust,238
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements > 3 placements,no.,NSW,28
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements > 3 placements,no.,Vic,32
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements > 3 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements > 3 placements,no.,WA,26
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements > 3 placements,no.,SA,19
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements > 3 placements,no.,Tas,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements > 3 placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements > 3 placements,no.,NT,6
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements > 3 placements,no.,Aust,111
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements > 4–5 placements,no.,NSW,42
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements > 4–5 placements,no.,Vic,27
2024-25 > Children on a care and protection order and exiting out-of-home care > 1 year to less than 2 years in care > 3 or more placements > 4–5 placements,no.,Qld,na
