category,unit,breakdown,value
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 1 year to less than 2 years in care,no.,Vic,481
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 1 year to less than 2 years in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 1 year to less than 2 years in care,no.,WA,383
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 1 year to less than 2 years in care,no.,SA,162
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 1 year to less than 2 years in care,no.,Tas,58
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 1 year to less than 2 years in care,no.,ACT,24
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 1 year to less than 2 years in care,no.,NT,91
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 1 year to less than 2 years in care,no.,Aust,1734
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 2 years to less than 5 years in care,no.,NSW,1592
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 2 years to less than 5 years in care,no.,Vic,825
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 2 years to less than 5 years in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 2 years to less than 5 years in care,no.,WA,660
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 2 years to less than 5 years in care,no.,SA,460
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 2 years to less than 5 years in care,no.,Tas,91
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 2 years to less than 5 years in care,no.,ACT,30
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 2 years to less than 5 years in care,no.,NT,148
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 2 years to less than 5 years in care,no.,Aust,3806
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 5 years or more in care,no.,NSW,3412
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 5 years or more in care,no.,Vic,1073
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 5 years or more in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 5 years or more in care,no.,WA,1343
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 5 years or more in care,no.,SA,915
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 5 years or more in care,no.,Tas,209
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 5 years or more in care,no.,ACT,104
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 5 years or more in care,no.,NT,371
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > 5 years or more in care,no.,Aust,7427
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Not stated/unknown,no.,NSW,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Not stated/unknown,no.,Vic,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Not stated/unknown,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Not stated/unknown,no.,WA,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Not stated/unknown,no.,SA,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Not stated/unknown,no.,Tas,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Not stated/unknown,no.,ACT,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Not stated/unknown,no.,NT,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Not stated/unknown,no.,Aust,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Total non-respite,no.,NSW,6325
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Total non-respite,no.,Vic,3047
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Total non-respite,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Total non-respite,no.,WA,2828
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Total non-respite,no.,SA,1783
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Total non-respite,no.,Tas,np
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Total non-respite,no.,ACT,183
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Total non-respite,no.,NT,727
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Non-respite > Total non-respite,no.,Aust,14893
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not stated/unknown,no.,NSW,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not stated/unknown,no.,Vic,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not stated/unknown,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not stated/unknown,no.,WA,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not stated/unknown,no.,SA,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not stated/unknown,no.,Tas,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not stated/unknown,no.,ACT,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not stated/unknown,no.,NT,0
2025 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not stated/unknown,no.,Aust,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Respite,no.,NSW,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Respite,no.,Vic,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Respite,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Respite,no.,WA,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Respite,no.,SA,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Respite,no.,Tas,np
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Respite,no.,ACT,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Respite,no.,NT,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Respite,no.,Aust,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Less than 1 month in care,no.,NSW,59
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Less than 1 month in care,no.,Vic,184
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Less than 1 month in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Less than 1 month in care,no.,WA,23
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Less than 1 month in care,no.,SA,42
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Less than 1 month in care,no.,Tas,np
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Less than 1 month in care,no.,ACT,9
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Less than 1 month in care,no.,NT,np
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Less than 1 month in care,no.,Aust,317
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 month to less than 6 months in care,no.,NSW,328
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 month to less than 6 months in care,no.,Vic,741
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 month to less than 6 months in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 month to less than 6 months in care,no.,WA,149
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 month to less than 6 months in care,no.,SA,141
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 month to less than 6 months in care,no.,Tas,34
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 month to less than 6 months in care,no.,ACT,25
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 month to less than 6 months in care,no.,NT,np
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 month to less than 6 months in care,no.,Aust,1418
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 6 months to less than 1 year in care,no.,NSW,383
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 6 months to less than 1 year in care,no.,Vic,732
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 6 months to less than 1 year in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 6 months to less than 1 year in care,no.,WA,163
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 6 months to less than 1 year in care,no.,SA,141
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 6 months to less than 1 year in care,no.,Tas,29
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 6 months to less than 1 year in care,no.,ACT,30
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 6 months to less than 1 year in care,no.,NT,6
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 6 months to less than 1 year in care,no.,Aust,1484
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 year to less than 2 years in care,no.,NSW,618
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 year to less than 2 years in care,no.,Vic,1127
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 year to less than 2 years in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 year to less than 2 years in care,no.,WA,292
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 year to less than 2 years in care,no.,SA,273
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 year to less than 2 years in care,no.,Tas,64
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 year to less than 2 years in care,no.,ACT,55
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 year to less than 2 years in care,no.,NT,20
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 1 year to less than 2 years in care,no.,Aust,2449
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 2 years to less than 5 years in care,no.,NSW,1754
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 2 years to less than 5 years in care,no.,Vic,1760
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 2 years to less than 5 years in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 2 years to less than 5 years in care,no.,WA,402
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 2 years to less than 5 years in care,no.,SA,723
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 2 years to less than 5 years in care,no.,Tas,119
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 2 years to less than 5 years in care,no.,ACT,106
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 2 years to less than 5 years in care,no.,NT,34
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 2 years to less than 5 years in care,no.,Aust,4898
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 5 years or more in care,no.,NSW,4100
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 5 years or more in care,no.,Vic,1806
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 5 years or more in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 5 years or more in care,no.,WA,856
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 5 years or more in care,no.,SA,1363
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 5 years or more in care,no.,Tas,269
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 5 years or more in care,no.,ACT,204
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 5 years or more in care,no.,NT,27
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > 5 years or more in care,no.,Aust,8625
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Not stated/unknown,no.,NSW,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Not stated/unknown,no.,Vic,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Not stated/unknown,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Not stated/unknown,no.,WA,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Not stated/unknown,no.,SA,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Not stated/unknown,no.,Tas,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Not stated/unknown,no.,ACT,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Not stated/unknown,no.,NT,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Not stated/unknown,no.,Aust,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Total non-respite,no.,NSW,7242
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Total non-respite,no.,Vic,6350
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Total non-respite,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Total non-respite,no.,WA,1885
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Total non-respite,no.,SA,2683
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Total non-respite,no.,Tas,np
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Total non-respite,no.,ACT,429
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Total non-respite,no.,NT,90
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Non-respite > Total non-respite,no.,Aust,18679
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Not stated/unknown,no.,NSW,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Not stated/unknown,no.,Vic,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Not stated/unknown,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Not stated/unknown,no.,WA,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Not stated/unknown,no.,SA,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Not stated/unknown,no.,Tas,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Not stated/unknown,no.,ACT,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Not stated/unknown,no.,NT,0
2025 > Children in out-of-home care at 30 June > Non-Indigenous children > Not stated/unknown,no.,Aust,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Respite,no.,NSW,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Respite,no.,Vic,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Respite,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Respite,no.,WA,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Respite,no.,SA,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Respite,no.,Tas,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Respite,no.,ACT,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Respite,no.,NT,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Respite,no.,Aust,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > Less than 1 month in care,no.,NSW,1
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > Less than 1 month in care,no.,Vic,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > Less than 1 month in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > Less than 1 month in care,no.,WA,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > Less than 1 month in care,no.,SA,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > Less than 1 month in care,no.,Tas,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > Less than 1 month in care,no.,ACT,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > Less than 1 month in care,no.,NT,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > Less than 1 month in care,no.,Aust,1
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 month to less than 6 months in care,no.,NSW,3
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 month to less than 6 months in care,no.,Vic,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 month to less than 6 months in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 month to less than 6 months in care,no.,WA,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 month to less than 6 months in care,no.,SA,5
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 month to less than 6 months in care,no.,Tas,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 month to less than 6 months in care,no.,ACT,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 month to less than 6 months in care,no.,NT,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 month to less than 6 months in care,no.,Aust,8
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 6 months to less than 1 year in care,no.,NSW,3
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 6 months to less than 1 year in care,no.,Vic,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 6 months to less than 1 year in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 6 months to less than 1 year in care,no.,WA,2
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 6 months to less than 1 year in care,no.,SA,7
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 6 months to less than 1 year in care,no.,Tas,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 6 months to less than 1 year in care,no.,ACT,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 6 months to less than 1 year in care,no.,NT,1
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 6 months to less than 1 year in care,no.,Aust,13
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 year to less than 2 years in care,no.,NSW,5
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 year to less than 2 years in care,no.,Vic,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 year to less than 2 years in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 year to less than 2 years in care,no.,WA,1
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 year to less than 2 years in care,no.,SA,1
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 year to less than 2 years in care,no.,Tas,3
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 year to less than 2 years in care,no.,ACT,np
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 year to less than 2 years in care,no.,NT,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 1 year to less than 2 years in care,no.,Aust,10
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 2 years to less than 5 years in care,no.,NSW,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 2 years to less than 5 years in care,no.,Vic,1
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 2 years to less than 5 years in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 2 years to less than 5 years in care,no.,WA,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 2 years to less than 5 years in care,no.,SA,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 2 years to less than 5 years in care,no.,Tas,1
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 2 years to less than 5 years in care,no.,ACT,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 2 years to less than 5 years in care,no.,NT,1
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 2 years to less than 5 years in care,no.,Aust,3
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 5 years or more in care,no.,NSW,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 5 years or more in care,no.,Vic,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 5 years or more in care,no.,Qld,na
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 5 years or more in care,no.,WA,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 5 years or more in care,no.,SA,1
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 5 years or more in care,no.,Tas,1
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 5 years or more in care,no.,ACT,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 5 years or more in care,no.,NT,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > 5 years or more in care,no.,Aust,2
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > Not stated/unknown,no.,NSW,0
2025 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Non-respite > Not stated/unknown,no.,Vic,0
