category,unit,breakdown,value
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2022-23,5.7
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2023-24,3.2
Activity group 1: Receipt and assessment of initial information about a potential protection and support issues > AG1: Proportion of total expenditure,%,2024-25,3.7
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2015-16,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2016-17,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2017-18,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2018-19,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2019-20,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2020-21,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2021-22,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2022-23,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2023-24,na
Activity group 2: Provision of generic family support services > AG2: Cost per child receiving family support services,$,2024-25,na
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2015-16,4.5
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2016-17,4.5
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2017-18,4.6
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2018-19,4.5
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2019-20,4.2
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2020-21,3
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2021-22,2.9
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2022-23,2.2
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2023-24,8.8
Activity group 2: Provision of generic family support services > AG2: Proportion of total expenditure,%,2024-25,9.6
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2015-16,9303
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2016-17,16196
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2017-18,21311
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2018-19,23896
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2019-20,18630
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2020-21,22092
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2021-22,22117
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2022-23,10419
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2023-24,13958
Activity group 3: Provision of intensive family support services > AG3: Cost per child receiving intensive family support services,$,2024-25,44366
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2015-16,4.7
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2016-17,7.9
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2017-18,8
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2018-19,7.5
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2019-20,8.1
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2020-21,7.8
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2021-22,9
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2022-23,6.8
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2023-24,8.3
Activity group 3: Provision of intensive family support services > AG3: Proportion of total expenditure,%,2024-25,7.3
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2015-16,1830
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2016-17,1523
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2017-18,2870
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2018-19,3316
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2019-20,4008
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2020-21,3624
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2021-22,4363
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2022-23,2476
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2023-24,3885
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2024-25,4159
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2015-16,7.2
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2016-17,5.6
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2017-18,8.3
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2018-19,8.6
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2019-20,8.3
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2020-21,9
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2021-22,9
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2022-23,3.5
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2023-24,3.7
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2024-25,2.3
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2015-16,1626
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2016-17,1922
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2017-18,5639
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2018-19,6214
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2019-20,6507
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2020-21,6517
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2021-22,6215
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2022-23,28253
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2023-24,44300
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2024-25,27859
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2015-16,0.6
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2016-17,0.5
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2017-18,1.3
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2018-19,1.3
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2019-20,1.3
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2020-21,1.4
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2021-22,1.4
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2022-23,5.4
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2023-24,6.3
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2024-25,3.7
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2015-16,3153
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2016-17,2836
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2017-18,2987
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2018-19,4054
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2019-20,4239
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2020-21,5196
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2021-22,4876
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2022-23,9317
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2023-24,10813
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2024-25,10427
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2015-16,2.8
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2016-17,2.2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2017-18,2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2018-19,2.1
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2019-20,2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2020-21,2.2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2021-22,2.2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2022-23,2.3
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2023-24,4.2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2024-25,5.4
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2015-16,9265
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2016-17,7265
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2017-18,4404
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2018-19,4852
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2019-20,5126
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2020-21,5966
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2021-22,6215
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2022-23,8843
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2023-24,6296
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2024-25,5077
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2015-16,10.8
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2016-17,8.4
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2017-18,5.2
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2018-19,5.3
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2019-20,5.2
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2020-21,5.6
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2021-22,5.6
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2022-23,6
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2023-24,4.4
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2024-25,3.3
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2015-16,179
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2016-17,188
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2017-18,179
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2018-19,187
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2019-20,209
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2020-21,227
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2021-22,228
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2022-23,269
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2023-24,317
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2024-25,368
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2015-16,64.4
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2016-17,67.2
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2017-18,66.3
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2018-19,66.2
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2019-20,66.6
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2020-21,66.5
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2021-22,65.2
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2022-23,68.1
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2023-24,61.2
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2024-25,64.7
