category,unit,breakdown,value
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,Vic,251
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,Qld,na
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,WA,1398
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,SA,266
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,Tas,108
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,ACT,68
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,NT,1180
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,NSW,826
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,Vic,0
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,Qld,na
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,WA,613
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,SA,24
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,Tas,53
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,ACT,17
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,NT,772
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,NSW,31959
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,Vic,6869
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,Qld,na
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,WA,6045
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,SA,3417
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,Tas,462
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,ACT,304
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,NT,4568
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,NSW,39994
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,Vic,8686
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,Qld,na
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,WA,1268
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,SA,7998
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,Tas,807
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,ACT,3595
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,NT,13332
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Total notifications",no.,NSW,71953
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Total notifications",no.,Vic,15555
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Total notifications",no.,Qld,na
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Total notifications",no.,WA,7313
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Total notifications",no.,SA,11415
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Total notifications",no.,Tas,1269
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Total notifications",no.,ACT,3899
"2024-25 > Aboriginal and Torres Strait Islander children > Number of notifications, investigations and substantiations > Total notifications",no.,NT,17900
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,NSW,13.9
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,Vic,18.4
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,Qld,na
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,WA,33
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,SA,8.6
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,Tas,18.8
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,ACT,1.8
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,NT,5.2
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,NSW,7.4
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,Vic,24.1
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,Qld,na
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,WA,22.2
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,SA,18.8
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,Tas,5
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,ACT,3.8
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,NT,9.4
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",%,NSW,21.2
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",%,Vic,42.5
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",%,Qld,na
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",%,WA,55.2
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",%,SA,27.4
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",%,Tas,23.7
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",%,ACT,5.6
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",%,NT,14.6
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations in process",%,NSW,22
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations in process",%,Vic,1.6
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations in process",%,Qld,na
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations in process",%,WA,19.1
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations in process",%,SA,2.3
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations in process",%,Tas,8.5
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations in process",%,ACT,1.7
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations in process",%,NT,6.6
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",%,NSW,1.1
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",%,Vic,0
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",%,Qld,na
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",%,WA,8.4
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",%,SA,0.2
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",%,Tas,4.2
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",%,ACT,0.4
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",%,NT,4.3
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Total investigations",%,NSW,44.4
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Total investigations",%,Vic,44.2
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Total investigations",%,Qld,na
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Total investigations",%,WA,82.7
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Total investigations",%,SA,29.9
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Total investigations",%,Tas,36.4
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Total investigations",%,ACT,7.8
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Notifications investigated > Total investigations",%,NT,25.5
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Dealt with by other means",%,NSW,55.6
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Dealt with by other means",%,Vic,55.8
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Dealt with by other means",%,Qld,na
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Dealt with by other means",%,WA,17.3
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Dealt with by other means",%,SA,70.1
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Dealt with by other means",%,Tas,63.6
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Dealt with by other means",%,ACT,92.2
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Dealt with by other means",%,NT,74.5
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Total notifications",%,NSW,100
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Total notifications",%,Vic,100
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Total notifications",%,Qld,na
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Total notifications",%,WA,100
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Total notifications",%,SA,100
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Total notifications",%,Tas,100
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Total notifications",%,ACT,100
"2024-25 > Aboriginal and Torres Strait Islander children > Proportion of notifications, investigations and substantiations > Total notifications",%,NT,100
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",no.,NSW,12893
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",no.,Vic,15423
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",no.,Qld,na
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",no.,WA,2700
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",no.,SA,1759
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",no.,Tas,258
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",no.,ACT,132
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",no.,NT,116
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",no.,NSW,7823
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",no.,Vic,23908
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",no.,Qld,na
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",no.,WA,2681
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",no.,SA,5535
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",no.,Tas,101
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",no.,ACT,302
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",no.,NT,272
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",no.,NSW,20716
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",no.,Vic,39331
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",no.,Qld,na
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",no.,WA,5381
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",no.,SA,7294
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",no.,Tas,359
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",no.,ACT,434
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Total finalised",no.,NT,388
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,NSW,16131
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,Vic,1412
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,Qld,na
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,WA,957
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,SA,365
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,Tas,143
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,ACT,111
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigations in process",no.,NT,275
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,NSW,1096
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,Vic,0
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,Qld,na
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,WA,401
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,SA,17
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,Tas,51
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,ACT,14
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Investigation closed – no outcome possible",no.,NT,128
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,NSW,37943
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,Vic,40743
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,Qld,na
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,WA,6739
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,SA,7676
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,Tas,553
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,ACT,559
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Notifications investigated > Total investigations",no.,NT,791
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,NSW,76599
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,Vic,84063
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,Qld,na
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,WA,1185
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,SA,17777
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,Tas,1864
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,ACT,10009
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Dealt with by other means",no.,NT,3260
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Total notifications",no.,NSW,114542
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Total notifications",no.,Vic,124806
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Total notifications",no.,Qld,na
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Total notifications",no.,WA,7924
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Total notifications",no.,SA,25453
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Total notifications",no.,Tas,2417
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Total notifications",no.,ACT,10568
"2024-25 > Non-Indigenous children > Number of notifications, investigations and substantiations > Total notifications",no.,NT,4051
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,NSW,11.3
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,Vic,12.4
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,Qld,na
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,WA,34.1
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,SA,6.9
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,Tas,10.7
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,ACT,1.2
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Substantiated",%,NT,2.9
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,NSW,6.8
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,Vic,19.2
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,Qld,na
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,WA,33.8
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,SA,21.7
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,Tas,4.2
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,ACT,2.9
"2024-25 > Non-Indigenous children > Proportion of notifications, investigations and substantiations > Notifications investigated > Investigations finalised by 31 August > Not substantiated",%,NT,6.7
