category,unit,breakdown,value
Children in other supported placements at 30 June > 2024 > Children of unknown Indigenous status,no.,Vic,5
Children in other supported placements at 30 June > 2024 > Children of unknown Indigenous status,no.,Qld,0
Children in other supported placements at 30 June > 2024 > Children of unknown Indigenous status,no.,WA,1
Children in other supported placements at 30 June > 2024 > Children of unknown Indigenous status,no.,SA,0
Children in other supported placements at 30 June > 2024 > Children of unknown Indigenous status,no.,Tas,0
Children in other supported placements at 30 June > 2024 > Children of unknown Indigenous status,no.,ACT,0
Children in other supported placements at 30 June > 2024 > Children of unknown Indigenous status,no.,NT,0
Children in other supported placements at 30 June > 2024 > Children of unknown Indigenous status,no.,Aust,6
Children in other supported placements at 30 June > 2024 > All children,no.,NSW,3388
Children in other supported placements at 30 June > 2024 > All children,no.,Vic,3851
Children in other supported placements at 30 June > 2024 > All children,no.,Qld,1936
Children in other supported placements at 30 June > 2024 > All children,no.,WA,838
Children in other supported placements at 30 June > 2024 > All children,no.,SA,387
Children in other supported placements at 30 June > 2024 > All children,no.,Tas,235
Children in other supported placements at 30 June > 2024 > All children,no.,ACT,156
Children in other supported placements at 30 June > 2024 > All children,no.,NT,0
Children in other supported placements at 30 June > 2024 > All children,no.,Aust,10791
Children in other supported placements at 30 June > 2023 > Aboriginal and Torres Strait Islander children,no.,NSW,1253
Children in other supported placements at 30 June > 2023 > Aboriginal and Torres Strait Islander children,no.,Vic,457
Children in other supported placements at 30 June > 2023 > Aboriginal and Torres Strait Islander children,no.,Qld,674
Children in other supported placements at 30 June > 2023 > Aboriginal and Torres Strait Islander children,no.,WA,461
Children in other supported placements at 30 June > 2023 > Aboriginal and Torres Strait Islander children,no.,SA,70
Children in other supported placements at 30 June > 2023 > Aboriginal and Torres Strait Islander children,no.,Tas,76
Children in other supported placements at 30 June > 2023 > Aboriginal and Torres Strait Islander children,no.,ACT,41
Children in other supported placements at 30 June > 2023 > Aboriginal and Torres Strait Islander children,no.,NT,0
Children in other supported placements at 30 June > 2023 > Aboriginal and Torres Strait Islander children,no.,Aust,3032
Children in other supported placements at 30 June > 2023 > Non-Indigenous children,no.,NSW,2219
Children in other supported placements at 30 June > 2023 > Non-Indigenous children,no.,Vic,3169
Children in other supported placements at 30 June > 2023 > Non-Indigenous children,no.,Qld,1152
Children in other supported placements at 30 June > 2023 > Non-Indigenous children,no.,WA,411
Children in other supported placements at 30 June > 2023 > Non-Indigenous children,no.,SA,278
Children in other supported placements at 30 June > 2023 > Non-Indigenous children,no.,Tas,168
Children in other supported placements at 30 June > 2023 > Non-Indigenous children,no.,ACT,102
Children in other supported placements at 30 June > 2023 > Non-Indigenous children,no.,NT,0
Children in other supported placements at 30 June > 2023 > Non-Indigenous children,no.,Aust,7499
Children in other supported placements at 30 June > 2023 > Children of unknown Indigenous status,no.,NSW,1
Children in other supported placements at 30 June > 2023 > Children of unknown Indigenous status,no.,Vic,0
Children in other supported placements at 30 June > 2023 > Children of unknown Indigenous status,no.,Qld,0
Children in other supported placements at 30 June > 2023 > Children of unknown Indigenous status,no.,WA,1
Children in other supported placements at 30 June > 2023 > Children of unknown Indigenous status,no.,SA,0
Children in other supported placements at 30 June > 2023 > Children of unknown Indigenous status,no.,Tas,0
Children in other supported placements at 30 June > 2023 > Children of unknown Indigenous status,no.,ACT,0
Children in other supported placements at 30 June > 2023 > Children of unknown Indigenous status,no.,NT,0
Children in other supported placements at 30 June > 2023 > Children of unknown Indigenous status,no.,Aust,2
Children in other supported placements at 30 June > 2023 > All children,no.,NSW,3473
Children in other supported placements at 30 June > 2023 > All children,no.,Vic,3626
Children in other supported placements at 30 June > 2023 > All children,no.,Qld,1826
Children in other supported placements at 30 June > 2023 > All children,no.,WA,873
Children in other supported placements at 30 June > 2023 > All children,no.,SA,348
Children in other supported placements at 30 June > 2023 > All children,no.,Tas,244
Children in other supported placements at 30 June > 2023 > All children,no.,ACT,143
Children in other supported placements at 30 June > 2023 > All children,no.,NT,0
Children in other supported placements at 30 June > 2023 > All children,no.,Aust,10533
Children in other supported placements at 30 June > 2022 > Aboriginal and Torres Strait Islander children,no.,NSW,1235
Children in other supported placements at 30 June > 2022 > Aboriginal and Torres Strait Islander children,no.,Vic,432
Children in other supported placements at 30 June > 2022 > Aboriginal and Torres Strait Islander children,no.,Qld,651
Children in other supported placements at 30 June > 2022 > Aboriginal and Torres Strait Islander children,no.,WA,455
Children in other supported placements at 30 June > 2022 > Aboriginal and Torres Strait Islander children,no.,SA,59
Children in other supported placements at 30 June > 2022 > Aboriginal and Torres Strait Islander children,no.,Tas,70
Children in other supported placements at 30 June > 2022 > Aboriginal and Torres Strait Islander children,no.,ACT,40
Children in other supported placements at 30 June > 2022 > Aboriginal and Torres Strait Islander children,no.,NT,0
Children in other supported placements at 30 June > 2022 > Aboriginal and Torres Strait Islander children,no.,Aust,2942
Children in other supported placements at 30 June > 2022 > Non-Indigenous children,no.,NSW,2265
Children in other supported placements at 30 June > 2022 > Non-Indigenous children,no.,Vic,3151
Children in other supported placements at 30 June > 2022 > Non-Indigenous children,no.,Qld,1076
Children in other supported placements at 30 June > 2022 > Non-Indigenous children,no.,WA,418
Children in other supported placements at 30 June > 2022 > Non-Indigenous children,no.,SA,282
Children in other supported placements at 30 June > 2022 > Non-Indigenous children,no.,Tas,167
Children in other supported placements at 30 June > 2022 > Non-Indigenous children,no.,ACT,97
Children in other supported placements at 30 June > 2022 > Non-Indigenous children,no.,NT,0
Children in other supported placements at 30 June > 2022 > Non-Indigenous children,no.,Aust,7456
Children in other supported placements at 30 June > 2022 > Children of unknown Indigenous status,no.,NSW,0
Children in other supported placements at 30 June > 2022 > Children of unknown Indigenous status,no.,Vic,0
Children in other supported placements at 30 June > 2022 > Children of unknown Indigenous status,no.,Qld,0
Children in other supported placements at 30 June > 2022 > Children of unknown Indigenous status,no.,WA,1
Children in other supported placements at 30 June > 2022 > Children of unknown Indigenous status,no.,SA,0
Children in other supported placements at 30 June > 2022 > Children of unknown Indigenous status,no.,Tas,0
Children in other supported placements at 30 June > 2022 > Children of unknown Indigenous status,no.,ACT,0
Children in other supported placements at 30 June > 2022 > Children of unknown Indigenous status,no.,NT,0
Children in other supported placements at 30 June > 2022 > Children of unknown Indigenous status,no.,Aust,1
Children in other supported placements at 30 June > 2022 > All children,no.,NSW,3500
Children in other supported placements at 30 June > 2022 > All children,no.,Vic,3583
Children in other supported placements at 30 June > 2022 > All children,no.,Qld,1727
Children in other supported placements at 30 June > 2022 > All children,no.,WA,874
Children in other supported placements at 30 June > 2022 > All children,no.,SA,341
Children in other supported placements at 30 June > 2022 > All children,no.,Tas,237
Children in other supported placements at 30 June > 2022 > All children,no.,ACT,137
Children in other supported placements at 30 June > 2022 > All children,no.,NT,0
Children in other supported placements at 30 June > 2022 > All children,no.,Aust,10399
Children in other supported placements at 30 June > 2021 > Aboriginal and Torres Strait Islander children,no.,NSW,1210
Children in other supported placements at 30 June > 2021 > Aboriginal and Torres Strait Islander children,no.,Vic,412
Children in other supported placements at 30 June > 2021 > Aboriginal and Torres Strait Islander children,no.,Qld,616
Children in other supported placements at 30 June > 2021 > Aboriginal and Torres Strait Islander children,no.,WA,436
Children in other supported placements at 30 June > 2021 > Aboriginal and Torres Strait Islander children,no.,SA,47
Children in other supported placements at 30 June > 2021 > Aboriginal and Torres Strait Islander children,no.,Tas,61
Children in other supported placements at 30 June > 2021 > Aboriginal and Torres Strait Islander children,no.,ACT,35
Children in other supported placements at 30 June > 2021 > Aboriginal and Torres Strait Islander children,no.,NT,0
Children in other supported placements at 30 June > 2021 > Aboriginal and Torres Strait Islander children,no.,Aust,2817
Children in other supported placements at 30 June > 2021 > Non-Indigenous children,no.,NSW,2234
Children in other supported placements at 30 June > 2021 > Non-Indigenous children,no.,Vic,3111
Children in other supported placements at 30 June > 2021 > Non-Indigenous children,no.,Qld,1061
Children in other supported placements at 30 June > 2021 > Non-Indigenous children,no.,WA,411
Children in other supported placements at 30 June > 2021 > Non-Indigenous children,no.,SA,236
Children in other supported placements at 30 June > 2021 > Non-Indigenous children,no.,Tas,161
Children in other supported placements at 30 June > 2021 > Non-Indigenous children,no.,ACT,81
Children in other supported placements at 30 June > 2021 > Non-Indigenous children,no.,NT,0
Children in other supported placements at 30 June > 2021 > Non-Indigenous children,no.,Aust,7295
Children in other supported placements at 30 June > 2021 > Children of unknown Indigenous status,no.,NSW,2
Children in other supported placements at 30 June > 2021 > Children of unknown Indigenous status,no.,Vic,0
Children in other supported placements at 30 June > 2021 > Children of unknown Indigenous status,no.,Qld,0
Children in other supported placements at 30 June > 2021 > Children of unknown Indigenous status,no.,WA,1
Children in other supported placements at 30 June > 2021 > Children of unknown Indigenous status,no.,SA,0
Children in other supported placements at 30 June > 2021 > Children of unknown Indigenous status,no.,Tas,0
Children in other supported placements at 30 June > 2021 > Children of unknown Indigenous status,no.,ACT,0
Children in other supported placements at 30 June > 2021 > Children of unknown Indigenous status,no.,NT,0
Children in other supported placements at 30 June > 2021 > Children of unknown Indigenous status,no.,Aust,3
Children in other supported placements at 30 June > 2021 > All children,no.,NSW,3446
Children in other supported placements at 30 June > 2021 > All children,no.,Vic,3523
Children in other supported placements at 30 June > 2021 > All children,no.,Qld,1677
Children in other supported placements at 30 June > 2021 > All children,no.,WA,848
Children in other supported placements at 30 June > 2021 > All children,no.,SA,283
Children in other supported placements at 30 June > 2021 > All children,no.,Tas,222
Children in other supported placements at 30 June > 2021 > All children,no.,ACT,116
Children in other supported placements at 30 June > 2021 > All children,no.,NT,0
Children in other supported placements at 30 June > 2021 > All children,no.,Aust,10115
Children in other supported placements at 30 June > 2020 > Aboriginal and Torres Strait Islander children,no.,NSW,1144
Children in other supported placements at 30 June > 2020 > Aboriginal and Torres Strait Islander children,no.,Vic,416
Children in other supported placements at 30 June > 2020 > Aboriginal and Torres Strait Islander children,no.,Qld,610
Children in other supported placements at 30 June > 2020 > Aboriginal and Torres Strait Islander children,no.,WA,426
Children in other supported placements at 30 June > 2020 > Aboriginal and Torres Strait Islander children,no.,SA,32
Children in other supported placements at 30 June > 2020 > Aboriginal and Torres Strait Islander children,no.,Tas,61
Children in other supported placements at 30 June > 2020 > Aboriginal and Torres Strait Islander children,no.,ACT,30
Children in other supported placements at 30 June > 2020 > Aboriginal and Torres Strait Islander children,no.,NT,0
Children in other supported placements at 30 June > 2020 > Aboriginal and Torres Strait Islander children,no.,Aust,2719
Children in other supported placements at 30 June > 2020 > Non-Indigenous children,no.,NSW,2156
Children in other supported placements at 30 June > 2020 > Non-Indigenous children,no.,Vic,2910
Children in other supported placements at 30 June > 2020 > Non-Indigenous children,no.,Qld,1034
Children in other supported placements at 30 June > 2020 > Non-Indigenous children,no.,WA,407
Children in other supported placements at 30 June > 2020 > Non-Indigenous children,no.,SA,202
Children in other supported placements at 30 June > 2020 > Non-Indigenous children,no.,Tas,166
Children in other supported placements at 30 June > 2020 > Non-Indigenous children,no.,ACT,77
Children in other supported placements at 30 June > 2020 > Non-Indigenous children,no.,NT,0
Children in other supported placements at 30 June > 2020 > Non-Indigenous children,no.,Aust,6952
Children in other supported placements at 30 June > 2020 > Children of unknown Indigenous status,no.,NSW,5
Children in other supported placements at 30 June > 2020 > Children of unknown Indigenous status,no.,Vic,0
Children in other supported placements at 30 June > 2020 > Children of unknown Indigenous status,no.,Qld,0
Children in other supported placements at 30 June > 2020 > Children of unknown Indigenous status,no.,WA,1
Children in other supported placements at 30 June > 2020 > Children of unknown Indigenous status,no.,SA,0
Children in other supported placements at 30 June > 2020 > Children of unknown Indigenous status,no.,Tas,0
Children in other supported placements at 30 June > 2020 > Children of unknown Indigenous status,no.,ACT,0
Children in other supported placements at 30 June > 2020 > Children of unknown Indigenous status,no.,NT,0
Children in other supported placements at 30 June > 2020 > Children of unknown Indigenous status,no.,Aust,6
Children in other supported placements at 30 June > 2020 > All children,no.,NSW,3305
Children in other supported placements at 30 June > 2020 > All children,no.,Vic,3326
Children in other supported placements at 30 June > 2020 > All children,no.,Qld,1644
Children in other supported placements at 30 June > 2020 > All children,no.,WA,834
Children in other supported placements at 30 June > 2020 > All children,no.,SA,234
Children in other supported placements at 30 June > 2020 > All children,no.,Tas,227
Children in other supported placements at 30 June > 2020 > All children,no.,ACT,107
Children in other supported placements at 30 June > 2020 > All children,no.,NT,0
Children in other supported placements at 30 June > 2020 > All children,no.,Aust,9677
Children in other supported placements at 30 June > 2019 > Aboriginal and Torres Strait Islander children,no.,NSW,1036
Children in other supported placements at 30 June > 2019 > Aboriginal and Torres Strait Islander children,no.,Vic,391
Children in other supported placements at 30 June > 2019 > Aboriginal and Torres Strait Islander children,no.,Qld,578
Children in other supported placements at 30 June > 2019 > Aboriginal and Torres Strait Islander children,no.,WA,397
Children in other supported placements at 30 June > 2019 > Aboriginal and Torres Strait Islander children,no.,SA,27
Children in other supported placements at 30 June > 2019 > Aboriginal and Torres Strait Islander children,no.,Tas,58
Children in other supported placements at 30 June > 2019 > Aboriginal and Torres Strait Islander children,no.,ACT,30
Children in other supported placements at 30 June > 2019 > Aboriginal and Torres Strait Islander children,no.,NT,0
Children in other supported placements at 30 June > 2019 > Aboriginal and Torres Strait Islander children,no.,Aust,2517
Children in other supported placements at 30 June > 2019 > Non-Indigenous children,no.,NSW,2013
Children in other supported placements at 30 June > 2019 > Non-Indigenous children,no.,Vic,2832
Children in other supported placements at 30 June > 2019 > Non-Indigenous children,no.,Qld,1004
Children in other supported placements at 30 June > 2019 > Non-Indigenous children,no.,WA,384
Children in other supported placements at 30 June > 2019 > Non-Indigenous children,no.,SA,177
Children in other supported placements at 30 June > 2019 > Non-Indigenous children,no.,Tas,172
Children in other supported placements at 30 June > 2019 > Non-Indigenous children,no.,ACT,68
Children in other supported placements at 30 June > 2019 > Non-Indigenous children,no.,NT,0
Children in other supported placements at 30 June > 2019 > Non-Indigenous children,no.,Aust,6650
Children in other supported placements at 30 June > 2019 > Children of unknown Indigenous status,no.,NSW,1
Children in other supported placements at 30 June > 2019 > Children of unknown Indigenous status,no.,Vic,0
Children in other supported placements at 30 June > 2019 > Children of unknown Indigenous status,no.,Qld,1
Children in other supported placements at 30 June > 2019 > Children of unknown Indigenous status,no.,WA,1
Children in other supported placements at 30 June > 2019 > Children of unknown Indigenous status,no.,SA,0
Children in other supported placements at 30 June > 2019 > Children of unknown Indigenous status,no.,Tas,2
Children in other supported placements at 30 June > 2019 > Children of unknown Indigenous status,no.,ACT,0
Children in other supported placements at 30 June > 2019 > Children of unknown Indigenous status,no.,NT,0
Children in other supported placements at 30 June > 2019 > Children of unknown Indigenous status,no.,Aust,5
Children in other supported placements at 30 June > 2019 > All children,no.,NSW,3050
Children in other supported placements at 30 June > 2019 > All children,no.,Vic,3223
Children in other supported placements at 30 June > 2019 > All children,no.,Qld,1583
Children in other supported placements at 30 June > 2019 > All children,no.,WA,782
Children in other supported placements at 30 June > 2019 > All children,no.,SA,204
Children in other supported placements at 30 June > 2019 > All children,no.,Tas,232
Children in other supported placements at 30 June > 2019 > All children,no.,ACT,98
Children in other supported placements at 30 June > 2019 > All children,no.,NT,0
Children in other supported placements at 30 June > 2019 > All children,no.,Aust,9172
