category,unit,breakdown,value
2021-22 > Number of investigations commenced from notification date > Total,no.,Vic,35479
2021-22 > Number of investigations commenced from notification date > Total,no.,Qld,29477
2021-22 > Number of investigations commenced from notification date > Total,no.,WA,12374
2021-22 > Number of investigations commenced from notification date > Total,no.,SA,7147
2021-22 > Number of investigations commenced from notification date > Total,no.,Tas,695
2021-22 > Number of investigations commenced from notification date > Total,no.,ACT,2141
2021-22 > Number of investigations commenced from notification date > Total,no.,NT,6126
2021-22 > Number of investigations commenced from notification date > Total,no.,Aust,157249
2021-22 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NSW,57.7
2021-22 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Vic,68.1
2021-22 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Qld,26.6
2021-22 > Proportion of investigations commenced from notification date > 7 days or fewer,%,WA,85.3
2021-22 > Proportion of investigations commenced from notification date > 7 days or fewer,%,SA,63.1
2021-22 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Tas,21
2021-22 > Proportion of investigations commenced from notification date > 7 days or fewer,%,ACT,41.4
2021-22 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NT,73.1
2021-22 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Aust,56.8
2021-22 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NSW,17.8
2021-22 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Vic,15.4
2021-22 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Qld,12.1
2021-22 > Proportion of investigations commenced from notification date > 8 to 14 days,%,WA,4.4
2021-22 > Proportion of investigations commenced from notification date > 8 to 14 days,%,SA,13.2
2021-22 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Tas,11.5
2021-22 > Proportion of investigations commenced from notification date > 8 to 14 days,%,ACT,21.9
2021-22 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NT,19.8
2021-22 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Aust,15
2021-22 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NSW,8.2
2021-22 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Vic,7.7
2021-22 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Qld,8.9
2021-22 > Proportion of investigations commenced from notification date > 15 to 21 days,%,WA,2.1
2021-22 > Proportion of investigations commenced from notification date > 15 to 21 days,%,SA,8
2021-22 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Tas,6.8
2021-22 > Proportion of investigations commenced from notification date > 15 to 21 days,%,ACT,12.4
2021-22 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NT,3.5
2021-22 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Aust,7.6
2021-22 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NSW,5.2
2021-22 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Vic,4.7
2021-22 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Qld,7
2021-22 > Proportion of investigations commenced from notification date > 22 to 28 days,%,WA,1.5
2021-22 > Proportion of investigations commenced from notification date > 22 to 28 days,%,SA,5.3
2021-22 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Tas,5
2021-22 > Proportion of investigations commenced from notification date > 22 to 28 days,%,ACT,8.4
2021-22 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NT,1.7
2021-22 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Aust,5
2021-22 > Proportion of investigations commenced from notification date > 29 days or more,%,NSW,11.2
2021-22 > Proportion of investigations commenced from notification date > 29 days or more,%,Vic,4.2
2021-22 > Proportion of investigations commenced from notification date > 29 days or more,%,Qld,45.4
2021-22 > Proportion of investigations commenced from notification date > 29 days or more,%,WA,6.7
2021-22 > Proportion of investigations commenced from notification date > 29 days or more,%,SA,10.4
2021-22 > Proportion of investigations commenced from notification date > 29 days or more,%,Tas,55.7
2021-22 > Proportion of investigations commenced from notification date > 29 days or more,%,ACT,15.9
2021-22 > Proportion of investigations commenced from notification date > 29 days or more,%,NT,1.9
2021-22 > Proportion of investigations commenced from notification date > 29 days or more,%,Aust,15.5
2021-22 > Proportion of investigations commenced from notification date > Total,%,NSW,100
2021-22 > Proportion of investigations commenced from notification date > Total,%,Vic,100
2021-22 > Proportion of investigations commenced from notification date > Total,%,Qld,100
2021-22 > Proportion of investigations commenced from notification date > Total,%,WA,100
2021-22 > Proportion of investigations commenced from notification date > Total,%,SA,100
2021-22 > Proportion of investigations commenced from notification date > Total,%,Tas,100
2021-22 > Proportion of investigations commenced from notification date > Total,%,ACT,100
2021-22 > Proportion of investigations commenced from notification date > Total,%,NT,100
2021-22 > Proportion of investigations commenced from notification date > Total,%,Aust,100
2020-21 > Number of investigations commenced from notification date > 7 days or fewer,no.,NSW,46571
2020-21 > Number of investigations commenced from notification date > 7 days or fewer,no.,Vic,23254
2020-21 > Number of investigations commenced from notification date > 7 days or fewer,no.,Qld,8212
2020-21 > Number of investigations commenced from notification date > 7 days or fewer,no.,WA,11073
2020-21 > Number of investigations commenced from notification date > 7 days or fewer,no.,SA,5043
2020-21 > Number of investigations commenced from notification date > 7 days or fewer,no.,Tas,205
2020-21 > Number of investigations commenced from notification date > 7 days or fewer,no.,ACT,1359
2020-21 > Number of investigations commenced from notification date > 7 days or fewer,no.,NT,5642
2020-21 > Number of investigations commenced from notification date > 7 days or fewer,no.,Aust,101359
2020-21 > Number of investigations commenced from notification date > 8 to 14 days,no.,NSW,13962
2020-21 > Number of investigations commenced from notification date > 8 to 14 days,no.,Vic,5155
2020-21 > Number of investigations commenced from notification date > 8 to 14 days,no.,Qld,4513
2020-21 > Number of investigations commenced from notification date > 8 to 14 days,no.,WA,550
2020-21 > Number of investigations commenced from notification date > 8 to 14 days,no.,SA,828
2020-21 > Number of investigations commenced from notification date > 8 to 14 days,no.,Tas,117
2020-21 > Number of investigations commenced from notification date > 8 to 14 days,no.,ACT,607
2020-21 > Number of investigations commenced from notification date > 8 to 14 days,no.,NT,830
2020-21 > Number of investigations commenced from notification date > 8 to 14 days,no.,Aust,26562
2020-21 > Number of investigations commenced from notification date > 15 to 21 days,no.,NSW,8262
2020-21 > Number of investigations commenced from notification date > 15 to 21 days,no.,Vic,2498
2020-21 > Number of investigations commenced from notification date > 15 to 21 days,no.,Qld,2916
2020-21 > Number of investigations commenced from notification date > 15 to 21 days,no.,WA,272
2020-21 > Number of investigations commenced from notification date > 15 to 21 days,no.,SA,508
2020-21 > Number of investigations commenced from notification date > 15 to 21 days,no.,Tas,57
2020-21 > Number of investigations commenced from notification date > 15 to 21 days,no.,ACT,199
2020-21 > Number of investigations commenced from notification date > 15 to 21 days,no.,NT,119
2020-21 > Number of investigations commenced from notification date > 15 to 21 days,no.,Aust,14831
2020-21 > Number of investigations commenced from notification date > 22 to 28 days,no.,NSW,4505
2020-21 > Number of investigations commenced from notification date > 22 to 28 days,no.,Vic,1380
2020-21 > Number of investigations commenced from notification date > 22 to 28 days,no.,Qld,1901
2020-21 > Number of investigations commenced from notification date > 22 to 28 days,no.,WA,200
2020-21 > Number of investigations commenced from notification date > 22 to 28 days,no.,SA,262
2020-21 > Number of investigations commenced from notification date > 22 to 28 days,no.,Tas,60
2020-21 > Number of investigations commenced from notification date > 22 to 28 days,no.,ACT,100
2020-21 > Number of investigations commenced from notification date > 22 to 28 days,no.,NT,74
2020-21 > Number of investigations commenced from notification date > 22 to 28 days,no.,Aust,8482
2020-21 > Number of investigations commenced from notification date > 29 days or more,no.,NSW,7156
2020-21 > Number of investigations commenced from notification date > 29 days or more,no.,Vic,1017
2020-21 > Number of investigations commenced from notification date > 29 days or more,no.,Qld,8744
2020-21 > Number of investigations commenced from notification date > 29 days or more,no.,WA,961
2020-21 > Number of investigations commenced from notification date > 29 days or more,no.,SA,514
2020-21 > Number of investigations commenced from notification date > 29 days or more,no.,Tas,345
2020-21 > Number of investigations commenced from notification date > 29 days or more,no.,ACT,108
2020-21 > Number of investigations commenced from notification date > 29 days or more,no.,NT,249
2020-21 > Number of investigations commenced from notification date > 29 days or more,no.,Aust,19094
2020-21 > Number of investigations commenced from notification date > Total,no.,NSW,80456
2020-21 > Number of investigations commenced from notification date > Total,no.,Vic,33304
2020-21 > Number of investigations commenced from notification date > Total,no.,Qld,26286
2020-21 > Number of investigations commenced from notification date > Total,no.,WA,13056
2020-21 > Number of investigations commenced from notification date > Total,no.,SA,7155
2020-21 > Number of investigations commenced from notification date > Total,no.,Tas,784
2020-21 > Number of investigations commenced from notification date > Total,no.,ACT,2373
2020-21 > Number of investigations commenced from notification date > Total,no.,NT,6914
2020-21 > Number of investigations commenced from notification date > Total,no.,Aust,170328
2020-21 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NSW,57.9
2020-21 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Vic,69.8
2020-21 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Qld,31.2
2020-21 > Proportion of investigations commenced from notification date > 7 days or fewer,%,WA,84.8
2020-21 > Proportion of investigations commenced from notification date > 7 days or fewer,%,SA,70.5
2020-21 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Tas,26.1
2020-21 > Proportion of investigations commenced from notification date > 7 days or fewer,%,ACT,57.3
2020-21 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NT,81.6
2020-21 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Aust,59.5
2020-21 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NSW,17.4
2020-21 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Vic,15.5
2020-21 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Qld,17.2
2020-21 > Proportion of investigations commenced from notification date > 8 to 14 days,%,WA,4.2
2020-21 > Proportion of investigations commenced from notification date > 8 to 14 days,%,SA,11.6
2020-21 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Tas,14.9
2020-21 > Proportion of investigations commenced from notification date > 8 to 14 days,%,ACT,25.6
2020-21 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NT,12
2020-21 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Aust,15.6
2020-21 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NSW,10.3
2020-21 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Vic,7.5
2020-21 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Qld,11.1
2020-21 > Proportion of investigations commenced from notification date > 15 to 21 days,%,WA,2.1
2020-21 > Proportion of investigations commenced from notification date > 15 to 21 days,%,SA,7.1
2020-21 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Tas,7.3
2020-21 > Proportion of investigations commenced from notification date > 15 to 21 days,%,ACT,8.4
2020-21 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NT,1.7
2020-21 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Aust,8.7
2020-21 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NSW,5.6
2020-21 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Vic,4.1
2020-21 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Qld,7.2
2020-21 > Proportion of investigations commenced from notification date > 22 to 28 days,%,WA,1.5
2020-21 > Proportion of investigations commenced from notification date > 22 to 28 days,%,SA,3.7
2020-21 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Tas,7.7
2020-21 > Proportion of investigations commenced from notification date > 22 to 28 days,%,ACT,4.2
2020-21 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NT,1.1
2020-21 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Aust,5
2020-21 > Proportion of investigations commenced from notification date > 29 days or more,%,NSW,8.9
2020-21 > Proportion of investigations commenced from notification date > 29 days or more,%,Vic,3.1
2020-21 > Proportion of investigations commenced from notification date > 29 days or more,%,Qld,33.3
2020-21 > Proportion of investigations commenced from notification date > 29 days or more,%,WA,7.4
2020-21 > Proportion of investigations commenced from notification date > 29 days or more,%,SA,7.2
2020-21 > Proportion of investigations commenced from notification date > 29 days or more,%,Tas,44
2020-21 > Proportion of investigations commenced from notification date > 29 days or more,%,ACT,4.6
2020-21 > Proportion of investigations commenced from notification date > 29 days or more,%,NT,3.6
2020-21 > Proportion of investigations commenced from notification date > 29 days or more,%,Aust,11.2
2020-21 > Proportion of investigations commenced from notification date > Total,%,NSW,100
2020-21 > Proportion of investigations commenced from notification date > Total,%,Vic,100
2020-21 > Proportion of investigations commenced from notification date > Total,%,Qld,100
2020-21 > Proportion of investigations commenced from notification date > Total,%,WA,100
2020-21 > Proportion of investigations commenced from notification date > Total,%,SA,100
2020-21 > Proportion of investigations commenced from notification date > Total,%,Tas,100
2020-21 > Proportion of investigations commenced from notification date > Total,%,ACT,100
2020-21 > Proportion of investigations commenced from notification date > Total,%,NT,100
2020-21 > Proportion of investigations commenced from notification date > Total,%,Aust,100
2019-20 > Number of investigations commenced from notification date > 7 days or fewer,no.,NSW,43181
2019-20 > Number of investigations commenced from notification date > 7 days or fewer,no.,Vic,25635
2019-20 > Number of investigations commenced from notification date > 7 days or fewer,no.,Qld,8063
2019-20 > Number of investigations commenced from notification date > 7 days or fewer,no.,WA,11489
2019-20 > Number of investigations commenced from notification date > 7 days or fewer,no.,SA,5289
2019-20 > Number of investigations commenced from notification date > 7 days or fewer,no.,Tas,55
2019-20 > Number of investigations commenced from notification date > 7 days or fewer,no.,ACT,1305
2019-20 > Number of investigations commenced from notification date > 7 days or fewer,no.,NT,4524
2019-20 > Number of investigations commenced from notification date > 7 days or fewer,no.,Aust,99541
2019-20 > Number of investigations commenced from notification date > 8 to 14 days,no.,NSW,13301
2019-20 > Number of investigations commenced from notification date > 8 to 14 days,no.,Vic,5511
2019-20 > Number of investigations commenced from notification date > 8 to 14 days,no.,Qld,4145
2019-20 > Number of investigations commenced from notification date > 8 to 14 days,no.,WA,782
2019-20 > Number of investigations commenced from notification date > 8 to 14 days,no.,SA,709
2019-20 > Number of investigations commenced from notification date > 8 to 14 days,no.,Tas,31
2019-20 > Number of investigations commenced from notification date > 8 to 14 days,no.,ACT,411
2019-20 > Number of investigations commenced from notification date > 8 to 14 days,no.,NT,500
2019-20 > Number of investigations commenced from notification date > 8 to 14 days,no.,Aust,25390
2019-20 > Number of investigations commenced from notification date > 15 to 21 days,no.,NSW,6865
2019-20 > Number of investigations commenced from notification date > 15 to 21 days,no.,Vic,2092
2019-20 > Number of investigations commenced from notification date > 15 to 21 days,no.,Qld,2601
2019-20 > Number of investigations commenced from notification date > 15 to 21 days,no.,WA,383
2019-20 > Number of investigations commenced from notification date > 15 to 21 days,no.,SA,303
2019-20 > Number of investigations commenced from notification date > 15 to 21 days,no.,Tas,42
2019-20 > Number of investigations commenced from notification date > 15 to 21 days,no.,ACT,147
2019-20 > Number of investigations commenced from notification date > 15 to 21 days,no.,NT,68
2019-20 > Number of investigations commenced from notification date > 15 to 21 days,no.,Aust,12501
2019-20 > Number of investigations commenced from notification date > 22 to 28 days,no.,NSW,4416
2019-20 > Number of investigations commenced from notification date > 22 to 28 days,no.,Vic,744
2019-20 > Number of investigations commenced from notification date > 22 to 28 days,no.,Qld,1794
2019-20 > Number of investigations commenced from notification date > 22 to 28 days,no.,WA,273
2019-20 > Number of investigations commenced from notification date > 22 to 28 days,no.,SA,191
2019-20 > Number of investigations commenced from notification date > 22 to 28 days,no.,Tas,48
2019-20 > Number of investigations commenced from notification date > 22 to 28 days,no.,ACT,41
2019-20 > Number of investigations commenced from notification date > 22 to 28 days,no.,NT,34
2019-20 > Number of investigations commenced from notification date > 22 to 28 days,no.,Aust,7541
2019-20 > Number of investigations commenced from notification date > 29 days or more,no.,NSW,7883
2019-20 > Number of investigations commenced from notification date > 29 days or more,no.,Vic,543
2019-20 > Number of investigations commenced from notification date > 29 days or more,no.,Qld,11315
2019-20 > Number of investigations commenced from notification date > 29 days or more,no.,WA,1216
2019-20 > Number of investigations commenced from notification date > 29 days or more,no.,SA,383
2019-20 > Number of investigations commenced from notification date > 29 days or more,no.,Tas,623
2019-20 > Number of investigations commenced from notification date > 29 days or more,no.,ACT,31
2019-20 > Number of investigations commenced from notification date > 29 days or more,no.,NT,59
2019-20 > Number of investigations commenced from notification date > 29 days or more,no.,Aust,22053
2019-20 > Number of investigations commenced from notification date > Total,no.,NSW,75646
2019-20 > Number of investigations commenced from notification date > Total,no.,Vic,34525
2019-20 > Number of investigations commenced from notification date > Total,no.,Qld,27918
2019-20 > Number of investigations commenced from notification date > Total,no.,WA,14143
2019-20 > Number of investigations commenced from notification date > Total,no.,SA,6875
2019-20 > Number of investigations commenced from notification date > Total,no.,Tas,799
2019-20 > Number of investigations commenced from notification date > Total,no.,ACT,1935
2019-20 > Number of investigations commenced from notification date > Total,no.,NT,5185
2019-20 > Number of investigations commenced from notification date > Total,no.,Aust,167026
2019-20 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NSW,57.1
2019-20 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Vic,74.3
2019-20 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Qld,28.9
2019-20 > Proportion of investigations commenced from notification date > 7 days or fewer,%,WA,81.2
2019-20 > Proportion of investigations commenced from notification date > 7 days or fewer,%,SA,76.9
2019-20 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Tas,6.9
2019-20 > Proportion of investigations commenced from notification date > 7 days or fewer,%,ACT,67.4
2019-20 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NT,87.3
2019-20 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Aust,59.6
2019-20 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NSW,17.6
2019-20 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Vic,16
2019-20 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Qld,14.8
2019-20 > Proportion of investigations commenced from notification date > 8 to 14 days,%,WA,5.5
2019-20 > Proportion of investigations commenced from notification date > 8 to 14 days,%,SA,10.3
2019-20 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Tas,3.9
2019-20 > Proportion of investigations commenced from notification date > 8 to 14 days,%,ACT,21.2
2019-20 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NT,9.6
2019-20 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Aust,15.2
2019-20 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NSW,9.1
2019-20 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Vic,6.1
2019-20 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Qld,9.3
2019-20 > Proportion of investigations commenced from notification date > 15 to 21 days,%,WA,2.7
2019-20 > Proportion of investigations commenced from notification date > 15 to 21 days,%,SA,4.4
2019-20 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Tas,5.3
2019-20 > Proportion of investigations commenced from notification date > 15 to 21 days,%,ACT,7.6
2019-20 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NT,1.3
2019-20 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Aust,7.5
2019-20 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NSW,5.8
2019-20 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Vic,2.2
2019-20 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Qld,6.4
2019-20 > Proportion of investigations commenced from notification date > 22 to 28 days,%,WA,1.9
2019-20 > Proportion of investigations commenced from notification date > 22 to 28 days,%,SA,2.8
2019-20 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Tas,6
2019-20 > Proportion of investigations commenced from notification date > 22 to 28 days,%,ACT,2.1
2019-20 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NT,0.7
2019-20 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Aust,4.5
2019-20 > Proportion of investigations commenced from notification date > 29 days or more,%,NSW,10.4
2019-20 > Proportion of investigations commenced from notification date > 29 days or more,%,Vic,1.6
2019-20 > Proportion of investigations commenced from notification date > 29 days or more,%,Qld,40.5
2019-20 > Proportion of investigations commenced from notification date > 29 days or more,%,WA,8.6
2019-20 > Proportion of investigations commenced from notification date > 29 days or more,%,SA,5.6
2019-20 > Proportion of investigations commenced from notification date > 29 days or more,%,Tas,78
2019-20 > Proportion of investigations commenced from notification date > 29 days or more,%,ACT,1.6
2019-20 > Proportion of investigations commenced from notification date > 29 days or more,%,NT,1.1
2019-20 > Proportion of investigations commenced from notification date > 29 days or more,%,Aust,13.2
2019-20 > Proportion of investigations commenced from notification date > Total,%,NSW,100
2019-20 > Proportion of investigations commenced from notification date > Total,%,Vic,100
2019-20 > Proportion of investigations commenced from notification date > Total,%,Qld,100
2019-20 > Proportion of investigations commenced from notification date > Total,%,WA,100
2019-20 > Proportion of investigations commenced from notification date > Total,%,SA,100
2019-20 > Proportion of investigations commenced from notification date > Total,%,Tas,100
2019-20 > Proportion of investigations commenced from notification date > Total,%,ACT,100
2019-20 > Proportion of investigations commenced from notification date > Total,%,NT,100
2019-20 > Proportion of investigations commenced from notification date > Total,%,Aust,100
2018-19 > Number of investigations commenced from notification date > 7 days or fewer,no.,NSW,35150
2018-19 > Number of investigations commenced from notification date > 7 days or fewer,no.,Vic,28458
2018-19 > Number of investigations commenced from notification date > 7 days or fewer,no.,Qld,6291
2018-19 > Number of investigations commenced from notification date > 7 days or fewer,no.,WA,11146
2018-19 > Number of investigations commenced from notification date > 7 days or fewer,no.,SA,4294
2018-19 > Number of investigations commenced from notification date > 7 days or fewer,no.,Tas,112
2018-19 > Number of investigations commenced from notification date > 7 days or fewer,no.,ACT,1413
2018-19 > Number of investigations commenced from notification date > 7 days or fewer,no.,NT,3527
2018-19 > Number of investigations commenced from notification date > 7 days or fewer,no.,Aust,90391
2018-19 > Number of investigations commenced from notification date > 8 to 14 days,no.,NSW,10364
2018-19 > Number of investigations commenced from notification date > 8 to 14 days,no.,Vic,5971
2018-19 > Number of investigations commenced from notification date > 8 to 14 days,no.,Qld,2103
2018-19 > Number of investigations commenced from notification date > 8 to 14 days,no.,WA,788
2018-19 > Number of investigations commenced from notification date > 8 to 14 days,no.,SA,361
2018-19 > Number of investigations commenced from notification date > 8 to 14 days,no.,Tas,37
2018-19 > Number of investigations commenced from notification date > 8 to 14 days,no.,ACT,507
2018-19 > Number of investigations commenced from notification date > 8 to 14 days,no.,NT,675
2018-19 > Number of investigations commenced from notification date > 8 to 14 days,no.,Aust,20806
2018-19 > Number of investigations commenced from notification date > 15 to 21 days,no.,NSW,6185
2018-19 > Number of investigations commenced from notification date > 15 to 21 days,no.,Vic,2054
2018-19 > Number of investigations commenced from notification date > 15 to 21 days,no.,Qld,1673
2018-19 > Number of investigations commenced from notification date > 15 to 21 days,no.,WA,534
2018-19 > Number of investigations commenced from notification date > 15 to 21 days,no.,SA,239
2018-19 > Number of investigations commenced from notification date > 15 to 21 days,no.,Tas,61
2018-19 > Number of investigations commenced from notification date > 15 to 21 days,no.,ACT,171
2018-19 > Number of investigations commenced from notification date > 15 to 21 days,no.,NT,53
2018-19 > Number of investigations commenced from notification date > 15 to 21 days,no.,Aust,10970
2018-19 > Number of investigations commenced from notification date > 22 to 28 days,no.,NSW,3679
2018-19 > Number of investigations commenced from notification date > 22 to 28 days,no.,Vic,846
2018-19 > Number of investigations commenced from notification date > 22 to 28 days,no.,Qld,1477
2018-19 > Number of investigations commenced from notification date > 22 to 28 days,no.,WA,425
2018-19 > Number of investigations commenced from notification date > 22 to 28 days,no.,SA,152
2018-19 > Number of investigations commenced from notification date > 22 to 28 days,no.,Tas,49
2018-19 > Number of investigations commenced from notification date > 22 to 28 days,no.,ACT,37
2018-19 > Number of investigations commenced from notification date > 22 to 28 days,no.,NT,44
2018-19 > Number of investigations commenced from notification date > 22 to 28 days,no.,Aust,6709
2018-19 > Number of investigations commenced from notification date > 29 days or more,no.,NSW,6807
2018-19 > Number of investigations commenced from notification date > 29 days or more,no.,Vic,429
2018-19 > Number of investigations commenced from notification date > 29 days or more,no.,Qld,12763
2018-19 > Number of investigations commenced from notification date > 29 days or more,no.,WA,1404
2018-19 > Number of investigations commenced from notification date > 29 days or more,no.,SA,262
2018-19 > Number of investigations commenced from notification date > 29 days or more,no.,Tas,996
2018-19 > Number of investigations commenced from notification date > 29 days or more,no.,ACT,25
2018-19 > Number of investigations commenced from notification date > 29 days or more,no.,NT,425
2018-19 > Number of investigations commenced from notification date > 29 days or more,no.,Aust,23111
2018-19 > Number of investigations commenced from notification date > Total,no.,NSW,62185
2018-19 > Number of investigations commenced from notification date > Total,no.,Vic,37758
2018-19 > Number of investigations commenced from notification date > Total,no.,Qld,24307
2018-19 > Number of investigations commenced from notification date > Total,no.,WA,14297
2018-19 > Number of investigations commenced from notification date > Total,no.,SA,5308
2018-19 > Number of investigations commenced from notification date > Total,no.,Tas,1255
2018-19 > Number of investigations commenced from notification date > Total,no.,ACT,2153
2018-19 > Number of investigations commenced from notification date > Total,no.,NT,4724
2018-19 > Number of investigations commenced from notification date > Total,no.,Aust,151987
2018-19 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NSW,56.5
2018-19 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Vic,75.4
2018-19 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Qld,25.9
2018-19 > Proportion of investigations commenced from notification date > 7 days or fewer,%,WA,78
2018-19 > Proportion of investigations commenced from notification date > 7 days or fewer,%,SA,80.9
2018-19 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Tas,8.9
2018-19 > Proportion of investigations commenced from notification date > 7 days or fewer,%,ACT,65.6
2018-19 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NT,74.7
2018-19 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Aust,59.5
2018-19 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NSW,16.7
2018-19 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Vic,15.8
2018-19 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Qld,8.7
2018-19 > Proportion of investigations commenced from notification date > 8 to 14 days,%,WA,5.5
2018-19 > Proportion of investigations commenced from notification date > 8 to 14 days,%,SA,6.8
2018-19 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Tas,2.9
2018-19 > Proportion of investigations commenced from notification date > 8 to 14 days,%,ACT,23.5
2018-19 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NT,14.3
2018-19 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Aust,13.7
2018-19 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NSW,9.9
2018-19 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Vic,5.4
2018-19 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Qld,6.9
2018-19 > Proportion of investigations commenced from notification date > 15 to 21 days,%,WA,3.7
2018-19 > Proportion of investigations commenced from notification date > 15 to 21 days,%,SA,4.5
2018-19 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Tas,4.9
2018-19 > Proportion of investigations commenced from notification date > 15 to 21 days,%,ACT,7.9
2018-19 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NT,1.1
2018-19 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Aust,7.2
2018-19 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NSW,5.9
2018-19 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Vic,2.2
2018-19 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Qld,6.1
2018-19 > Proportion of investigations commenced from notification date > 22 to 28 days,%,WA,3
2018-19 > Proportion of investigations commenced from notification date > 22 to 28 days,%,SA,2.9
2018-19 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Tas,3.9
2018-19 > Proportion of investigations commenced from notification date > 22 to 28 days,%,ACT,1.7
2018-19 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NT,0.9
