category,unit,breakdown,value
2024 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,NT,0
2024 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,Aust,34
2024 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,NSW,7668
2024 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,Vic,7401
2024 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,Qld,4228
2024 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,WA,2401
2024 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,SA,2319
2024 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,Tas,401
2024 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,ACT,354
2024 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,NT,27
2024 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,Aust,24799
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,NSW,57.6
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,Vic,80.5
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,Qld,42.6
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,WA,52.6
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,SA,55.9
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,Tas,41.8
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,ACT,64.7
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,NT,3.1
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,Aust,54
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,NSW,52.6
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,Vic,80.3
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,Qld,41.3
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,WA,50
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,SA,48.3
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,Tas,42.5
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,ACT,55.3
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,NT,4.2
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,Aust,56.3
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,NSW,42.1
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,Vic,100
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,Qld,10
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,WA,50
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,SA,50
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,Tas,68.8
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,ACT,50
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,NT,0
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,Aust,44.7
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,NSW,54.8
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,Vic,80.4
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,Qld,41.9
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,WA,51.5
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,SA,51.2
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,Tas,42.7
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,ACT,58.2
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,NT,3.2
2024 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,Aust,55.3
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,NSW,3664
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,Vic,2091
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,Qld,2054
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,WA,1466
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,SA,961
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,Tas,187
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,ACT,130
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,NT,190
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,Aust,10743
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,NSW,4252
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,Vic,4923
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,Qld,2121
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,WA,887
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,SA,1322
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,Tas,223
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,ACT,252
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,NT,12
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,Aust,13992
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,NSW,1
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,Vic,0
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,Qld,0
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,WA,1
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,SA,1
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,Tas,13
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,ACT,0
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,NT,1
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,Aust,17
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,NSW,7917
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,Vic,7014
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,Qld,4175
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,WA,2354
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,SA,2284
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,Tas,423
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,ACT,382
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,NT,203
2023 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,Aust,24752
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,NSW,55.8
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,Vic,78.4
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,Qld,43.5
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,WA,54.1
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,SA,54.9
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,Tas,47.3
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,ACT,66
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,NT,23.8
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,Aust,54.2
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,NSW,52.1
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,Vic,76.2
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,Qld,41.5
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,WA,48.3
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,SA,47.6
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,Tas,40
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,ACT,47.9
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,NT,12.9
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,Aust,54.8
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,NSW,100
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,Vic,..
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,Qld,..
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,WA,100
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,SA,25
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,Tas,56.5
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,ACT,..
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,NT,50
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Children of unknown Indigenous status,%,Aust,54.8
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,NSW,53.8
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,Vic,76.8
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,Qld,42.5
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,WA,51.8
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,SA,50.4
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,Tas,43.4
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,ACT,52.8
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,NT,22.8
2023 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > All children,%,Aust,54.6
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,NSW,3761
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,Vic,2020
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,Qld,1815
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,WA,1388
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,SA,940
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,Tas,176
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,ACT,150
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,NT,164
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Aboriginal and Torres Strait Islander children,no.,Aust,10414
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,NSW,4404
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,Vic,4889
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,Qld,2126
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,WA,889
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,SA,1272
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,Tas,239
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,ACT,254
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,NT,16
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Non-Indigenous children,no.,Aust,14089
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,Vic,0
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,Qld,2
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,WA,0
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,SA,2
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,Tas,13
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,NT,1
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > Children of unknown Indigenous status,no.,Aust,18
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,NSW,8165
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,Vic,6909
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,Qld,3943
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,WA,2277
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,SA,2214
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,Tas,428
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,ACT,404
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,NT,181
2022 > Children in out-of-home care at 30 June > Number of children placed with relative/kin > All children,no.,Aust,24521
2022 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,NSW,56.5
2022 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,Vic,77.8
2022 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,Qld,40.3
2022 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,WA,54.1
2022 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,SA,55.1
2022 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,Tas,45
2022 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,ACT,69.4
2022 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,NT,20.1
2022 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Aboriginal and Torres Strait Islander children,%,Aust,53.5
2022 > Children in out-of-home care at 30 June > Proportion of children placed with relative/kin > Non-Indigenous children,%,NSW,51.4
