category,unit,breakdown,value
2024-25 > Proportion of investigations completed from notification date > More than 90 days,%,Vic,14.9
2024-25 > Proportion of investigations completed from notification date > More than 90 days,%,Qld,na
2024-25 > Proportion of investigations completed from notification date > More than 90 days,%,WA,50.1
2024-25 > Proportion of investigations completed from notification date > More than 90 days,%,SA,21.9
2024-25 > Proportion of investigations completed from notification date > More than 90 days,%,Tas,np
2024-25 > Proportion of investigations completed from notification date > More than 90 days,%,ACT,57.4
2024-25 > Proportion of investigations completed from notification date > More than 90 days,%,NT,61.6
2024-25 > Proportion of investigations completed from notification date > More than 90 days,%,Aust,28.1
2024-25 > Proportion of investigations completed from notification date > Total,%,NSW,100
2024-25 > Proportion of investigations completed from notification date > Total,%,Vic,100
2024-25 > Proportion of investigations completed from notification date > Total,%,Qld,na
2024-25 > Proportion of investigations completed from notification date > Total,%,WA,100
2024-25 > Proportion of investigations completed from notification date > Total,%,SA,100
2024-25 > Proportion of investigations completed from notification date > Total,%,Tas,np
2024-25 > Proportion of investigations completed from notification date > Total,%,ACT,100
2024-25 > Proportion of investigations completed from notification date > Total,%,NT,100
2024-25 > Proportion of investigations completed from notification date > Total,%,Aust,100
2023-24 > Number of investigations completed from notification date > 28 days or fewer,no.,NSW,3832
2023-24 > Number of investigations completed from notification date > 28 days or fewer,no.,Vic,11721
2023-24 > Number of investigations completed from notification date > 28 days or fewer,no.,Qld,3842
2023-24 > Number of investigations completed from notification date > 28 days or fewer,no.,WA,1607
2023-24 > Number of investigations completed from notification date > 28 days or fewer,no.,SA,3554
2023-24 > Number of investigations completed from notification date > 28 days or fewer,no.,Tas,np
2023-24 > Number of investigations completed from notification date > 28 days or fewer,no.,ACT,82
2023-24 > Number of investigations completed from notification date > 28 days or fewer,no.,NT,244
2023-24 > Number of investigations completed from notification date > 28 days or fewer,no.,Aust,24882
2023-24 > Number of investigations completed from notification date > 29 to 62 days,no.,NSW,19513
2023-24 > Number of investigations completed from notification date > 29 to 62 days,no.,Vic,14067
2023-24 > Number of investigations completed from notification date > 29 to 62 days,no.,Qld,7581
2023-24 > Number of investigations completed from notification date > 29 to 62 days,no.,WA,2874
2023-24 > Number of investigations completed from notification date > 29 to 62 days,no.,SA,4495
2023-24 > Number of investigations completed from notification date > 29 to 62 days,no.,Tas,np
2023-24 > Number of investigations completed from notification date > 29 to 62 days,no.,ACT,394
2023-24 > Number of investigations completed from notification date > 29 to 62 days,no.,NT,659
2023-24 > Number of investigations completed from notification date > 29 to 62 days,no.,Aust,49583
2023-24 > Number of investigations completed from notification date > 63 to 90 days,no.,NSW,10951
2023-24 > Number of investigations completed from notification date > 63 to 90 days,no.,Vic,6754
2023-24 > Number of investigations completed from notification date > 63 to 90 days,no.,Qld,5019
2023-24 > Number of investigations completed from notification date > 63 to 90 days,no.,WA,2059
2023-24 > Number of investigations completed from notification date > 63 to 90 days,no.,SA,1837
2023-24 > Number of investigations completed from notification date > 63 to 90 days,no.,Tas,np
2023-24 > Number of investigations completed from notification date > 63 to 90 days,no.,ACT,400
2023-24 > Number of investigations completed from notification date > 63 to 90 days,no.,NT,501
2023-24 > Number of investigations completed from notification date > 63 to 90 days,no.,Aust,27521
2023-24 > Number of investigations completed from notification date > More than 90 days,no.,NSW,16231
2023-24 > Number of investigations completed from notification date > More than 90 days,no.,Vic,8189
2023-24 > Number of investigations completed from notification date > More than 90 days,no.,Qld,12600
2023-24 > Number of investigations completed from notification date > More than 90 days,no.,WA,5072
2023-24 > Number of investigations completed from notification date > More than 90 days,no.,SA,2242
2023-24 > Number of investigations completed from notification date > More than 90 days,no.,Tas,np
2023-24 > Number of investigations completed from notification date > More than 90 days,no.,ACT,642
2023-24 > Number of investigations completed from notification date > More than 90 days,no.,NT,2153
2023-24 > Number of investigations completed from notification date > More than 90 days,no.,Aust,47129
2023-24 > Number of investigations completed from notification date > Total,no.,NSW,50527
2023-24 > Number of investigations completed from notification date > Total,no.,Vic,40731
2023-24 > Number of investigations completed from notification date > Total,no.,Qld,29042
2023-24 > Number of investigations completed from notification date > Total,no.,WA,11612
2023-24 > Number of investigations completed from notification date > Total,no.,SA,12128
2023-24 > Number of investigations completed from notification date > Total,no.,Tas,np
2023-24 > Number of investigations completed from notification date > Total,no.,ACT,1518
2023-24 > Number of investigations completed from notification date > Total,no.,NT,3557
2023-24 > Number of investigations completed from notification date > Total,no.,Aust,149115
2023-24 > Proportion of investigations completed from notification date > 28 days or fewer,%,NSW,7.6
2023-24 > Proportion of investigations completed from notification date > 28 days or fewer,%,Vic,28.8
2023-24 > Proportion of investigations completed from notification date > 28 days or fewer,%,Qld,13.2
2023-24 > Proportion of investigations completed from notification date > 28 days or fewer,%,WA,13.8
2023-24 > Proportion of investigations completed from notification date > 28 days or fewer,%,SA,29.3
2023-24 > Proportion of investigations completed from notification date > 28 days or fewer,%,Tas,np
2023-24 > Proportion of investigations completed from notification date > 28 days or fewer,%,ACT,5.4
2023-24 > Proportion of investigations completed from notification date > 28 days or fewer,%,NT,6.9
2023-24 > Proportion of investigations completed from notification date > 28 days or fewer,%,Aust,16.7
2023-24 > Proportion of investigations completed from notification date > 29 to 62 days,%,NSW,38.6
2023-24 > Proportion of investigations completed from notification date > 29 to 62 days,%,Vic,34.5
2023-24 > Proportion of investigations completed from notification date > 29 to 62 days,%,Qld,26.1
2023-24 > Proportion of investigations completed from notification date > 29 to 62 days,%,WA,24.8
2023-24 > Proportion of investigations completed from notification date > 29 to 62 days,%,SA,37.1
2023-24 > Proportion of investigations completed from notification date > 29 to 62 days,%,Tas,np
2023-24 > Proportion of investigations completed from notification date > 29 to 62 days,%,ACT,26
2023-24 > Proportion of investigations completed from notification date > 29 to 62 days,%,NT,18.5
2023-24 > Proportion of investigations completed from notification date > 29 to 62 days,%,Aust,33.3
2023-24 > Proportion of investigations completed from notification date > 63 to 90 days,%,NSW,21.7
2023-24 > Proportion of investigations completed from notification date > 63 to 90 days,%,Vic,16.6
2023-24 > Proportion of investigations completed from notification date > 63 to 90 days,%,Qld,17.3
2023-24 > Proportion of investigations completed from notification date > 63 to 90 days,%,WA,17.7
2023-24 > Proportion of investigations completed from notification date > 63 to 90 days,%,SA,15.1
2023-24 > Proportion of investigations completed from notification date > 63 to 90 days,%,Tas,np
2023-24 > Proportion of investigations completed from notification date > 63 to 90 days,%,ACT,26.4
2023-24 > Proportion of investigations completed from notification date > 63 to 90 days,%,NT,14.1
2023-24 > Proportion of investigations completed from notification date > 63 to 90 days,%,Aust,18.5
2023-24 > Proportion of investigations completed from notification date > More than 90 days,%,NSW,32.1
2023-24 > Proportion of investigations completed from notification date > More than 90 days,%,Vic,20.1
2023-24 > Proportion of investigations completed from notification date > More than 90 days,%,Qld,43.4
2023-24 > Proportion of investigations completed from notification date > More than 90 days,%,WA,43.7
2023-24 > Proportion of investigations completed from notification date > More than 90 days,%,SA,18.5
2023-24 > Proportion of investigations completed from notification date > More than 90 days,%,Tas,np
2023-24 > Proportion of investigations completed from notification date > More than 90 days,%,ACT,42.3
2023-24 > Proportion of investigations completed from notification date > More than 90 days,%,NT,60.5
2023-24 > Proportion of investigations completed from notification date > More than 90 days,%,Aust,31.6
2023-24 > Proportion of investigations completed from notification date > Total,%,NSW,100
2023-24 > Proportion of investigations completed from notification date > Total,%,Vic,100
2023-24 > Proportion of investigations completed from notification date > Total,%,Qld,100
2023-24 > Proportion of investigations completed from notification date > Total,%,WA,100
2023-24 > Proportion of investigations completed from notification date > Total,%,SA,100
2023-24 > Proportion of investigations completed from notification date > Total,%,Tas,np
2023-24 > Proportion of investigations completed from notification date > Total,%,ACT,100
2023-24 > Proportion of investigations completed from notification date > Total,%,NT,100
2023-24 > Proportion of investigations completed from notification date > Total,%,Aust,100
2022-23 > Number of investigations completed from notification date > 28 days or fewer,no.,NSW,3849
2022-23 > Number of investigations completed from notification date > 28 days or fewer,no.,Vic,11808
2022-23 > Number of investigations completed from notification date > 28 days or fewer,no.,Qld,2887
2022-23 > Number of investigations completed from notification date > 28 days or fewer,no.,WA,2022
2022-23 > Number of investigations completed from notification date > 28 days or fewer,no.,SA,3098
2022-23 > Number of investigations completed from notification date > 28 days or fewer,no.,Tas,np
2022-23 > Number of investigations completed from notification date > 28 days or fewer,no.,ACT,231
2022-23 > Number of investigations completed from notification date > 28 days or fewer,no.,NT,538
2022-23 > Number of investigations completed from notification date > 28 days or fewer,no.,Aust,24433
2022-23 > Number of investigations completed from notification date > 29 to 62 days,no.,NSW,21251
2022-23 > Number of investigations completed from notification date > 29 to 62 days,no.,Vic,13646
2022-23 > Number of investigations completed from notification date > 29 to 62 days,no.,Qld,6636
2022-23 > Number of investigations completed from notification date > 29 to 62 days,no.,WA,3722
2022-23 > Number of investigations completed from notification date > 29 to 62 days,no.,SA,3130
2022-23 > Number of investigations completed from notification date > 29 to 62 days,no.,Tas,np
2022-23 > Number of investigations completed from notification date > 29 to 62 days,no.,ACT,741
2022-23 > Number of investigations completed from notification date > 29 to 62 days,no.,NT,1110
2022-23 > Number of investigations completed from notification date > 29 to 62 days,no.,Aust,50236
2022-23 > Number of investigations completed from notification date > 63 to 90 days,no.,NSW,11952
2022-23 > Number of investigations completed from notification date > 63 to 90 days,no.,Vic,6229
2022-23 > Number of investigations completed from notification date > 63 to 90 days,no.,Qld,4710
2022-23 > Number of investigations completed from notification date > 63 to 90 days,no.,WA,2170
2022-23 > Number of investigations completed from notification date > 63 to 90 days,no.,SA,1438
2022-23 > Number of investigations completed from notification date > 63 to 90 days,no.,Tas,np
2022-23 > Number of investigations completed from notification date > 63 to 90 days,no.,ACT,480
2022-23 > Number of investigations completed from notification date > 63 to 90 days,no.,NT,1008
2022-23 > Number of investigations completed from notification date > 63 to 90 days,no.,Aust,27987
2022-23 > Number of investigations completed from notification date > More than 90 days,no.,NSW,17139
2022-23 > Number of investigations completed from notification date > More than 90 days,no.,Vic,7174
2022-23 > Number of investigations completed from notification date > More than 90 days,no.,Qld,12696
2022-23 > Number of investigations completed from notification date > More than 90 days,no.,WA,4221
2022-23 > Number of investigations completed from notification date > More than 90 days,no.,SA,1824
2022-23 > Number of investigations completed from notification date > More than 90 days,no.,Tas,np
2022-23 > Number of investigations completed from notification date > More than 90 days,no.,ACT,357
2022-23 > Number of investigations completed from notification date > More than 90 days,no.,NT,2743
2022-23 > Number of investigations completed from notification date > More than 90 days,no.,Aust,46154
2022-23 > Number of investigations completed from notification date > Total,no.,NSW,54191
2022-23 > Number of investigations completed from notification date > Total,no.,Vic,38857
2022-23 > Number of investigations completed from notification date > Total,no.,Qld,26929
2022-23 > Number of investigations completed from notification date > Total,no.,WA,12135
2022-23 > Number of investigations completed from notification date > Total,no.,SA,9490
2022-23 > Number of investigations completed from notification date > Total,no.,Tas,np
2022-23 > Number of investigations completed from notification date > Total,no.,ACT,1809
2022-23 > Number of investigations completed from notification date > Total,no.,NT,5399
2022-23 > Number of investigations completed from notification date > Total,no.,Aust,148810
2022-23 > Proportion of investigations completed from notification date > 28 days or fewer,%,NSW,7.1
2022-23 > Proportion of investigations completed from notification date > 28 days or fewer,%,Vic,30.4
2022-23 > Proportion of investigations completed from notification date > 28 days or fewer,%,Qld,10.7
2022-23 > Proportion of investigations completed from notification date > 28 days or fewer,%,WA,16.7
2022-23 > Proportion of investigations completed from notification date > 28 days or fewer,%,SA,32.6
2022-23 > Proportion of investigations completed from notification date > 28 days or fewer,%,Tas,np
2022-23 > Proportion of investigations completed from notification date > 28 days or fewer,%,ACT,12.8
2022-23 > Proportion of investigations completed from notification date > 28 days or fewer,%,NT,10
2022-23 > Proportion of investigations completed from notification date > 28 days or fewer,%,Aust,16.4
2022-23 > Proportion of investigations completed from notification date > 29 to 62 days,%,NSW,39.2
2022-23 > Proportion of investigations completed from notification date > 29 to 62 days,%,Vic,35.1
2022-23 > Proportion of investigations completed from notification date > 29 to 62 days,%,Qld,24.6
2022-23 > Proportion of investigations completed from notification date > 29 to 62 days,%,WA,30.7
2022-23 > Proportion of investigations completed from notification date > 29 to 62 days,%,SA,33
2022-23 > Proportion of investigations completed from notification date > 29 to 62 days,%,Tas,np
2022-23 > Proportion of investigations completed from notification date > 29 to 62 days,%,ACT,41
2022-23 > Proportion of investigations completed from notification date > 29 to 62 days,%,NT,20.6
2022-23 > Proportion of investigations completed from notification date > 29 to 62 days,%,Aust,33.8
2022-23 > Proportion of investigations completed from notification date > 63 to 90 days,%,NSW,22.1
2022-23 > Proportion of investigations completed from notification date > 63 to 90 days,%,Vic,16
2022-23 > Proportion of investigations completed from notification date > 63 to 90 days,%,Qld,17.5
2022-23 > Proportion of investigations completed from notification date > 63 to 90 days,%,WA,17.9
2022-23 > Proportion of investigations completed from notification date > 63 to 90 days,%,SA,15.2
2022-23 > Proportion of investigations completed from notification date > 63 to 90 days,%,Tas,np
2022-23 > Proportion of investigations completed from notification date > 63 to 90 days,%,ACT,26.5
2022-23 > Proportion of investigations completed from notification date > 63 to 90 days,%,NT,18.7
2022-23 > Proportion of investigations completed from notification date > 63 to 90 days,%,Aust,18.8
2022-23 > Proportion of investigations completed from notification date > More than 90 days,%,NSW,31.6
2022-23 > Proportion of investigations completed from notification date > More than 90 days,%,Vic,18.5
2022-23 > Proportion of investigations completed from notification date > More than 90 days,%,Qld,47.1
2022-23 > Proportion of investigations completed from notification date > More than 90 days,%,WA,34.8
2022-23 > Proportion of investigations completed from notification date > More than 90 days,%,SA,19.2
2022-23 > Proportion of investigations completed from notification date > More than 90 days,%,Tas,np
2022-23 > Proportion of investigations completed from notification date > More than 90 days,%,ACT,19.7
2022-23 > Proportion of investigations completed from notification date > More than 90 days,%,NT,50.8
2022-23 > Proportion of investigations completed from notification date > More than 90 days,%,Aust,31
2022-23 > Proportion of investigations completed from notification date > Total,%,NSW,100
2022-23 > Proportion of investigations completed from notification date > Total,%,Vic,100
2022-23 > Proportion of investigations completed from notification date > Total,%,Qld,100
2022-23 > Proportion of investigations completed from notification date > Total,%,WA,100
2022-23 > Proportion of investigations completed from notification date > Total,%,SA,100
2022-23 > Proportion of investigations completed from notification date > Total,%,Tas,np
2022-23 > Proportion of investigations completed from notification date > Total,%,ACT,100
2022-23 > Proportion of investigations completed from notification date > Total,%,NT,100
2022-23 > Proportion of investigations completed from notification date > Total,%,Aust,100
2021-22 > Number of investigations completed from notification date > 28 days or fewer,no.,NSW,6709
2021-22 > Number of investigations completed from notification date > 28 days or fewer,no.,Vic,11991
2021-22 > Number of investigations completed from notification date > 28 days or fewer,no.,Qld,2888
2021-22 > Number of investigations completed from notification date > 28 days or fewer,no.,WA,1697
2021-22 > Number of investigations completed from notification date > 28 days or fewer,no.,SA,2077
2021-22 > Number of investigations completed from notification date > 28 days or fewer,no.,Tas,73
2021-22 > Number of investigations completed from notification date > 28 days or fewer,no.,ACT,219
2021-22 > Number of investigations completed from notification date > 28 days or fewer,no.,NT,807
2021-22 > Number of investigations completed from notification date > 28 days or fewer,no.,Aust,26461
2021-22 > Number of investigations completed from notification date > 29 to 62 days,no.,NSW,28250
2021-22 > Number of investigations completed from notification date > 29 to 62 days,no.,Vic,12636
2021-22 > Number of investigations completed from notification date > 29 to 62 days,no.,Qld,7034
2021-22 > Number of investigations completed from notification date > 29 to 62 days,no.,WA,2980
2021-22 > Number of investigations completed from notification date > 29 to 62 days,no.,SA,2161
2021-22 > Number of investigations completed from notification date > 29 to 62 days,no.,Tas,72
2021-22 > Number of investigations completed from notification date > 29 to 62 days,no.,ACT,1012
2021-22 > Number of investigations completed from notification date > 29 to 62 days,no.,NT,1456
2021-22 > Number of investigations completed from notification date > 29 to 62 days,no.,Aust,55601
2021-22 > Number of investigations completed from notification date > 63 to 90 days,no.,NSW,11945
2021-22 > Number of investigations completed from notification date > 63 to 90 days,no.,Vic,4940
2021-22 > Number of investigations completed from notification date > 63 to 90 days,no.,Qld,5070
2021-22 > Number of investigations completed from notification date > 63 to 90 days,no.,WA,1853
2021-22 > Number of investigations completed from notification date > 63 to 90 days,no.,SA,1134
2021-22 > Number of investigations completed from notification date > 63 to 90 days,no.,Tas,61
2021-22 > Number of investigations completed from notification date > 63 to 90 days,no.,ACT,493
2021-22 > Number of investigations completed from notification date > 63 to 90 days,no.,NT,1039
2021-22 > Number of investigations completed from notification date > 63 to 90 days,no.,Aust,26535
2021-22 > Number of investigations completed from notification date > More than 90 days,no.,NSW,14299
2021-22 > Number of investigations completed from notification date > More than 90 days,no.,Vic,4293
2021-22 > Number of investigations completed from notification date > More than 90 days,no.,Qld,11916
2021-22 > Number of investigations completed from notification date > More than 90 days,no.,WA,4137
2021-22 > Number of investigations completed from notification date > More than 90 days,no.,SA,1905
2021-22 > Number of investigations completed from notification date > More than 90 days,no.,Tas,375
2021-22 > Number of investigations completed from notification date > More than 90 days,no.,ACT,433
2021-22 > Number of investigations completed from notification date > More than 90 days,no.,NT,2033
2021-22 > Number of investigations completed from notification date > More than 90 days,no.,Aust,39391
2021-22 > Number of investigations completed from notification date > Total,no.,NSW,61203
2021-22 > Number of investigations completed from notification date > Total,no.,Vic,33860
2021-22 > Number of investigations completed from notification date > Total,no.,Qld,26908
2021-22 > Number of investigations completed from notification date > Total,no.,WA,10667
2021-22 > Number of investigations completed from notification date > Total,no.,SA,7277
2021-22 > Number of investigations completed from notification date > Total,no.,Tas,581
2021-22 > Number of investigations completed from notification date > Total,no.,ACT,2157
2021-22 > Number of investigations completed from notification date > Total,no.,NT,5335
2021-22 > Number of investigations completed from notification date > Total,no.,Aust,147988
2021-22 > Proportion of investigations completed from notification date > 28 days or fewer,%,NSW,11
2021-22 > Proportion of investigations completed from notification date > 28 days or fewer,%,Vic,35.4
2021-22 > Proportion of investigations completed from notification date > 28 days or fewer,%,Qld,10.7
2021-22 > Proportion of investigations completed from notification date > 28 days or fewer,%,WA,15.9
2021-22 > Proportion of investigations completed from notification date > 28 days or fewer,%,SA,28.5
2021-22 > Proportion of investigations completed from notification date > 28 days or fewer,%,Tas,12.6
2021-22 > Proportion of investigations completed from notification date > 28 days or fewer,%,ACT,10.2
2021-22 > Proportion of investigations completed from notification date > 28 days or fewer,%,NT,15.1
2021-22 > Proportion of investigations completed from notification date > 28 days or fewer,%,Aust,17.9
2021-22 > Proportion of investigations completed from notification date > 29 to 62 days,%,NSW,46.2
2021-22 > Proportion of investigations completed from notification date > 29 to 62 days,%,Vic,37.3
2021-22 > Proportion of investigations completed from notification date > 29 to 62 days,%,Qld,26.1
2021-22 > Proportion of investigations completed from notification date > 29 to 62 days,%,WA,27.9
2021-22 > Proportion of investigations completed from notification date > 29 to 62 days,%,SA,29.7
2021-22 > Proportion of investigations completed from notification date > 29 to 62 days,%,Tas,12.4
2021-22 > Proportion of investigations completed from notification date > 29 to 62 days,%,ACT,46.9
2021-22 > Proportion of investigations completed from notification date > 29 to 62 days,%,NT,27.3
2021-22 > Proportion of investigations completed from notification date > 29 to 62 days,%,Aust,37.6
2021-22 > Proportion of investigations completed from notification date > 63 to 90 days,%,NSW,19.5
2021-22 > Proportion of investigations completed from notification date > 63 to 90 days,%,Vic,14.6
2021-22 > Proportion of investigations completed from notification date > 63 to 90 days,%,Qld,18.8
2021-22 > Proportion of investigations completed from notification date > 63 to 90 days,%,WA,17.4
2021-22 > Proportion of investigations completed from notification date > 63 to 90 days,%,SA,15.6
2021-22 > Proportion of investigations completed from notification date > 63 to 90 days,%,Tas,10.5
2021-22 > Proportion of investigations completed from notification date > 63 to 90 days,%,ACT,22.9
2021-22 > Proportion of investigations completed from notification date > 63 to 90 days,%,NT,19.5
2021-22 > Proportion of investigations completed from notification date > 63 to 90 days,%,Aust,17.9
2021-22 > Proportion of investigations completed from notification date > More than 90 days,%,NSW,23.4
2021-22 > Proportion of investigations completed from notification date > More than 90 days,%,Vic,12.7
2021-22 > Proportion of investigations completed from notification date > More than 90 days,%,Qld,44.3
2021-22 > Proportion of investigations completed from notification date > More than 90 days,%,WA,38.8
2021-22 > Proportion of investigations completed from notification date > More than 90 days,%,SA,26.2
2021-22 > Proportion of investigations completed from notification date > More than 90 days,%,Tas,64.5
2021-22 > Proportion of investigations completed from notification date > More than 90 days,%,ACT,20.1
2021-22 > Proportion of investigations completed from notification date > More than 90 days,%,NT,38.1
2021-22 > Proportion of investigations completed from notification date > More than 90 days,%,Aust,26.6
2021-22 > Proportion of investigations completed from notification date > Total,%,NSW,100
2021-22 > Proportion of investigations completed from notification date > Total,%,Vic,100
2021-22 > Proportion of investigations completed from notification date > Total,%,Qld,100
2021-22 > Proportion of investigations completed from notification date > Total,%,WA,100
2021-22 > Proportion of investigations completed from notification date > Total,%,SA,100
2021-22 > Proportion of investigations completed from notification date > Total,%,Tas,100
2021-22 > Proportion of investigations completed from notification date > Total,%,ACT,100
2021-22 > Proportion of investigations completed from notification date > Total,%,NT,100
2021-22 > Proportion of investigations completed from notification date > Total,%,Aust,100
2020-21 > Number of investigations completed from notification date > 28 days or fewer,no.,NSW,10178
2020-21 > Number of investigations completed from notification date > 28 days or fewer,no.,Vic,13439
2020-21 > Number of investigations completed from notification date > 28 days or fewer,no.,Qld,2739
2020-21 > Number of investigations completed from notification date > 28 days or fewer,no.,WA,2121
2020-21 > Number of investigations completed from notification date > 28 days or fewer,no.,SA,1994
2020-21 > Number of investigations completed from notification date > 28 days or fewer,no.,Tas,98
2020-21 > Number of investigations completed from notification date > 28 days or fewer,no.,ACT,275
2020-21 > Number of investigations completed from notification date > 28 days or fewer,no.,NT,1294
2020-21 > Number of investigations completed from notification date > 28 days or fewer,no.,Aust,32138
2020-21 > Number of investigations completed from notification date > 29 to 62 days,no.,NSW,37182
2020-21 > Number of investigations completed from notification date > 29 to 62 days,no.,Vic,11730
2020-21 > Number of investigations completed from notification date > 29 to 62 days,no.,Qld,7054
2020-21 > Number of investigations completed from notification date > 29 to 62 days,no.,WA,3207
2020-21 > Number of investigations completed from notification date > 29 to 62 days,no.,SA,2164
2020-21 > Number of investigations completed from notification date > 29 to 62 days,no.,Tas,125
2020-21 > Number of investigations completed from notification date > 29 to 62 days,no.,ACT,1288
2020-21 > Number of investigations completed from notification date > 29 to 62 days,no.,NT,1927
2020-21 > Number of investigations completed from notification date > 29 to 62 days,no.,Aust,64677
2020-21 > Number of investigations completed from notification date > 63 to 90 days,no.,NSW,14014
2020-21 > Number of investigations completed from notification date > 63 to 90 days,no.,Vic,3836
2020-21 > Number of investigations completed from notification date > 63 to 90 days,no.,Qld,4941
