category,unit,breakdown,value
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2022-23,1900
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2023-24,1626
Activity group 4: Secondary information gathering and assessment > AG4: Cost per notification investigated,$,2024-25,1779
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2015-16,1.2
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2016-17,2.2
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2017-18,2.3
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2018-19,2.6
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2019-20,2.8
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2020-21,3
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2021-22,2.7
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2022-23,2.3
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2023-24,2.1
Activity group 4: Secondary information gathering and assessment > AG4: Proportion of total expenditure,%,2024-25,2
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2015-16,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2016-17,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2017-18,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2018-19,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2019-20,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2020-21,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2021-22,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2022-23,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2023-24,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Cost per child receiving protective intervention and coordination services who is not on an order,$,2024-25,na
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2015-16,0.5
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2016-17,1.1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2017-18,2.5
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2018-19,2.7
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2019-20,2.9
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2020-21,3.1
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2021-22,2.9
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2022-23,2.4
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2023-24,2.2
Activity group 5: Provision of short-term protective intervention and coordination services for children not on an order > AG5: Proportion of total expenditure,%,2024-25,2.2
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2015-16,1453
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2016-17,1821
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2017-18,2143
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2018-19,1506
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2019-20,1240
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2020-21,2588
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2021-22,2797
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2022-23,2303
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2023-24,2021
Activity group 6: Seeking an order > AG6: Cost per order issued,$,2024-25,2133
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2015-16,1.7
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2016-17,1.7
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2017-18,1.8
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2018-19,1.8
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2019-20,2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2020-21,2.2
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2021-22,1.8
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2022-23,1.9
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2023-24,1.5
Activity group 6: Seeking an order > AG6: Proportion of total expenditure,%,2024-25,1.4
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2015-16,5079
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2016-17,3323
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2017-18,7008
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2018-19,6060
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2019-20,5120
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2020-21,6280
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2021-22,6354
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2022-23,6305
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2023-24,6166
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Cost per child receiving protective intervention and coordination services who is on an order",$,2024-25,6134
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2015-16,0.9
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2016-17,0.5
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2017-18,0.9
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2018-19,1
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2019-20,1
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2020-21,1.1
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2021-22,0.9
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2022-23,0.8
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2023-24,0.7
"Activity group 7: Provision of protective intervention, support and coordination services for children on an order > AG7: Proportion of total expenditure",%,2024-25,0.7
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2015-16,345
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2016-17,407
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2017-18,418
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2018-19,378
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2019-20,355
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2020-21,357
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2021-22,374
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2022-23,408
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2023-24,432
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Cost per placement night,$,2024-25,448
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2015-16,78.1
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2016-17,78.5
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2017-18,81.9
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2018-19,80.4
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2019-20,79.7
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2020-21,78.1
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2021-22,80
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2022-23,81.1
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2023-24,79.4
Activity group 8: Provision of out-of-home care and other supported placement services > AG8: Proportion of total expenditure,%,2024-25,79.8
