category,unit,breakdown,value
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,WA,2468
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,SA,1502
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,Tas,398
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,ACT,154
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,NT,674
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,Aust,13917
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Non-Indigenous children,no.,NSW,6586
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Non-Indigenous children,no.,Vic,5989
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Non-Indigenous children,no.,Qld,na
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Non-Indigenous children,no.,WA,1650
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Non-Indigenous children,no.,SA,2194
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Non-Indigenous children,no.,Tas,471
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Non-Indigenous children,no.,ACT,352
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Non-Indigenous children,no.,NT,86
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Non-Indigenous children,no.,Aust,17328
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Children of unknown Indigenous status,no.,NSW,12
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Children of unknown Indigenous status,no.,Vic,1
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Children of unknown Indigenous status,no.,Qld,na
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Children of unknown Indigenous status,no.,WA,3
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Children of unknown Indigenous status,no.,SA,14
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Children of unknown Indigenous status,no.,Tas,5
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Children of unknown Indigenous status,no.,ACT,1
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Children of unknown Indigenous status,no.,NT,2
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > Children of unknown Indigenous status,no.,Aust,38
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > All children,no.,NSW,12420
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > All children,no.,Vic,8889
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > All children,no.,Qld,na
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > All children,no.,WA,4121
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > All children,no.,SA,3710
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > All children,no.,Tas,874
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > All children,no.,ACT,507
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > All children,no.,NT,762
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Number of children > All children,no.,Aust,31283
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Aboriginal and Torres Strait Islander children,%,NSW,92
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Aboriginal and Torres Strait Islander children,%,Vic,95.1
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Aboriginal and Torres Strait Islander children,%,Qld,na
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Aboriginal and Torres Strait Islander children,%,WA,87.3
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Aboriginal and Torres Strait Islander children,%,SA,84.1
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Aboriginal and Torres Strait Islander children,%,Tas,90.7
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Aboriginal and Torres Strait Islander children,%,ACT,84.2
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Aboriginal and Torres Strait Islander children,%,NT,92
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Aboriginal and Torres Strait Islander children,%,Aust,90.7
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Non-Indigenous children,%,NSW,90.9
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Non-Indigenous children,%,Vic,94.3
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Non-Indigenous children,%,Qld,na
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Non-Indigenous children,%,WA,87.5
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Non-Indigenous children,%,SA,81.8
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Non-Indigenous children,%,Tas,87.7
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Non-Indigenous children,%,ACT,82.1
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Non-Indigenous children,%,NT,95.6
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Non-Indigenous children,%,Aust,90.2
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Children of unknown Indigenous status,%,NSW,100
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Children of unknown Indigenous status,%,Vic,100
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Children of unknown Indigenous status,%,Qld,na
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Children of unknown Indigenous status,%,WA,100
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Children of unknown Indigenous status,%,SA,100
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Children of unknown Indigenous status,%,Tas,100
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Children of unknown Indigenous status,%,ACT,100
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Children of unknown Indigenous status,%,NT,100
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > Children of unknown Indigenous status,%,Aust,100
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > All children,%,NSW,91.5
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > All children,%,Vic,94.6
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > All children,%,Qld,na
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > All children,%,WA,87.4
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > All children,%,SA,82.8
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > All children,%,Tas,89.1
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > All children,%,ACT,82.7
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > All children,%,NT,92.4
2025 > Children in out-of-home care and in a home-based placement at 30 June > 0–17 years old > Proportion of children > All children,%,Aust,90.4
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,NSW,3752
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,Vic,1939
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,Qld,3055
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,WA,1774
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,SA,1072
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,Tas,253
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,ACT,112
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,NT,415
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Aboriginal and Torres Strait Islander children,no.,Aust,12372
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Non-Indigenous children,no.,NSW,4083
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Non-Indigenous children,no.,Vic,3777
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Non-Indigenous children,no.,Qld,2944
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Non-Indigenous children,no.,WA,1070
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Non-Indigenous children,no.,SA,1619
2024 > Children in out-of-home care and in a home-based placement at 30 June > <12 years old > Number of children > Non-Indigenous children,no.,Tas,309
