STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,441,8416,36302,46158,42275,43676,62774,240042,8.10%
VIC,312,18486,61377,58790,47593,42190,47375,276123,12.00%
QLD,267,10771,39448,44360,40962,38649,43954,218411,12.00%
SA,2916,13779,20127,19027,18647,19118,25116,118730,17.40%
WA,138,10693,36155,34970,31195,27644,28968,169763,17.60%
TAS,55,2379,5917,6167,6403,6514,6570,34005,16.40%
NT,13,548,2293,2092,1734,1240,694,8614,10.20%
ACT,41,1860,5968,5208,4004,3378,3632,24091,15.80%
TOTAL,4183,66932,207587,216772,192813,182409,219083,1089779,11.90%
