STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,105,2928,15407,23149,24901,27865,46271,140626,4.96%
VIC,94,7214,27201,32298,28413,26888,33462,155570,7.12%
QLD,86,4458,15764,22922,24430,25355,33619,126634,7.26%
SA,2290,8526,9026,10865,11669,12521,18573,73470,11.27%
WA,37,5673,16497,19675,19745,18974,22343,102944,10.98%
TAS,23,946,2556,3096,3654,4237,4964,19476,9.67%
NT,3,210,890,1045,1073,984,575,4780,5.16%
ACT,17,877,2874,2912,2757,2349,2518,14304,9.77%
TOTAL,2655,30832,90215,115962,116642,119173,162325,637804,7.25%
