STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,41778,200482,237377,227080,172981,154655,1034353,37.27%
VIC,4878,42895,42792,40886,29611,25591,186653,8.76%
QLD,36718,94163,82099,54966,34129,23352,325427,18.96%
SA,27462,57915,56579,56411,45676,39721,283764,44.23%
WA,1758,37159,57330,54495,41836,36608,229186,25.63%
TAS,368,10907,17104,17714,13857,13369,73319,37.79%
NT,102,449,1047,899,593,272,3362,3.85%
ACT,349,1788,2801,2406,1843,1331,10518,7.55%
TOTAL,113413,445758,497129,454857,340526,294899,2146582,25.02%
