STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,41000,206155,240505,220325,155576,126289,989850,34.42%
VIC,7800,62918,60961,52651,37650,29589,251569,11.40%
QLD,35028,84942,76167,51866,31997,19726,299726,17.22%
SA,26081,56959,57015,55979,42551,32883,271468,40.64%
WA,3099,40337,58958,54772,39752,32279,229197,26.20%
TAS,729,11694,17374,17950,12800,11392,71939,35.29%
NT,205,998,1345,994,584,226,4352,5.39%
ACT,659,3306,3670,3099,2151,1512,14397,10.08%
TOTAL,114601,467309,515995,457636,323061,253896,2132498,24.25%
