STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,87,5569,12502,20811,21874,25509,35462,121814,4.48%
VIC,110,9152,20906,26076,22925,21588,23072,123829,5.97%
QLD,129,6472,13945,20529,21763,23313,25191,111342,6.69%
SA,1815,6474,6047,8279,8959,9747,12619,53940,8.53%
WA,86,6883,13010,16474,16309,15657,15654,84073,9.81%
TAS,23,1027,2027,2640,3161,3596,3425,15899,8.28%
NT,3,227,687,872,817,701,357,3664,4.27%
ACT,9,866,2049,2199,1967,1790,1593,10473,7.69%
TOTAL,2262,36670,71173,97880,97775,101901,117373,525034,6.28%
