STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,300,11560,27810,34474,31010,33213,34865,173232,6.30%
VIC,487,20745,36325,36401,30358,26548,23047,173911,8.38%
QLD,490,14687,26506,28957,29095,27480,22706,149921,9.38%
SA,2997,8395,9051,10249,10574,11311,11680,64257,10.11%
WA,353,13536,21653,21647,20284,17266,14089,108828,13.44%
TAS,109,2329,3471,3905,4375,4204,3114,21507,10.90%
NT,21,704,1748,1591,1073,737,291,6165,8.65%
ACT,71,1676,3147,2731,2267,2012,1491,13395,10.06%
TOTAL,4828,73632,129711,139955,129036,122771,111283,711216,8.60%
