table,table_title,row_group_1,row_group_2,row_label,column,value
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,Tas.,194
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,NT,2312
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,ACT,123
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,Aust.,15597
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Prior imprisonment,NSW,240
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Prior imprisonment,Vic.,29
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Prior imprisonment,Qld,360
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Prior imprisonment,SA,70
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Prior imprisonment,WA,325
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Prior imprisonment,Tas.,7
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Prior imprisonment,NT,123
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Prior imprisonment,ACT,5
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Prior imprisonment,Aust.,1159
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,No prior imprisonment,NSW,163
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,No prior imprisonment,Vic.,25
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,No prior imprisonment,Qld,160
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,No prior imprisonment,SA,56
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,No prior imprisonment,WA,185
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,No prior imprisonment,Tas.,4
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,No prior imprisonment,NT,71
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,No prior imprisonment,ACT,3
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,No prior imprisonment,Aust.,677
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Total,NSW,404
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Total,Vic.,60
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Total,Qld,520
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Total,SA,128
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Total,WA,507
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Total,Tas.,17
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Total,NT,196
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Total,ACT,9
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,Total,Aust.,1833
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Prior imprisonment,NSW,3337
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Prior imprisonment,Vic.,636
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Prior imprisonment,Qld,3567
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Prior imprisonment,SA,616
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Prior imprisonment,WA,2789
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Prior imprisonment,Tas.,150
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Prior imprisonment,NT,2004
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Prior imprisonment,ACT,82
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Prior imprisonment,Aust.,13186
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),No prior imprisonment,NSW,1177
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),No prior imprisonment,Vic.,283
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),No prior imprisonment,Qld,914
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),No prior imprisonment,SA,276
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),No prior imprisonment,WA,980
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),No prior imprisonment,Tas.,61
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),No prior imprisonment,NT,505
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),No prior imprisonment,ACT,57
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),No prior imprisonment,Aust.,4246
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Total,NSW,4519
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Total,Vic.,915
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Total,Qld,4486
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Total,SA,890
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Total,WA,3767
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Total,Tas.,206
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Total,NT,2505
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Total,ACT,135
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Aboriginal and Torres Strait Islander,Persons (d),Total,Aust.,17432
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Prior imprisonment,NSW,3947
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Prior imprisonment,Vic.,2729
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Prior imprisonment,Qld,3691
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Prior imprisonment,SA,1130
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Prior imprisonment,WA,1987
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Prior imprisonment,Tas.,307
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Prior imprisonment,NT,112
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Prior imprisonment,ACT,116
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Prior imprisonment,Aust.,14019
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,No prior imprisonment,NSW,4158
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,No prior imprisonment,Vic.,2463
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,No prior imprisonment,Qld,2547
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,No prior imprisonment,SA,1232
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,No prior imprisonment,WA,2331
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,No prior imprisonment,Tas.,191
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,No prior imprisonment,NT,211
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,No prior imprisonment,ACT,175
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,No prior imprisonment,Aust.,13304
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Total,NSW,8106
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Total,Vic.,5199
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Total,Qld,6235
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Total,SA,2361
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Total,WA,4310
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Total,Tas.,501
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Total,NT,322
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Total,ACT,291
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Males,Total,Aust.,27324
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Prior imprisonment,NSW,173
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Prior imprisonment,Vic.,99
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Prior imprisonment,Qld,264
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Prior imprisonment,SA,56
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Prior imprisonment,WA,133
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Prior imprisonment,Tas.,30
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Prior imprisonment,NT,3
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Prior imprisonment,ACT,0
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Prior imprisonment,Aust.,767
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,No prior imprisonment,NSW,323
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,No prior imprisonment,Vic.,181
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,No prior imprisonment,Qld,290
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,No prior imprisonment,SA,103
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,No prior imprisonment,WA,266
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,No prior imprisonment,Tas.,17
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,No prior imprisonment,NT,8
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,No prior imprisonment,ACT,3
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,No prior imprisonment,Aust.,1196
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Total,NSW,500
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Total,Vic.,281
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Total,Qld,560
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Total,SA,155
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Total,WA,394
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Total,Tas.,49
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Total,NT,15
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Total,ACT,5
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Females,Total,Aust.,1961
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Prior imprisonment,NSW,4122
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Prior imprisonment,Vic.,2826
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Prior imprisonment,Qld,3956
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Prior imprisonment,SA,1188
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Prior imprisonment,WA,2114
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Prior imprisonment,Tas.,337
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Prior imprisonment,NT,118
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Prior imprisonment,ACT,120
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Prior imprisonment,Aust.,14792
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),No prior imprisonment,NSW,4487
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),No prior imprisonment,Vic.,2649
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),No prior imprisonment,Qld,2839
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),No prior imprisonment,SA,1332
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),No prior imprisonment,WA,2591
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),No prior imprisonment,Tas.,208
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),No prior imprisonment,NT,220
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),No prior imprisonment,ACT,182
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),No prior imprisonment,Aust.,14500
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Total,NSW,8607
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Total,Vic.,5476
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Total,Qld,6791
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Total,SA,2525
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Total,WA,4709
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Total,Tas.,548
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Total,NT,338
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Total,ACT,297
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Non-Indigenous,Persons (d),Total,Aust.,29288
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Prior imprisonment,NSW,7053
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Prior imprisonment,Vic.,3375
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Prior imprisonment,Qld,6900
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Prior imprisonment,SA,1683
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Prior imprisonment,WA,4451
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Prior imprisonment,Tas.,468
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Prior imprisonment,NT,1999
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Prior imprisonment,ACT,190
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Prior imprisonment,Aust.,26115
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,No prior imprisonment,NSW,5205
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,No prior imprisonment,Vic.,2861
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,No prior imprisonment,Qld,3302
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,No prior imprisonment,SA,1449
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,No prior imprisonment,WA,3124
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,No prior imprisonment,Tas.,264
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,No prior imprisonment,NT,634
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,No prior imprisonment,ACT,220
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,No prior imprisonment,Aust.,17051
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Total,NSW,12252
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Total,Vic.,6232
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Total,Qld,10200
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Total,SA,3132
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Total,WA,7574
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Total,Tas.,731
Table 29,"Table 29 Prisoners, Indigenous status, Sex and prior imprisonment by state/territory, 2025",Total (e),Males,Total,NT,2636
