table,table_title,row_group_1,row_group_2,row_label,column,value
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2023,Aggregate sentence length (d) - 1 to under 5 years - %,42.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2023,Aggregate sentence length (d) - 5 to under 10 years - %,18.6
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2023,Aggregate sentence length (d) - 10 years & over - %,22.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2023,Aggregate sentence length (d) - Median - years,3.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2023,Sentenced in last 12 months (e)(f) - %,43.6
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2023,Total sentenced prisoners (g) - no.,7499
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2024,Aggregate sentence length (d) - Under 1 year - %,15.6
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2024,Aggregate sentence length (d) - 1 to under 5 years - %,41.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2024,Aggregate sentence length (d) - 5 to under 10 years - %,18.2
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2024,Aggregate sentence length (d) - 10 years & over - %,22.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2024,Aggregate sentence length (d) - Median - years,3.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2024,Sentenced in last 12 months (e)(f) - %,43
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2024,Total sentenced prisoners (g) - no.,7234
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2025,Aggregate sentence length (d) - Under 1 year - %,18.1
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2025,Aggregate sentence length (d) - 1 to under 5 years - %,41.4
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2025,Aggregate sentence length (d) - 5 to under 10 years - %,17.6
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2025,Aggregate sentence length (d) - 10 years & over - %,21.2
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2025,Aggregate sentence length (d) - Median - years,3.1
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2025,Sentenced in last 12 months (e)(f) - %,47
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",New South Wales,,2025,Total sentenced prisoners (g) - no.,7411
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2016,Aggregate sentence length (d) - Under 1 year - %,19.1
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2016,Aggregate sentence length (d) - 1 to under 5 years - %,39.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2016,Aggregate sentence length (d) - 5 to under 10 years - %,25.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2016,Aggregate sentence length (d) - 10 years & over - %,14.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2016,Aggregate sentence length (d) - Median - years,3.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2016,Sentenced in last 12 months (e)(f) - %,52.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2016,Total sentenced prisoners (g) - no.,4637
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2017,Aggregate sentence length (d) - Under 1 year - %,18.8
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2017,Aggregate sentence length (d) - 1 to under 5 years - %,40.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2017,Aggregate sentence length (d) - 5 to under 10 years - %,24.8
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2017,Aggregate sentence length (d) - 10 years & over - %,14.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2017,Aggregate sentence length (d) - Median - years,3.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2017,Sentenced in last 12 months (e)(f) - %,55.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2017,Total sentenced prisoners (g) - no.,4924
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2018,Aggregate sentence length (d) - Under 1 year - %,18.9
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2018,Aggregate sentence length (d) - 1 to under 5 years - %,39.2
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2018,Aggregate sentence length (d) - 5 to under 10 years - %,25
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2018,Aggregate sentence length (d) - 10 years & over - %,15.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2018,Aggregate sentence length (d) - Median - years,3.6
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2018,Sentenced in last 12 months (e)(f) - %,54.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2018,Total sentenced prisoners (g) - no.,4957
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2019,Aggregate sentence length (d) - Under 1 year - %,17.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2019,Aggregate sentence length (d) - 1 to under 5 years - %,39.6
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2019,Aggregate sentence length (d) - 5 to under 10 years - %,25.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2019,Aggregate sentence length (d) - 10 years & over - %,16.2
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2019,Aggregate sentence length (d) - Median - years,4
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2019,Sentenced in last 12 months (e)(f) - %,53.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2019,Total sentenced prisoners (g) - no.,5127
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2020,Aggregate sentence length (d) - Under 1 year - %,14.9
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2020,Aggregate sentence length (d) - 1 to under 5 years - %,37.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2020,Aggregate sentence length (d) - 5 to under 10 years - %,27.9
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2020,Aggregate sentence length (d) - 10 years & over - %,18.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2020,Aggregate sentence length (d) - Median - years,4.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2020,Sentenced in last 12 months (e)(f) - %,48
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2020,Total sentenced prisoners (g) - no.,4664
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2021,Aggregate sentence length (d) - Under 1 year - %,13.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2021,Aggregate sentence length (d) - 1 to under 5 years - %,34
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2021,Aggregate sentence length (d) - 5 to under 10 years - %,29.8
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2021,Aggregate sentence length (d) - 10 years & over - %,21.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2021,Aggregate sentence length (d) - Median - years,5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2021,Sentenced in last 12 months (e)(f) - %,42.1
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2021,Total sentenced prisoners (g) - no.,4061
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2022,Aggregate sentence length (d) - Under 1 year - %,14
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2022,Aggregate sentence length (d) - 1 to under 5 years - %,31.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2022,Aggregate sentence length (d) - 5 to under 10 years - %,29.4
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2022,Aggregate sentence length (d) - 10 years & over - %,23.6
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2022,Aggregate sentence length (d) - Median - years,5.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2022,Sentenced in last 12 months (e)(f) - %,45.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2022,Total sentenced prisoners (g) - no.,3798
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2023,Aggregate sentence length (d) - Under 1 year - %,17
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2023,Aggregate sentence length (d) - 1 to under 5 years - %,32.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2023,Aggregate sentence length (d) - 5 to under 10 years - %,25.8
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2023,Aggregate sentence length (d) - 10 years & over - %,22.8
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2023,Aggregate sentence length (d) - Median - years,4.8
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2023,Sentenced in last 12 months (e)(f) - %,51.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2023,Total sentenced prisoners (g) - no.,4031
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2024,Aggregate sentence length (d) - Under 1 year - %,13.9
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2024,Aggregate sentence length (d) - 1 to under 5 years - %,33.8
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2024,Aggregate sentence length (d) - 5 to under 10 years - %,25.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2024,Aggregate sentence length (d) - 10 years & over - %,24.9
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2024,Aggregate sentence length (d) - Median - years,5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2024,Sentenced in last 12 months (e)(f) - %,48
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2024,Total sentenced prisoners (g) - no.,3916
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2025,Aggregate sentence length (d) - Under 1 year - %,15.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2025,Aggregate sentence length (d) - 1 to under 5 years - %,33.4
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2025,Aggregate sentence length (d) - 5 to under 10 years - %,24.9
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2025,Aggregate sentence length (d) - 10 years & over - %,24.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2025,Aggregate sentence length (d) - Median - years,5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2025,Sentenced in last 12 months (e)(f) - %,47.1
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Victoria,,2025,Total sentenced prisoners (g) - no.,4008
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2016,Aggregate sentence length (d) - Under 1 year - %,13.6
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2016,Aggregate sentence length (d) - 1 to under 5 years - %,51.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2016,Aggregate sentence length (d) - 5 to under 10 years - %,20.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2016,Aggregate sentence length (d) - 10 years & over - %,8.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2016,Aggregate sentence length (d) - Median - years,2.8
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2016,Sentenced in last 12 months (e)(f) - %,41.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2016,Total sentenced prisoners (g) - no.,5429
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2017,Aggregate sentence length (d) - Under 1 year - %,12.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2017,Aggregate sentence length (d) - 1 to under 5 years - %,52.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2017,Aggregate sentence length (d) - 5 to under 10 years - %,21.2
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2017,Aggregate sentence length (d) - 10 years & over - %,7.8
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2017,Aggregate sentence length (d) - Median - years,3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2017,Sentenced in last 12 months (e)(f) - %,39.2
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2017,Total sentenced prisoners (g) - no.,5895
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2018,Aggregate sentence length (d) - Under 1 year - %,10.8
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2018,Aggregate sentence length (d) - 1 to under 5 years - %,53.1
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2018,Aggregate sentence length (d) - 5 to under 10 years - %,22.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2018,Aggregate sentence length (d) - 10 years & over - %,7.8
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2018,Aggregate sentence length (d) - Median - years,3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2018,Sentenced in last 12 months (e)(f) - %,37.6
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2018,Total sentenced prisoners (g) - no.,6152
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2019,Aggregate sentence length (d) - Under 1 year - %,10.6
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2019,Aggregate sentence length (d) - 1 to under 5 years - %,52.8
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2019,Aggregate sentence length (d) - 5 to under 10 years - %,22.9
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2019,Aggregate sentence length (d) - 10 years & over - %,8.2
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2019,Aggregate sentence length (d) - Median - years,3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2019,Sentenced in last 12 months (e)(f) - %,37.1
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2019,Total sentenced prisoners (g) - no.,6014
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2020,Aggregate sentence length (d) - Under 1 year - %,7.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2020,Aggregate sentence length (d) - 1 to under 5 years - %,53.8
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2020,Aggregate sentence length (d) - 5 to under 10 years - %,25
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2020,Aggregate sentence length (d) - 10 years & over - %,8.7
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2020,Aggregate sentence length (d) - Median - years,3.4
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2020,Sentenced in last 12 months (e)(f) - %,31.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2020,Total sentenced prisoners (g) - no.,6071
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2021,Aggregate sentence length (d) - Under 1 year - %,8.6
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2021,Aggregate sentence length (d) - 1 to under 5 years - %,53
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2021,Aggregate sentence length (d) - 5 to under 10 years - %,25.5
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2021,Aggregate sentence length (d) - 10 years & over - %,8.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2021,Aggregate sentence length (d) - Median - years,3.3
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2021,Sentenced in last 12 months (e)(f) - %,31
Table 27,"Table 27 Sentenced prisoners, State/territory by aggregate sentence length, 2016–2025",Queensland,,2021,Total sentenced prisoners (g) - no.,6872
