table,table_title,row_group_1,row_group_2,row_label,column,value
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,13 Public order offences,Qld,4
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,13 Public order offences,SA,5
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,13 Public order offences,WA,30
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,13 Public order offences,Tas.,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,13 Public order offences,NT,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,13 Public order offences,ACT,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,13 Public order offences,Aust.,75
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,14 Traffic and vehicle regulatory offences,NSW,23
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,14 Traffic and vehicle regulatory offences,Vic.,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,14 Traffic and vehicle regulatory offences,Qld,10
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,14 Traffic and vehicle regulatory offences,SA,8
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,14 Traffic and vehicle regulatory offences,WA,32
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,14 Traffic and vehicle regulatory offences,Tas.,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,14 Traffic and vehicle regulatory offences,NT,18
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,14 Traffic and vehicle regulatory offences,ACT,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,14 Traffic and vehicle regulatory offences,Aust.,97
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 Offences against justice,NSW,771
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 Offences against justice,Vic.,38
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 Offences against justice,Qld,335
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 Offences against justice,SA,130
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 Offences against justice,WA,140
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 Offences against justice,Tas.,5
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 Offences against justice,NT,252
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 Offences against justice,ACT,10
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 Offences against justice,Aust.,1687
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,16 Miscellaneous offences,NSW,9
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,16 Miscellaneous offences,Vic.,5
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,16 Miscellaneous offences,Qld,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,16 Miscellaneous offences,SA,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,16 Miscellaneous offences,WA,12
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,16 Miscellaneous offences,Tas.,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,16 Miscellaneous offences,NT,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,16 Miscellaneous offences,ACT,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,16 Miscellaneous offences,Aust.,24
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Post-sentence,NSW,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Post-sentence,Vic.,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Post-sentence,Qld,21
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Post-sentence,SA,1
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Post-sentence,WA,14
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Post-sentence,Tas.,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Post-sentence,NT,4
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Post-sentence,ACT,0
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Post-sentence,Aust.,40
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,NSW,4519
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,Vic.,915
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,Qld,4486
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,SA,890
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,WA,3767
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,Tas.,206
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,NT,2505
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,ACT,135
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,Aust.,17432
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,01 Homicide and related offences,NSW,692
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,01 Homicide and related offences,Vic.,573
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,01 Homicide and related offences,Qld,567
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,01 Homicide and related offences,SA,261
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,01 Homicide and related offences,WA,368
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,01 Homicide and related offences,Tas.,51
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,01 Homicide and related offences,NT,24
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,01 Homicide and related offences,ACT,26
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,01 Homicide and related offences,Aust.,2567
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,02 Acts intended to cause injury,NSW,1980
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,02 Acts intended to cause injury,Vic.,1219
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,02 Acts intended to cause injury,Qld,1557
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,02 Acts intended to cause injury,SA,473
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,02 Acts intended to cause injury,WA,848
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,02 Acts intended to cause injury,Tas.,179
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,02 Acts intended to cause injury,NT,65
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,02 Acts intended to cause injury,ACT,111
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,02 Acts intended to cause injury,Aust.,6436
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,03 Sexual assault and related offences,NSW,1949
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,03 Sexual assault and related offences,Vic.,1061
Table 20,"Table 20 Prisoners, Indigenous status and most serious offence/charge by state/territory, 2025",Non-Indigenous,,03 Sexual assault and related offences,Qld,1237
