table,table_title,row_group_1,row_group_2,row_label,column,value
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,3 to under 6 months,NT,135
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,3 to under 6 months,ACT,0
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,3 to under 6 months,Aust.,424
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,6 to under 12 months,NSW,417
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,6 to under 12 months,Vic.,52
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,6 to under 12 months,Qld,195
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,6 to under 12 months,SA,27
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,6 to under 12 months,WA,363
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,6 to under 12 months,Tas.,13
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,6 to under 12 months,NT,255
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,6 to under 12 months,ACT,8
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,6 to under 12 months,Aust.,1335
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,NSW,669
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,Vic.,76
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,Qld,618
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,SA,61
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,WA,465
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,Tas.,19
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,NT,312
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,ACT,19
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,Aust.,2247
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,NSW,572
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,Vic.,131
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,Qld,977
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,SA,98
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,WA,726
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,Tas.,25
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,NT,301
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,ACT,29
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,Aust.,2857
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,NSW,290
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,Vic.,101
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,Qld,532
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,SA,90
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,WA,327
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,Tas.,7
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,NT,161
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,ACT,16
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,Aust.,1524
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,NSW,104
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,Vic.,28
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,Qld,126
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,SA,17
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,WA,61
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,Tas.,3
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,NT,35
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,ACT,7
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,Aust.,379
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,NSW,61
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,Vic.,9
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,Qld,34
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,SA,16
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,WA,24
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,Tas.,5
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,NT,11
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,ACT,3
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,Aust.,153
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,NSW,131
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,Vic.,32
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,Qld,6
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,SA,3
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,WA,3
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,Tas.,4
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,NT,0
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,ACT,4
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,Aust.,180
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,NSW,9
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,Vic.,6
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,Qld,75
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,SA,27
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,WA,73
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,Tas.,0
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,NT,27
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,ACT,0
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,Aust.,219
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,NSW,20
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,Vic.,0
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,Qld,0
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,SA,8
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,WA,6
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,Tas.,0
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,NT,16
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,ACT,0
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,Aust.,43
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,NSW,2490
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,Vic.,479
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,Qld,2599
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,SA,384
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,WA,2082
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,Tas.,99
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,NT,1302
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,ACT,86
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,Aust.,9524
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),NSW,4.4
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),Vic.,5.5
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),Qld,3.9
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),SA,4.7
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),WA,3.2
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),Tas.,4
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),NT,2.6
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),ACT,5
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),Aust.,3.8
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),NSW,1.7
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),Vic.,3.5
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),Qld,2.9
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),SA,3.5
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),WA,2.3
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),Tas.,1.7
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),NT,1.5
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),ACT,3.2
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),Aust.,2.2
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,Under 3 months,NSW,60
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,Under 3 months,Vic.,49
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,Under 3 months,Qld,5
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,Under 3 months,SA,13
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,Under 3 months,WA,18
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,Under 3 months,Tas.,21
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,Under 3 months,NT,0
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,Under 3 months,ACT,3
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,Under 3 months,Aust.,175
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,3 to under 6 months,NSW,181
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,3 to under 6 months,Vic.,162
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,3 to under 6 months,Qld,51
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,3 to under 6 months,SA,47
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,3 to under 6 months,WA,26
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,3 to under 6 months,Tas.,30
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,3 to under 6 months,NT,3
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,3 to under 6 months,ACT,9
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,3 to under 6 months,Aust.,503
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,6 to under 12 months,NSW,454
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,6 to under 12 months,Vic.,294
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,6 to under 12 months,Qld,242
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,6 to under 12 months,SA,79
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,6 to under 12 months,WA,250
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,6 to under 12 months,Tas.,50
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,6 to under 12 months,NT,7
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,6 to under 12 months,ACT,13
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,6 to under 12 months,Aust.,1384
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,1 to under 2 years,NSW,803
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,1 to under 2 years,Vic.,368
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,1 to under 2 years,Qld,589
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,1 to under 2 years,SA,118
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,1 to under 2 years,WA,445
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,1 to under 2 years,Tas.,48
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,1 to under 2 years,NT,12
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,1 to under 2 years,ACT,42
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,1 to under 2 years,Aust.,2410
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,2 to under 5 years,NSW,1024
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,2 to under 5 years,Vic.,715
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,2 to under 5 years,Qld,1055
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,2 to under 5 years,SA,378
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,2 to under 5 years,WA,834
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,2 to under 5 years,Tas.,82
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,2 to under 5 years,NT,42
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,2 to under 5 years,ACT,66
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,2 to under 5 years,Aust.,4193
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,5 to under 10 years,NSW,1014
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,5 to under 10 years,Vic.,862
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,5 to under 10 years,Qld,1127
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,5 to under 10 years,SA,385
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,5 to under 10 years,WA,810
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,5 to under 10 years,Tas.,55
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,5 to under 10 years,NT,52
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,5 to under 10 years,ACT,37
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,5 to under 10 years,Aust.,4346
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,10 to under 15 years,NSW,511
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,10 to under 15 years,Vic.,468
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,10 to under 15 years,Qld,375
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,10 to under 15 years,SA,183
Table 26,"Table 26 Sentenced prisoners, Indigenous status and aggregate sentence length by state/territory, 2025",Non-Indigenous,,10 to under 15 years,WA,299
