table,table_title,row_group_1,row_group_2,row_label,column,value
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,041 Dangerous or negligent operation of a vehicle,Tas.,7
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,041 Dangerous or negligent operation of a vehicle,NT,17
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,041 Dangerous or negligent operation of a vehicle,ACT,23
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,041 Dangerous or negligent operation of a vehicle,Aust.,662
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,049 Other dangerous or negligent acts endangering persons,NSW,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,049 Other dangerous or negligent acts endangering persons,Vic.,44
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,049 Other dangerous or negligent acts endangering persons,Qld,27
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,049 Other dangerous or negligent acts endangering persons,SA,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,049 Other dangerous or negligent acts endangering persons,WA,103
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,049 Other dangerous or negligent acts endangering persons,Tas.,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,049 Other dangerous or negligent acts endangering persons,NT,70
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,049 Other dangerous or negligent acts endangering persons,ACT,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,049 Other dangerous or negligent acts endangering persons,Aust.,248
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"05 Abduction, harassment and other offences against the person",NSW,102
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"05 Abduction, harassment and other offences against the person",Vic.,58
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"05 Abduction, harassment and other offences against the person",Qld,39
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"05 Abduction, harassment and other offences against the person",SA,29
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"05 Abduction, harassment and other offences against the person",WA,119
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"05 Abduction, harassment and other offences against the person",Tas.,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"05 Abduction, harassment and other offences against the person",NT,9
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"05 Abduction, harassment and other offences against the person",ACT,7
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"05 Abduction, harassment and other offences against the person",Aust.,354
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,051 Abduction and kidnapping,NSW,76
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,051 Abduction and kidnapping,Vic.,21
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,051 Abduction and kidnapping,Qld,11
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,051 Abduction and kidnapping,SA,5
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,051 Abduction and kidnapping,WA,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,051 Abduction and kidnapping,Tas.,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,051 Abduction and kidnapping,NT,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,051 Abduction and kidnapping,ACT,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,051 Abduction and kidnapping,Aust.,118
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,052 Deprivation of liberty/false imprisonment,NSW,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,052 Deprivation of liberty/false imprisonment,Vic.,34
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,052 Deprivation of liberty/false imprisonment,Qld,6
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,052 Deprivation of liberty/false imprisonment,SA,10
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,052 Deprivation of liberty/false imprisonment,WA,18
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,052 Deprivation of liberty/false imprisonment,Tas.,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,052 Deprivation of liberty/false imprisonment,NT,4
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,052 Deprivation of liberty/false imprisonment,ACT,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,052 Deprivation of liberty/false imprisonment,Aust.,71
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,053 Harassment and threatening behaviour,NSW,20
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,053 Harassment and threatening behaviour,Vic.,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,053 Harassment and threatening behaviour,Qld,26
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,053 Harassment and threatening behaviour,SA,11
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,053 Harassment and threatening behaviour,WA,102
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,053 Harassment and threatening behaviour,Tas.,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,053 Harassment and threatening behaviour,NT,5
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,053 Harassment and threatening behaviour,ACT,7
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,053 Harassment and threatening behaviour,Aust.,169
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"06 Robbery, extortion and related offences",NSW,217
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"06 Robbery, extortion and related offences",Vic.,157
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"06 Robbery, extortion and related offences",Qld,556
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"06 Robbery, extortion and related offences",SA,118
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"06 Robbery, extortion and related offences",WA,341
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"06 Robbery, extortion and related offences",Tas.,31
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"06 Robbery, extortion and related offences",NT,55
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"06 Robbery, extortion and related offences",ACT,26
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"06 Robbery, extortion and related offences",Aust.,1493
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,061 Robbery,NSW,211
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,061 Robbery,Vic.,143
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,061 Robbery,Qld,549
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,061 Robbery,SA,114
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,061 Robbery,WA,337
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,061 Robbery,Tas.,25
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,061 Robbery,NT,55
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,061 Robbery,ACT,26
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,061 Robbery,Aust.,1464
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,062 Blackmail and extortion,NSW,9
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,062 Blackmail and extortion,Vic.,14
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,062 Blackmail and extortion,Qld,6
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,062 Blackmail and extortion,SA,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,062 Blackmail and extortion,WA,6
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,062 Blackmail and extortion,Tas.,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,062 Blackmail and extortion,NT,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,062 Blackmail and extortion,ACT,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,062 Blackmail and extortion,Aust.,32
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"07 Unlawful entry with intent/burglary, break and enter",NSW,257
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"07 Unlawful entry with intent/burglary, break and enter",Vic.,401
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"07 Unlawful entry with intent/burglary, break and enter",Qld,834
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"07 Unlawful entry with intent/burglary, break and enter",SA,164
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"07 Unlawful entry with intent/burglary, break and enter",WA,795
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"07 Unlawful entry with intent/burglary, break and enter",Tas.,11
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"07 Unlawful entry with intent/burglary, break and enter",NT,41
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"07 Unlawful entry with intent/burglary, break and enter",ACT,18
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"07 Unlawful entry with intent/burglary, break and enter",Aust.,2505
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,08 Theft and related offences,NSW,176
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,08 Theft and related offences,Vic.,138
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,08 Theft and related offences,Qld,299
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,08 Theft and related offences,SA,95
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,08 Theft and related offences,WA,128
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,08 Theft and related offences,Tas.,15
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,08 Theft and related offences,NT,14
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,08 Theft and related offences,ACT,5
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,08 Theft and related offences,Aust.,870
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,081 Motor vehicle theft and related offences,NSW,28
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,081 Motor vehicle theft and related offences,Vic.,71
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,081 Motor vehicle theft and related offences,Qld,188
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,081 Motor vehicle theft and related offences,SA,84
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,081 Motor vehicle theft and related offences,WA,44
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,081 Motor vehicle theft and related offences,Tas.,6
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,081 Motor vehicle theft and related offences,NT,11
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,081 Motor vehicle theft and related offences,ACT,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,081 Motor vehicle theft and related offences,Aust.,436
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,082 Theft (except motor vehicles),NSW,106
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,082 Theft (except motor vehicles),Vic.,49
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,082 Theft (except motor vehicles),Qld,85
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,082 Theft (except motor vehicles),SA,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,082 Theft (except motor vehicles),WA,32
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,082 Theft (except motor vehicles),Tas.,5
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,082 Theft (except motor vehicles),NT,5
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,082 Theft (except motor vehicles),ACT,4
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,082 Theft (except motor vehicles),Aust.,284
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,083 Receive or handle proceeds of crime,NSW,44
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,083 Receive or handle proceeds of crime,Vic.,24
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,083 Receive or handle proceeds of crime,Qld,22
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,083 Receive or handle proceeds of crime,SA,8
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,083 Receive or handle proceeds of crime,WA,49
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,083 Receive or handle proceeds of crime,Tas.,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,083 Receive or handle proceeds of crime,NT,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,083 Receive or handle proceeds of crime,ACT,0
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,083 Receive or handle proceeds of crime,Aust.,143
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"09 Fraud, deception and related offences",NSW,136
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"09 Fraud, deception and related offences",Vic.,95
Table 23,"Table 23 Sentenced prisoners, Selected most serious offence by state/territory, 2025",,,"09 Fraud, deception and related offences",Qld,105
