table,table_title,row_group_1,row_group_2,row_label,column,value
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Queensland,Females,Southern Queensland Correctional Centre,Number of prisoners,343
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Queensland,Females,Townsville Correctional Centre - Female Farm,Number of prisoners,62
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Queensland,Females,Townsville Womens Correctional Centre,Number of prisoners,241
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Queensland,Females,Total,Number of prisoners,1076
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Queensland,Females,Total prisoners,Number of prisoners,11278
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Males,Adelaide Pre-Release Centre,Number of prisoners,53
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Males,Adelaide Remand Centre,Number of prisoners,257
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Males,Cadell Training Centre,Number of prisoners,203
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Males,James Nash House,Number of prisoners,8
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Males,Mobilong Prison,Number of prisoners,474
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Males,Mount Gambier Prison,Number of prisoners,661
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Males,Port Augusta Prison,Number of prisoners,500
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Males,Port Lincoln Prison,Number of prisoners,174
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Males,Yatala Labour Prison,Number of prisoners,796
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Males,Total,Number of prisoners,3132
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Females,Adelaide Pre-Release Centre,Number of prisoners,27
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Females,Adelaide Women's Prison,Number of prisoners,244
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Females,Mount Gambier Prison,Number of prisoners,3
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Females,Port Augusta Prison,Number of prisoners,7
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Females,Total,Number of prisoners,283
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",South Australia,Females,Total prisoners,Number of prisoners,3416
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,Acacia Prison,Number of prisoners,1596
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,Albany Regional Prison,Number of prisoners,486
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,Broome Regional Prison,Number of prisoners,81
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,Bunbury Regional Prison,Number of prisoners,549
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,Casuarina Prison,Number of prisoners,1680
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,Eastern Goldfields Regional Prison,Number of prisoners,277
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,Greenough Regional Prison,Number of prisoners,312
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,Hakea Prison,Number of prisoners,1225
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,Karnet Prison Farm,Number of prisoners,412
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,Pardelup Prison Farm,Number of prisoners,105
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,Roebourne Regional Prison,Number of prisoners,150
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,West Kimberley Regional Prison,Number of prisoners,219
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,Wooroloo Prison Farm,Number of prisoners,479
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Males,Total,Number of prisoners,7574
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Females,Albany Regional Prison,Number of prisoners,3
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Females,Bandyup Women's Prison,Number of prisoners,382
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Females,Boronia Pre-release Centre for Women,Number of prisoners,84
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Females,Broome Regional Prison,Number of prisoners,3
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Females,Eastern Goldfields Regional Prison,Number of prisoners,49
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Females,Greenough Regional Prison,Number of prisoners,30
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Females,Melaleuca Women's Prison,Number of prisoners,230
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Females,Roebourne Regional Prison,Number of prisoners,11
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Females,Wandoo Rehabilitation Prison,Number of prisoners,72
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Females,West Kimberley Regional Prison,Number of prisoners,31
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Females,Total,Number of prisoners,903
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Western Australia,Females,Total prisoners,Number of prisoners,8476
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Tasmania,Males,Hobart Reception Prison,Number of prisoners,33
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Tasmania,Males,Launceston Reception Prison,Number of prisoners,21
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Tasmania,Males,Risdon Prison Complex,Number of prisoners,432
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Tasmania,Males,Ron Barwick Prison,Number of prisoners,243
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Tasmania,Males,Total,Number of prisoners,731
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Tasmania,Females,Hobart Reception Prison,Number of prisoners,6
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Tasmania,Females,Launceston Reception Prison,Number of prisoners,6
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Tasmania,Females,Mary Hutchinson Women's Prison,Number of prisoners,59
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Tasmania,Females,Total,Number of prisoners,68
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Tasmania,Females,Total prisoners,Number of prisoners,797
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Northern Territory,Males,Alice Springs Correctional Centre,Number of prisoners,773
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Northern Territory,Males,Barkly Work Camp,Number of prisoners,73
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Northern Territory,Males,Berrimah Correctional Centre,Number of prisoners,408
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Northern Territory,Males,Darwin Correctional Centre,Number of prisoners,1277
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Northern Territory,Males,Darwin Police Prison,Number of prisoners,51
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Northern Territory,Males,Datjala Work Camp,Number of prisoners,50
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Northern Territory,Males,Total,Number of prisoners,2636
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Northern Territory,Females,Alice Springs Correctional Centre,Number of prisoners,54
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Northern Territory,Females,Darwin Correctional Centre,Number of prisoners,155
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Northern Territory,Females,Total,Number of prisoners,210
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Northern Territory,Females,Total prisoners,Number of prisoners,2842
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Australian Capital Territory,Males,Alexander Maconochie Centre,Number of prisoners,417
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Australian Capital Territory,Males,Total,Number of prisoners,417
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Australian Capital Territory,Females,Alexander Maconochie Centre,Number of prisoners,16
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Australian Capital Territory,Females,Total,Number of prisoners,16
Table 34,"Table 34 Prisoners, Prison location by sex, 2025",Australian Capital Territory,Females,Total prisoners,Number of prisoners,430
