table,table_title,row_group_1,row_group_2,row_label,column,value
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,45–49 years,Imprisonment rate (b),5589.9
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,50–54 years,NSW,207
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,50–54 years,Vic.,31
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,50–54 years,Qld,169
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,50–54 years,SA,53
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,50–54 years,WA,164
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,50–54 years,Tas.,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,50–54 years,NT,114
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,50–54 years,ACT,6
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,50–54 years,Aust.,740
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,50–54 years,Imprisonment rate (b),3059.4
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,55–59 years,NSW,83
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,55–59 years,Vic.,17
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,55–59 years,Qld,86
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,55–59 years,SA,15
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,55–59 years,WA,80
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,55–59 years,Tas.,3
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,55–59 years,NT,69
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,55–59 years,ACT,4
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,55–59 years,Aust.,358
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,55–59 years,Imprisonment rate (b),1732
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,60–64 years,NSW,40
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,60–64 years,Vic.,7
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,60–64 years,Qld,29
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,60–64 years,SA,14
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,60–64 years,WA,34
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,60–64 years,Tas.,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,60–64 years,NT,21
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,60–64 years,ACT,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,60–64 years,Aust.,141
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,60–64 years,Imprisonment rate (b),800.5
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,65 years and over,NSW,54
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,65 years and over,Vic.,13
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,65 years and over,Qld,28
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,65 years and over,SA,9
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,65 years and over,WA,21
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,65 years and over,Tas.,3
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,65 years and over,NT,4
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,65 years and over,ACT,3
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,65 years and over,Aust.,132
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,65 years and over,Imprisonment rate (b),429.4
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,NSW,4112
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,Vic.,860
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,Qld,3965
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,SA,769
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,WA,3260
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,Tas.,194
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,NT,2312
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,ACT,123
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,Aust.,15597
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Total,Imprisonment rate (b),4783.6
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Mean age (years),NSW,35.6
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Mean age (years),Vic.,36
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Mean age (years),Qld,34.3
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Mean age (years),SA,37
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Mean age (years),WA,35.7
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Mean age (years),Tas.,35.1
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Mean age (years),NT,34.9
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Mean age (years),ACT,35.2
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Mean age (years),Aust.,35.3
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Mean age (years),Imprisonment rate (b),na
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Median age (years),NSW,34.2
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Median age (years),Vic.,34.4
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Median age (years),Qld,33
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Median age (years),SA,36.2
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Median age (years),WA,34.5
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Median age (years),Tas.,33.6
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Median age (years),NT,33.8
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Median age (years),ACT,34.2
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Median age (years),Aust.,34
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Males,Median age (years),Imprisonment rate (b),na
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,18 years,NSW,3
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,18 years,Vic.,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,18 years,Qld,9
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,18 years,SA,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,18 years,WA,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,18 years,Tas.,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,18 years,NT,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,18 years,ACT,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,18 years,Aust.,18
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,18 years,Imprisonment rate (b),166
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,19 years,NSW,7
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,19 years,Vic.,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,19 years,Qld,7
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,19 years,SA,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,19 years,WA,3
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,19 years,Tas.,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,19 years,NT,3
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,19 years,ACT,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,19 years,Aust.,24
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,19 years,Imprisonment rate (b),232.9
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,20–24 years,NSW,57
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,20–24 years,Vic.,5
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,20–24 years,Qld,98
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,20–24 years,SA,13
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,20–24 years,WA,42
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,20–24 years,Tas.,7
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,20–24 years,NT,27
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,20–24 years,ACT,3
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,20–24 years,Aust.,259
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,20–24 years,Imprisonment rate (b),572.8
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,25–29 years,NSW,74
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,25–29 years,Vic.,13
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,25–29 years,Qld,101
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,25–29 years,SA,25
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,25–29 years,WA,90
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,25–29 years,Tas.,0
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,25–29 years,NT,27
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,25–29 years,ACT,3
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,25–29 years,Aust.,341
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,25–29 years,Imprisonment rate (b),826.7
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,30–34 years,NSW,83
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,30–34 years,Vic.,15
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,30–34 years,Qld,103
Table 21,"Table 21 Prisoners, Indigenous status, Sex and age by state/territory, 2025",Aboriginal and Torres Strait Islander,Females,30–34 years,SA,28
