table,table_title,row_group_1,row_group_2,row_label,column,value
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australian Capital Territory,,Females,Maximum,5
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australian Capital Territory,,Females,Medium,8
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australian Capital Territory,,Females,Minimum,6
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australian Capital Territory,,Females,Unclassified,0
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australian Capital Territory,,Females,Total,16
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australian Capital Territory,,Persons,Maximum,81
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australian Capital Territory,,Persons,Medium,185
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australian Capital Territory,,Persons,Minimum,165
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australian Capital Territory,,Persons,Unclassified,0
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australian Capital Territory,,Persons,Total,430
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Males,Maximum,15841
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Males,Medium,14223
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Males,Minimum,12032
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Males,Unclassified,1070
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Males,Total,43169
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Females,Maximum,1090
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Females,Medium,1138
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Females,Minimum,1447
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Females,Unclassified,152
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Females,Total,3831
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Persons,Maximum,16925
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Persons,Medium,15365
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Persons,Minimum,13481
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Persons,Unclassified,1223
Table 33,"Table 33 Prisoners, State/territory and sex by security classification, 2025",Australia,,Persons,Total,46998
