table,table_title,row_group_1,row_group_2,row_label,column,value
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,6 to under 12 months,NT,313
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,6 to under 12 months,ACT,6
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,6 to under 12 months,Aust.,2178
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,NSW,520
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,Vic.,77
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,Qld,621
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,SA,67
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,WA,474
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,Tas.,19
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,NT,254
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,ACT,17
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,1 to under 2 years,Aust.,2046
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,NSW,426
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,Vic.,154
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,Qld,503
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,SA,114
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,WA,654
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,Tas.,20
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,NT,288
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,ACT,22
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,2 to under 5 years,Aust.,2172
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,NSW,177
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,Vic.,70
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,Qld,211
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,SA,71
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,WA,212
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,Tas.,11
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,NT,96
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,ACT,13
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,5 to under 10 years,Aust.,857
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,NSW,83
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,Vic.,19
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,Qld,48
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,SA,20
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,WA,44
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,Tas.,3
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,NT,12
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,ACT,6
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,10 to under 15 years,Aust.,226
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,NSW,60
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,Vic.,21
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,Qld,16
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,SA,10
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,WA,47
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,Tas.,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,NT,11
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,ACT,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,15 to under 20 years,Aust.,159
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,NSW,50
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,Vic.,17
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,Qld,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,SA,13
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,WA,27
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,Tas.,9
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,NT,29
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,ACT,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,20 years & over,Aust.,142
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,NSW,9
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,Vic.,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,Qld,75
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,SA,3
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,WA,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,Tas.,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,NT,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,ACT,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Life,Aust.,85
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,NSW,20
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,Vic.,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,Qld,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,SA,8
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,WA,6
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,Tas.,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,NT,16
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,ACT,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Other,Aust.,43
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,NSW,2490
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,Vic.,479
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,Qld,2599
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,SA,384
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,WA,2082
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,Tas.,99
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,NT,1302
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,ACT,86
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Total,Aust.,9524
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),NSW,3
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),Vic.,4.4
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),Qld,2.1
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),SA,4.7
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),WA,3.1
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),Tas.,3.9
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),NT,2.4
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),ACT,4
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Mean (years),Aust.,2.9
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),NSW,1.1
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),Vic.,2.5
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),Qld,1.2
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),SA,2.8
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),WA,1.9
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),Tas.,1.3
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),NT,1.1
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),ACT,2.6
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Aboriginal and Torres Strait Islander,,Median (years),Aust.,1.3
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,Under 3 months,NSW,107
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,Under 3 months,Vic.,76
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,Under 3 months,Qld,168
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,Under 3 months,SA,31
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,Under 3 months,WA,34
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,Under 3 months,Tas.,16
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,Under 3 months,NT,5
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,Under 3 months,ACT,0
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,Under 3 months,Aust.,443
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,3 to under 6 months,NSW,428
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,3 to under 6 months,Vic.,214
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,3 to under 6 months,Qld,352
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,3 to under 6 months,SA,56
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,3 to under 6 months,WA,180
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,3 to under 6 months,Tas.,28
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,3 to under 6 months,NT,3
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,3 to under 6 months,ACT,9
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,3 to under 6 months,Aust.,1265
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,6 to under 12 months,NSW,780
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,6 to under 12 months,Vic.,377
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,6 to under 12 months,Qld,675
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,6 to under 12 months,SA,107
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,6 to under 12 months,WA,348
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,6 to under 12 months,Tas.,46
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,6 to under 12 months,NT,14
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,6 to under 12 months,ACT,16
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,6 to under 12 months,Aust.,2357
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,1 to under 2 years,NSW,756
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,1 to under 2 years,Vic.,395
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,1 to under 2 years,Qld,772
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,1 to under 2 years,SA,177
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,1 to under 2 years,WA,620
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,1 to under 2 years,Tas.,54
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,1 to under 2 years,NT,21
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,1 to under 2 years,ACT,37
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,1 to under 2 years,Aust.,2831
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,2 to under 5 years,NSW,1210
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,2 to under 5 years,Vic.,963
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,2 to under 5 years,Qld,919
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,2 to under 5 years,SA,448
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,2 to under 5 years,WA,785
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,2 to under 5 years,Tas.,69
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,2 to under 5 years,NT,66
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,2 to under 5 years,ACT,63
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,2 to under 5 years,Aust.,4517
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,5 to under 10 years,NSW,775
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,5 to under 10 years,Vic.,824
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,5 to under 10 years,Qld,509
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,5 to under 10 years,SA,333
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,5 to under 10 years,WA,600
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,5 to under 10 years,Tas.,64
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,5 to under 10 years,NT,33
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,5 to under 10 years,ACT,22
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,5 to under 10 years,Aust.,3163
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,10 to under 15 years,NSW,369
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,10 to under 15 years,Vic.,253
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,10 to under 15 years,Qld,144
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,10 to under 15 years,SA,119
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,10 to under 15 years,WA,191
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,10 to under 15 years,Tas.,21
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,10 to under 15 years,NT,8
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,10 to under 15 years,ACT,9
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,10 to under 15 years,Aust.,1110
Table 28,"Table 28 Sentenced prisoners, Indigenous status and expected time to serve by state/territory, 2025",Non-Indigenous,,15 to under 20 years,NSW,221
