table,table_title,row_group_1,row_group_2,row_label,column,value
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,08 Theft,Sentenced prisoners - No.,176
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,08 Theft,Expected time to serve (d) - Mean (years),1.2
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,08 Theft,Expected time to serve (d) - Median (years),0.6
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,09 Fraud/deception,Sentenced prisoners - No.,136
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,09 Fraud/deception,Expected time to serve (d) - Mean (years),2.3
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,09 Fraud/deception,Expected time to serve (d) - Median (years),1.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,10 Illicit drug offences,Sentenced prisoners - No.,743
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,10 Illicit drug offences,Expected time to serve (d) - Mean (years),5.1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,10 Illicit drug offences,Expected time to serve (d) - Median (years),4
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,11 Weapons/explosives,Sentenced prisoners - No.,175
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,11 Weapons/explosives,Expected time to serve (d) - Mean (years),1.8
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,11 Weapons/explosives,Expected time to serve (d) - Median (years),1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,12 Property damage and environmental pollution,Sentenced prisoners - No.,62
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,12 Property damage and environmental pollution,Expected time to serve (d) - Mean (years),1.6
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,12 Property damage and environmental pollution,Expected time to serve (d) - Median (years),0.8
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,13 Public order offences,Sentenced prisoners - No.,34
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,13 Public order offences,Expected time to serve (d) - Mean (years),1.1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,13 Public order offences,Expected time to serve (d) - Median (years),0.6
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,14 Traffic and vehicle regulatory offences,Sentenced prisoners - No.,88
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,14 Traffic and vehicle regulatory offences,Expected time to serve (d) - Mean (years),0.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,14 Traffic and vehicle regulatory offences,Expected time to serve (d) - Median (years),0.4
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,15 Offences against justice,Sentenced prisoners - No.,1405
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,15 Offences against justice,Expected time to serve (d) - Mean (years),1.2
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,15 Offences against justice,Expected time to serve (d) - Median (years),0.7
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,16 Miscellaneous offences,Sentenced prisoners - No.,14
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,16 Miscellaneous offences,Expected time to serve (d) - Mean (years),6.3
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,16 Miscellaneous offences,Expected time to serve (d) - Median (years),2
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,Total,Sentenced prisoners - No.,7295
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,Total,Expected time to serve (d) - Mean (years),4.3
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",New South Wales,,Total,Expected time to serve (d) - Median (years),1.9
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,01 Homicide and related offences,Sentenced prisoners - No.,521
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,01 Homicide and related offences,Expected time to serve (d) - Mean (years),14.9
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,01 Homicide and related offences,Expected time to serve (d) - Median (years),15.3
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,02 Acts intended to cause injury,Sentenced prisoners - No.,585
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,02 Acts intended to cause injury,Expected time to serve (d) - Mean (years),2.7
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,02 Acts intended to cause injury,Expected time to serve (d) - Median (years),1.6
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,03 Sexual assault and related offences,Sentenced prisoners - No.,979
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,03 Sexual assault and related offences,Expected time to serve (d) - Mean (years),6.3
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,03 Sexual assault and related offences,Expected time to serve (d) - Median (years),5.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,04 Dangerous/negligent acts,Sentenced prisoners - No.,95
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,04 Dangerous/negligent acts,Expected time to serve (d) - Mean (years),1.9
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,04 Dangerous/negligent acts,Expected time to serve (d) - Median (years),1.1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,05 Abduction/harassment,Sentenced prisoners - No.,58
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,05 Abduction/harassment,Expected time to serve (d) - Mean (years),3.7
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,05 Abduction/harassment,Expected time to serve (d) - Median (years),3.2
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,06 Robbery/extortion,Sentenced prisoners - No.,153
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,06 Robbery/extortion,Expected time to serve (d) - Mean (years),3.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,06 Robbery/extortion,Expected time to serve (d) - Median (years),2.8
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,07 Unlawful entry with intent,Sentenced prisoners - No.,401
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,07 Unlawful entry with intent,Expected time to serve (d) - Mean (years),2.9
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,07 Unlawful entry with intent,Expected time to serve (d) - Median (years),2.8
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,08 Theft,Sentenced prisoners - No.,138
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,08 Theft,Expected time to serve (d) - Mean (years),1.6
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,08 Theft,Expected time to serve (d) - Median (years),1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,09 Fraud/deception,Sentenced prisoners - No.,95
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,09 Fraud/deception,Expected time to serve (d) - Mean (years),2.6
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,09 Fraud/deception,Expected time to serve (d) - Median (years),2.2
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,10 Illicit drug offences,Sentenced prisoners - No.,457
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,10 Illicit drug offences,Expected time to serve (d) - Mean (years),5.9
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,10 Illicit drug offences,Expected time to serve (d) - Median (years),5.4
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,11 Weapons/explosives,Sentenced prisoners - No.,140
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,11 Weapons/explosives,Expected time to serve (d) - Mean (years),1.9
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,11 Weapons/explosives,Expected time to serve (d) - Median (years),1.3
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,12 Property damage and environmental pollution,Sentenced prisoners - No.,93
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,12 Property damage and environmental pollution,Expected time to serve (d) - Mean (years),2.1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,12 Property damage and environmental pollution,Expected time to serve (d) - Median (years),1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,13 Public order offences,Sentenced prisoners - No.,21
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,13 Public order offences,Expected time to serve (d) - Mean (years),2
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,13 Public order offences,Expected time to serve (d) - Median (years),1.2
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,14 Traffic and vehicle regulatory offences,Sentenced prisoners - No.,14
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,14 Traffic and vehicle regulatory offences,Expected time to serve (d) - Mean (years),1.1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,14 Traffic and vehicle regulatory offences,Expected time to serve (d) - Median (years),0.6
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,15 Offences against justice,Sentenced prisoners - No.,244
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,15 Offences against justice,Expected time to serve (d) - Mean (years),2.1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,15 Offences against justice,Expected time to serve (d) - Median (years),1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,16 Miscellaneous offences,Sentenced prisoners - No.,14
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,16 Miscellaneous offences,Expected time to serve (d) - Mean (years),1.9
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,16 Miscellaneous offences,Expected time to serve (d) - Median (years),1.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,Total,Sentenced prisoners - No.,3997
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,Total,Expected time to serve (d) - Mean (years),5.4
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Victoria,,Total,Expected time to serve (d) - Median (years),3.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,01 Homicide and related offences,Sentenced prisoners - No.,219
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,01 Homicide and related offences,Expected time to serve (d) - Mean (years),7.7
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,01 Homicide and related offences,Expected time to serve (d) - Median (years),8
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,02 Acts intended to cause injury,Sentenced prisoners - No.,1495
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,02 Acts intended to cause injury,Expected time to serve (d) - Mean (years),1.8
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,02 Acts intended to cause injury,Expected time to serve (d) - Median (years),1.1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,03 Sexual assault and related offences,Sentenced prisoners - No.,1036
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,03 Sexual assault and related offences,Expected time to serve (d) - Mean (years),5.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,03 Sexual assault and related offences,Expected time to serve (d) - Median (years),4.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,04 Dangerous/negligent acts,Sentenced prisoners - No.,160
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,04 Dangerous/negligent acts,Expected time to serve (d) - Mean (years),1.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,04 Dangerous/negligent acts,Expected time to serve (d) - Median (years),1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,05 Abduction/harassment,Sentenced prisoners - No.,39
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,05 Abduction/harassment,Expected time to serve (d) - Mean (years),1.4
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,05 Abduction/harassment,Expected time to serve (d) - Median (years),0.8
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,06 Robbery/extortion,Sentenced prisoners - No.,556
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,06 Robbery/extortion,Expected time to serve (d) - Mean (years),2.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,06 Robbery/extortion,Expected time to serve (d) - Median (years),2
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,07 Unlawful entry with intent,Sentenced prisoners - No.,834
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,07 Unlawful entry with intent,Expected time to serve (d) - Mean (years),1.4
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,07 Unlawful entry with intent,Expected time to serve (d) - Median (years),1.1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,08 Theft,Sentenced prisoners - No.,299
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,08 Theft,Expected time to serve (d) - Mean (years),1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,08 Theft,Expected time to serve (d) - Median (years),0.7
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,09 Fraud/deception,Sentenced prisoners - No.,105
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,09 Fraud/deception,Expected time to serve (d) - Mean (years),1.7
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,09 Fraud/deception,Expected time to serve (d) - Median (years),1.2
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,10 Illicit drug offences,Sentenced prisoners - No.,775
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,10 Illicit drug offences,Expected time to serve (d) - Mean (years),3.3
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,10 Illicit drug offences,Expected time to serve (d) - Median (years),2.1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,11 Weapons/explosives,Sentenced prisoners - No.,50
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,11 Weapons/explosives,Expected time to serve (d) - Mean (years),1.2
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,11 Weapons/explosives,Expected time to serve (d) - Median (years),1
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,12 Property damage and environmental pollution,Sentenced prisoners - No.,77
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,12 Property damage and environmental pollution,Expected time to serve (d) - Mean (years),1.6
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,12 Property damage and environmental pollution,Expected time to serve (d) - Median (years),1.2
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,13 Public order offences,Sentenced prisoners - No.,14
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,13 Public order offences,Expected time to serve (d) - Mean (years),0.8
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,13 Public order offences,Expected time to serve (d) - Median (years),0.6
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,14 Traffic and vehicle regulatory offences,Sentenced prisoners - No.,48
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,14 Traffic and vehicle regulatory offences,Expected time to serve (d) - Mean (years),0.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,14 Traffic and vehicle regulatory offences,Expected time to serve (d) - Median (years),0.4
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,15 Offences against justice,Sentenced prisoners - No.,381
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,15 Offences against justice,Expected time to serve (d) - Mean (years),0.7
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,15 Offences against justice,Expected time to serve (d) - Median (years),0.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,16 Miscellaneous offences,Sentenced prisoners - No.,4
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,16 Miscellaneous offences,Expected time to serve (d) - Mean (years),6.7
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,16 Miscellaneous offences,Expected time to serve (d) - Median (years),5.7
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,Total,Sentenced prisoners - No.,6097
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,Total,Expected time to serve (d) - Mean (years),2.7
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",Queensland,,Total,Expected time to serve (d) - Median (years),1.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,01 Homicide and related offences,Sentenced prisoners - No.,218
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,01 Homicide and related offences,Expected time to serve (d) - Mean (years),18.2
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,01 Homicide and related offences,Expected time to serve (d) - Median (years),20
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,02 Acts intended to cause injury,Sentenced prisoners - No.,209
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,02 Acts intended to cause injury,Expected time to serve (d) - Mean (years),3.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,02 Acts intended to cause injury,Expected time to serve (d) - Median (years),2.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,03 Sexual assault and related offences,Sentenced prisoners - No.,543
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,03 Sexual assault and related offences,Expected time to serve (d) - Mean (years),6.8
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,03 Sexual assault and related offences,Expected time to serve (d) - Median (years),5.9
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,04 Dangerous/negligent acts,Sentenced prisoners - No.,18
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,04 Dangerous/negligent acts,Expected time to serve (d) - Mean (years),3
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,04 Dangerous/negligent acts,Expected time to serve (d) - Median (years),1.6
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,05 Abduction/harassment,Sentenced prisoners - No.,29
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,05 Abduction/harassment,Expected time to serve (d) - Mean (years),6.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,05 Abduction/harassment,Expected time to serve (d) - Median (years),4
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,06 Robbery/extortion,Sentenced prisoners - No.,118
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,06 Robbery/extortion,Expected time to serve (d) - Mean (years),4.9
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,06 Robbery/extortion,Expected time to serve (d) - Median (years),3.9
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,07 Unlawful entry with intent,Sentenced prisoners - No.,164
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,07 Unlawful entry with intent,Expected time to serve (d) - Mean (years),3.5
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,07 Unlawful entry with intent,Expected time to serve (d) - Median (years),2.3
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,08 Theft,Sentenced prisoners - No.,95
Table 25,"Table 25 Sentenced prisoners, State/territory and most serious offence by expected time to serve, 2025",South Australia,,08 Theft,Expected time to serve (d) - Mean (years),1.8
