STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,85545,226395,247596,216813,143466,107102,1026917,37.78%
VIC,21150,70009,62187,51934,36187,25993,267460,13.09%
QLD,60545,82053,72866,48501,29559,16702,310226,19.86%
SA,32287,55733,58292,56386,40405,28325,271428,43.11%
WA,9195,52054,64219,57209,38788,28372,249837,31.48%
TAS,2089,14940,18757,18559,12394,10089,76828,39.30%
NT,489,1591,1703,1186,672,219,5860,8.35%
ACT,1223,3771,3636,3136,2223,1356,15345,11.67%
TOTAL,212523,506546,529256,453724,303694,218158,2223901,27.31%
