STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,59,4022,14244,22640,24075,27230,43323,135593,4.71%
VIC,89,8143,25826,31128,27049,25656,30514,148405,6.67%
QLD,77,5439,15092,22704,23837,24876,31635,123660,6.90%
SA,2196,8198,7973,10247,10875,11744,16829,68062,10.34%
WA,62,6471,16038,19199,19322,18594,20895,100581,10.68%
TAS,34,910,2306,2989,3413,3993,4444,18089,9.13%
NT,4,229,858,1015,1077,945,527,4655,5.16%
ACT,21,902,2707,2783,2600,2234,2306,13553,9.33%
TOTAL,2542,34314,85044,112705,112248,115272,150473,612598,6.86%
