STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,43828,207054,240654,220210,154529,124603,990878,35.16%
VIC,8158,63332,61111,52508,37409,29291,251809,11.69%
QLD,36786,84447,75869,51601,31771,19452,299926,17.72%
SA,26352,56747,56884,55933,42352,32511,270779,41.10%
WA,3303,41044,59239,54857,39612,31952,230007,27.17%
TAS,764,11906,17413,17981,12778,11264,72106,35.75%
NT,210,1015,1357,987,579,223,4371,5.56%
ACT,660,3311,3622,3092,2124,1512,14321,10.22%
TOTAL,120061,468856,516149,457169,321154,250808,2134197,24.84%
