STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,174,10413,26877,34225,32674,35309,40320,179992,6.39%
VIC,332,21853,42665,42010,33585,29851,27456,197752,9.18%
QLD,371,15597,31640,35093,33433,31459,27298,174891,10.33%
SA,1823,10897,11874,13403,13263,13818,14611,79689,12.10%
WA,207,15618,26916,27185,24683,20981,17538,133128,15.73%
TAS,66,2487,4245,4931,5112,4978,3777,25596,12.69%
NT,14,698,1742,1524,1206,802,331,6317,8.04%
ACT,65,1925,3903,3395,2723,2425,1942,16378,11.68%
TOTAL,3052,79488,149862,161766,146679,139623,133273,813743,9.47%
