STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,112,3115,15559,23470,25198,28193,47266,142913,5.05%
VIC,99,7027,27441,32539,28898,27217,34280,157501,7.21%
QLD,81,4173,15991,22894,24635,25519,34338,127631,7.32%
SA,2302,8518,9319,10965,11888,12610,19092,74694,11.45%
WA,38,5376,16563,19760,19858,19045,22827,103467,11.03%
TAS,15,922,2583,3071,3691,4262,5096,19640,9.75%
NT,1,201,872,1065,1090,986,589,4804,5.18%
ACT,13,863,2907,2961,2805,2367,2568,14484,9.89%
TOTAL,2661,30195,91235,116725,118063,120199,166056,645134,7.34%
