STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,314,7706,33850,42707,39064,40933,56461,221035,7.55%
VIC,384,19880,57503,55689,43678,38893,41990,258017,11.35%
QLD,348,12566,37690,42981,39013,36809,39457,208864,11.72%
SA,2333,13252,17329,17904,17552,17921,22593,108884,16.10%
WA,152,13135,34916,33769,29955,26595,26131,164653,17.64%
TAS,89,2642,5641,6081,6211,6304,5863,32831,15.82%
NT,13,680,2225,2024,1686,1166,603,8397,11.49%
ACT,34,2053,5648,4796,3793,3120,3193,22637,15.04%
TOTAL,3667,71914,194802,205951,180952,171741,196291,1025318,11.36%
