STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,173,10030,29327,37821,35339,37941,46019,196650,6.67%
VIC,395,23159,48947,48009,37213,33383,32184,223289,9.83%
QLD,359,15502,34017,39014,36015,33944,31649,190500,10.61%
SA,2178,12490,13876,15239,14880,15592,17121,91376,13.47%
WA,183,15911,30621,30428,27450,24056,20745,149394,16.53%
TAS,93,2598,4773,5518,5534,5572,4431,28519,13.82%
NT,22,798,2034,1747,1483,996,428,7508,8.98%
ACT,55,2183,4724,3938,3235,2796,2352,19283,13.24%
TOTAL,3458,82671,168319,181714,161149,154280,154929,906520,10.04%
