STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,65604,215871,242045,217218,147604,113484,1001826,36.45%
VIC,14314,66114,62032,50901,36367,27169,256897,12.38%
QLD,50781,81682,74442,49632,30168,17678,304383,19.04%
SA,29608,55896,57408,55853,40927,29842,269534,42.41%
WA,5819,47087,61554,55782,39046,29708,238996,29.51%
TAS,1304,13546,17833,17939,12264,10414,73300,37.16%
NT,294,1141,1413,1027,574,212,4661,6.54%
ACT,946,3621,3638,3129,2152,1411,14897,11.19%
TOTAL,168670,484958,520365,451481,309102,229918,2164494,26.18%
