STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,13898,191643,233855,228054,182053,176170,1025673,35.96%
VIC,1913,39721,42236,40193,30842,28478,183383,8.33%
QLD,18317,97522,85111,58328,36513,27091,322882,18.24%
SA,25946,61800,59156,57412,48263,45593,298170,45.68%
WA,958,29095,55317,54007,43402,40782,223561,24.16%
TAS,186,8492,16756,17299,14539,15050,72322,36.72%
NT,62,385,952,912,596,308,3215,3.55%
ACT,225,1565,2716,2416,1868,1482,10272,7.21%
TOTAL,61505,430223,496099,458621,358076,334954,2139478,24.22%
