table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Communications operatives,,,CAA (unpublished),no.,Qld,577
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Communications operatives,,,CAA (unpublished),no.,WA,192
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Communications operatives,,,CAA (unpublished),no.,SA,172
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Communications operatives,,,CAA (unpublished),no.,Tas,65
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Communications operatives,,,CAA (unpublished),no.,ACT,38
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Communications operatives,,,CAA (unpublished),no.,NT,46
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Communications operatives,,,CAA (unpublished),no.,Aust,1933
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,,,Derived from CAA (unpublished),no.,NSW,5937
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,,,Derived from CAA (unpublished),no.,Vic,4989
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,,,Derived from CAA (unpublished),no.,Qld,5269
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,,,Derived from CAA (unpublished),no.,WA,1731
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,,,Derived from CAA (unpublished),no.,SA,1728
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,,,Derived from CAA (unpublished),no.,Tas,561
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,,,Derived from CAA (unpublished),no.,ACT,306
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,,,Derived from CAA (unpublished),no.,NT,226
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,,,Derived from CAA (unpublished),no.,Aust,20748
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Proportion of total salaried personnel,,,Derived from CAA (unpublished),%,NSW,83.8
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Proportion of total salaried personnel,,,Derived from CAA (unpublished),%,Vic,81.7
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Proportion of total salaried personnel,,,Derived from CAA (unpublished),%,Qld,87.5
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Proportion of total salaried personnel,,,Derived from CAA (unpublished),%,WA,62.2
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Proportion of total salaried personnel,,,Derived from CAA (unpublished),%,SA,79.1
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Proportion of total salaried personnel,,,Derived from CAA (unpublished),%,Tas,81.7
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Proportion of total salaried personnel,,,Derived from CAA (unpublished),%,ACT,78.0
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Proportion of total salaried personnel,,,Derived from CAA (unpublished),%,NT,73.8
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Proportion of total salaried personnel,,,Derived from CAA (unpublished),%,Aust,81.1
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Students and base level ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,NSW,10.6
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Students and base level ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Vic,3.8
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Students and base level ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Qld,1.0
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Students and base level ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,WA,2.5
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Students and base level ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,SA,8.9
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Students and base level ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Tas,5.7
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Students and base level ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,ACT,6.2
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Students and base level ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,NT,14.1
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Students and base level ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Aust,5.7
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Qualified ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,NSW,50.9
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Qualified ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Vic,62.1
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Qualified ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Qld,78.1
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Qualified ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,WA,35.4
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Qualified ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,SA,65.5
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Qualified ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Tas,74.3
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Qualified ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,ACT,45.5
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Qualified ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,NT,47.0
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Qualified ambulance officers,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Aust,59.0
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,NSW,61.5
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Vic,65.9
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Qld,79.1
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,WA,38.0
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,SA,74.3
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Tas,80.0
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,ACT,51.8
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,NT,61.1
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Ambulance operatives,Total,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Aust,64.7
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Operational support personnel,,,,CAA (unpublished),no.,NSW,697
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Operational support personnel,,,,CAA (unpublished),no.,Vic,536
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Operational support personnel,,,,CAA (unpublished),no.,Qld,332
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Operational support personnel,,,,CAA (unpublished),no.,WA,349
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Operational support personnel,,,,CAA (unpublished),no.,SA,233
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Operational support personnel,,,,CAA (unpublished),no.,Tas,82
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Operational support personnel,,,,CAA (unpublished),no.,ACT,60
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Operational support personnel,,,,CAA (unpublished),no.,NT,42
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Operational support personnel,,,,CAA (unpublished),no.,Aust,2332
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Corporate support personnel,,,,CAA (unpublished),no.,NSW,451
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Corporate support personnel,,,,CAA (unpublished),no.,Vic,584
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Corporate support personnel,,,,CAA (unpublished),no.,Qld,423
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Corporate support personnel,,,,CAA (unpublished),no.,WA,701
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Corporate support personnel,,,,CAA (unpublished),no.,SA,222
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Corporate support personnel,,,,CAA (unpublished),no.,Tas,44
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Corporate support personnel,,,,CAA (unpublished),no.,ACT,26
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Corporate support personnel,,,,CAA (unpublished),no.,NT,38
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Corporate support personnel,,,,CAA (unpublished),no.,Aust,2488
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Total ambulance service workforce,,,,Derived from CAA (unpublished),no.,NSW,7086
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Total ambulance service workforce,,,,Derived from CAA (unpublished),no.,Vic,6109
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Total ambulance service workforce,,,,Derived from CAA (unpublished),no.,Qld,6024
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Total ambulance service workforce,,,,Derived from CAA (unpublished),no.,WA,2780
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Total ambulance service workforce,,,,Derived from CAA (unpublished),no.,SA,2184
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Total ambulance service workforce,,,,Derived from CAA (unpublished),no.,Tas,687
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Total ambulance service workforce,,,,Derived from CAA (unpublished),no.,ACT,392
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Total ambulance service workforce,,,,Derived from CAA (unpublished),no.,NT,306
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel (FTE),Total ambulance service workforce,,,,Derived from CAA (unpublished),no.,Aust,25568
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Males,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,NSW,3533
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Males,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,Vic,3067
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Males,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,Qld,3152
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Males,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,WA,1422
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Males,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,SA,1170
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Males,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,Tas,438
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Males,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,ACT,185
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Males,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,NT,160
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Males,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,Aust,13127
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Females,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,NSW,4056
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Females,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,Vic,3617
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Females,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,Qld,3971
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Females,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,WA,2311
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Females,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,SA,1489
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Females,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,Tas,459
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Females,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,ACT,213
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Females,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,NT,179
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Females,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,Aust,16295
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Other,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,NSW,10
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Other,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,Vic,5
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Other,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,Qld,11
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Other,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,WA,9
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Other,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,SA,4
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Other,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,Tas,3
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Other,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,ACT,2
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Other,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,NT,22
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,Other,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,Aust,66
11A.2,Ambulance service organisations' human resources,2024-25,Human resources,All ages,All people,All people,All areas,,Salaried personnel by gender (headcount),Total,,,,CAA (unpublished),no.,NSW,7599
