table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Urgent incidents,,,CAA (unpublished),no.,WA,79805
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Urgent incidents,,,CAA (unpublished),no.,SA,115597
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Urgent incidents,,,CAA (unpublished),no.,Tas,24507
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Urgent incidents,,,CAA (unpublished),no.,ACT,28500
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Urgent incidents,,,CAA (unpublished),no.,NT,18815
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Urgent incidents,,,CAA (unpublished),no.,Aust,1363860
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Non-emergency incidents,,,CAA (unpublished),no.,NSW,64052
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Non-emergency incidents,,,CAA (unpublished),no.,Vic,389100
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Non-emergency incidents,,,CAA (unpublished),no.,Qld,312070
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Non-emergency incidents,,,CAA (unpublished),no.,WA,185837
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Non-emergency incidents,,,CAA (unpublished),no.,SA,54950
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Non-emergency incidents,,,CAA (unpublished),no.,Tas,32824
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Non-emergency incidents,,,CAA (unpublished),no.,ACT,8792
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Non-emergency incidents,,,CAA (unpublished),no.,NT,22179
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Non-emergency incidents,,,CAA (unpublished),no.,Aust,1069804
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Casualty room attendances,,,CAA (unpublished),no.,NSW,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Casualty room attendances,,,CAA (unpublished),no.,Vic,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Casualty room attendances,,,CAA (unpublished),no.,Qld,107
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Casualty room attendances,,,CAA (unpublished),no.,WA,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Casualty room attendances,,,CAA (unpublished),no.,SA,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Casualty room attendances,,,CAA (unpublished),no.,Tas,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Casualty room attendances,,,CAA (unpublished),no.,ACT,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Casualty room attendances,,,CAA (unpublished),no.,NT,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Casualty room attendances,,,CAA (unpublished),no.,Aust,107
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,,,Derived from CAA (unpublished),no.,NSW,1148176
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,,,Derived from CAA (unpublished),no.,Vic,1027309
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,,,Derived from CAA (unpublished),no.,Qld,1318384
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,,,Derived from CAA (unpublished),no.,WA,410948
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,,,Derived from CAA (unpublished),no.,SA,357680
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,,,Derived from CAA (unpublished),no.,Tas,102933
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,,,Derived from CAA (unpublished),no.,ACT,55973
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,,,Derived from CAA (unpublished),no.,NT,64177
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,,,Derived from CAA (unpublished),no.,Aust,4485580
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,Per 1000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,NSW,134.4
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,Per 1000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Vic,146.5
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,Per 1000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Qld,234.6
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,Per 1000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,WA,136.6
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,Per 1000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,SA,189.1
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,Per 1000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Tas,178.8
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,Per 1000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,ACT,116.2
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,Per 1000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,NT,244.8
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Incidents,Total incidents,Per 1000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Aust,163.7
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With paid staff only,,,CAA (unpublished),no.,NSW,243
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With paid staff only,,,CAA (unpublished),no.,Vic,180
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With paid staff only,,,CAA (unpublished),no.,Qld,254
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With paid staff only,,,CAA (unpublished),no.,WA,32
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With paid staff only,,,CAA (unpublished),no.,SA,49
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With paid staff only,,,CAA (unpublished),no.,Tas,18
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With paid staff only,,,CAA (unpublished),no.,ACT,10
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With paid staff only,,,CAA (unpublished),no.,NT,8
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With paid staff only,,,CAA (unpublished),no.,Aust,794
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With mixed paid and volunteer staff,,,CAA (unpublished),no.,NSW,7
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With mixed paid and volunteer staff,,,CAA (unpublished),no.,Vic,81
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With mixed paid and volunteer staff,,,CAA (unpublished),no.,Qld,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With mixed paid and volunteer staff,,,CAA (unpublished),no.,WA,21
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With mixed paid and volunteer staff,,,CAA (unpublished),no.,SA,1
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With mixed paid and volunteer staff,,,CAA (unpublished),no.,Tas,24
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With mixed paid and volunteer staff,,,CAA (unpublished),no.,ACT,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With mixed paid and volunteer staff,,,CAA (unpublished),no.,NT,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With mixed paid and volunteer staff,,,CAA (unpublished),no.,Aust,134
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With volunteer staff only,,,CAA (unpublished),no.,NSW,56
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With volunteer staff only,,,CAA (unpublished),no.,Vic,21
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With volunteer staff only,,,CAA (unpublished),no.,Qld,31
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With volunteer staff only,,,CAA (unpublished),no.,WA,136
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With volunteer staff only,,,CAA (unpublished),no.,SA,75
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With volunteer staff only,,,CAA (unpublished),no.,Tas,13
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With volunteer staff only,,,CAA (unpublished),no.,ACT,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With volunteer staff only,,,CAA (unpublished),no.,NT,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,With volunteer staff only,,,CAA (unpublished),no.,Aust,332
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,,,Derived from CAA (unpublished),no.,NSW,306
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,,,Derived from CAA (unpublished),no.,Vic,282
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,,,Derived from CAA (unpublished),no.,Qld,285
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,,,Derived from CAA (unpublished),no.,WA,189
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,,,Derived from CAA (unpublished),no.,SA,125
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,,,Derived from CAA (unpublished),no.,Tas,55
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,,,Derived from CAA (unpublished),no.,ACT,10
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,,,Derived from CAA (unpublished),no.,NT,8
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,,,Derived from CAA (unpublished),no.,Aust,1260
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,NSW,3.6
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Vic,4.0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Qld,5.1
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,WA,6.3
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,SA,6.6
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Tas,9.6
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,ACT,2.1
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,NT,3.1
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Response locations,Total response locations,Per 100000 people,,Derived from CAA (unpublished); ABS National state and territory population - December,rate,Aust,4.6
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Ambulance,,,CAA (unpublished),no.,NSW,7
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Ambulance,,,CAA (unpublished),no.,Vic,46
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Ambulance,,,CAA (unpublished),no.,Qld,28
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Ambulance,,,CAA (unpublished),no.,WA,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Ambulance,,,CAA (unpublished),no.,SA,16
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Ambulance,,,CAA (unpublished),no.,Tas,4
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Ambulance,,,CAA (unpublished),no.,ACT,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Ambulance,,,CAA (unpublished),no.,NT,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Ambulance,,,CAA (unpublished),no.,Aust,101
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Third party,,,CAA (unpublished),no.,NSW,56
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Third party,,,CAA (unpublished),no.,Vic,72
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Third party,,,CAA (unpublished),no.,Qld,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Third party,,,CAA (unpublished),no.,WA,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Third party,,,CAA (unpublished),no.,SA,9
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Third party,,,CAA (unpublished),no.,Tas,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Third party,,,CAA (unpublished),no.,ACT,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Third party,,,CAA (unpublished),no.,NT,0
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,First responder locations,Third party,,,CAA (unpublished),no.,Aust,137
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Emergency responses,,,CAA (unpublished),no.,NSW,796831
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Emergency responses,,,CAA (unpublished),no.,Vic,608602
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Emergency responses,,,CAA (unpublished),no.,Qld,801559
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Emergency responses,,,CAA (unpublished),no.,WA,194475
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Emergency responses,,,CAA (unpublished),no.,SA,271646
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Emergency responses,,,CAA (unpublished),no.,Tas,67255
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Emergency responses,,,CAA (unpublished),no.,ACT,25270
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Emergency responses,,,CAA (unpublished),no.,NT,27982
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Emergency responses,,,CAA (unpublished),no.,Aust,2793620
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Urgent responses,,,CAA (unpublished),no.,NSW,647395
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Urgent responses,,,CAA (unpublished),no.,Vic,323982
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Urgent responses,,,CAA (unpublished),no.,Qld,421717
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Urgent responses,,,CAA (unpublished),no.,WA,140858
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Urgent responses,,,CAA (unpublished),no.,SA,163459
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Urgent responses,,,CAA (unpublished),no.,Tas,30051
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Urgent responses,,,CAA (unpublished),no.,ACT,33916
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Urgent responses,,,CAA (unpublished),no.,NT,21553
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Urgent responses,,,CAA (unpublished),no.,Aust,1782931
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Non-emergency responses,,,CAA (unpublished),no.,NSW,75174
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Non-emergency responses,,,CAA (unpublished),no.,Vic,479468
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Non-emergency responses,,,CAA (unpublished),no.,Qld,324082
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Non-emergency responses,,,CAA (unpublished),no.,WA,267286
11A.4,"Incidents, responses, patients and transport",2024-25,Ambulance activity and resources,All ages,All people,All people,All areas,,Ambulance activity and resources,Responses,Non-emergency responses,,,CAA (unpublished),no.,SA,72045
