table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.7,Pain management,2023-24,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Tas,77.3
11A.7,Pain management,2023-24,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,ACT,84.1
11A.7,Pain management,2023-24,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NT,66.0
11A.7,Pain management,2023-24,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Aust,82.5
11A.7,Pain management,2023-24,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NSW,91030
11A.7,Pain management,2023-24,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Vic,57010
11A.7,Pain management,2023-24,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Qld,74031
11A.7,Pain management,2023-24,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,WA,15919
11A.7,Pain management,2023-24,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,SA,14824
11A.7,Pain management,2023-24,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Tas,6353
11A.7,Pain management,2023-24,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,ACT,5527
11A.7,Pain management,2023-24,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NT,2796
11A.7,Pain management,2023-24,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Aust,267490
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NSW,81.7
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Vic,90.8
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Qld,80.3
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,WA,77.1
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,SA,81.4
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Tas,78.4
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,ACT,83.9
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NT,67.5
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Aust,83.2
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NSW,84996
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Vic,72741
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Qld,72575
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,WA,16337
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,SA,22300
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Tas,6729
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,ACT,5277
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NT,2582
11A.7,Pain management,2022-23,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Aust,283537
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NSW,82.7
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Vic,91.1
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Qld,81.2
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,WA,78.7
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,SA,80.9
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Tas,79.9
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,ACT,85.1
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NT,70.0
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Aust,84.0
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NSW,74392
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Vic,72186
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Qld,73231
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,WA,15611
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,SA,21473
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Tas,7290
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,ACT,5164
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NT,2217
11A.7,Pain management,2021-22,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Aust,271564
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NSW,83.5
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Vic,91.2
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Qld,81.9
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,WA,81.4
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,SA,80.7
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Tas,83.5
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,ACT,87.8
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NT,55.3
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Aust,84.6
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NSW,79431
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Vic,74313
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Qld,75912
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,WA,15369
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,SA,24088
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Tas,5600
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,ACT,6715
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NT,2235
11A.7,Pain management,2020-21,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Aust,283663
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NSW,82.8
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Vic,96.6
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Qld,82.9
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,WA,81.9
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,SA,81.0
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Tas,83.5
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,ACT,88.0
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NT,56.9
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Aust,85.8
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NSW,74964
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Vic,67808
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Qld,71861
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,WA,14331
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,SA,21975
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Tas,3886
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,ACT,5384
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NT,4812
11A.7,Pain management,2019-20,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Aust,265021
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NSW,83.8
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Vic,88.7
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Qld,84.2
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,WA,82.1
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,SA,72.3
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Tas,85.3
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,ACT,88.9
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NT,49.2
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Aust,83.7
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NSW,70163
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Vic,68433
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Qld,71743
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,WA,14674
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,SA,20756
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Tas,5134
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,ACT,4526
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NT,4288
11A.7,Pain management,2018-19,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Aust,259717
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NSW,84.4
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Vic,88.2
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Qld,86.3
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,WA,83.5
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,SA,72.9
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Tas,84.9
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,ACT,89.0
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NT,64.8
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Aust,84.8
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NSW,54535
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Vic,64389
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Qld,73202
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,WA,13609
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,SA,18857
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Tas,5411
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,ACT,3723
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NT,3615
11A.7,Pain management,2017-18,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Aust,237341
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NSW,85.2
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Vic,88.8
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Qld,88.3
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,WA,84.1
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,SA,73.3
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Tas,84.6
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,ACT,91.5
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NT,62.6
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Aust,86.1
