table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.6,Triple zero (000) call answering time,2024-25,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,SA,333.3
11A.6,Triple zero (000) call answering time,2024-25,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Tas,105.2
11A.6,Triple zero (000) call answering time,2024-25,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,ACT,67.4
11A.6,Triple zero (000) call answering time,2024-25,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,NT,101.5
11A.6,Triple zero (000) call answering time,2024-25,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Aust,4450.3
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,NSW,96.4
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Vic,97.7
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Qld,91.3
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,WA,97.3
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,SA,96.2
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Tas,92.4
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,ACT,93.6
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,NT,83.9
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Aust,94.9
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,NSW,1180.7
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Vic,999.3
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Qld,1188.6
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,WA,303.4
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,SA,319.5
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Tas,101.5
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,ACT,62.6
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,NT,91.6
11A.6,Triple zero (000) call answering time,2023-24,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Aust,4247.3
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,NSW,91.0
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Vic,96.7
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Qld,93.4
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,WA,93.0
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,SA,95.5
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Tas,92.8
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,ACT,94.0
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,NT,86.6
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Aust,93.4
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,NSW,1175.1
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Vic,964.5
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Qld,1129.5
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,WA,287.1
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,SA,317.1
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Tas,96.5
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,ACT,60.1
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,NT,80.4
11A.6,Triple zero (000) call answering time,2022-23,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Aust,4112.0
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,NSW,86.7
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Vic,65.6
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Qld,85.8
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,WA,87.9
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,SA,92.9
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Tas,92.0
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,ACT,95.1
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,NT,87.1
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Aust,82.2
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,NSW,1201.2
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Vic,970.1
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Qld,1128.7
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,WA,283.8
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,SA,285.7
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Tas,92.7
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,ACT,56.6
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,NT,70.5
11A.6,Triple zero (000) call answering time,2021-22,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Aust,4089.5
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,NSW,94.1
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Vic,88.9
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Qld,89.1
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,WA,84.9
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,SA,95.4
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Tas,95.9
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,ACT,95.2
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,NT,89.2
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Aust,90.1
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,NSW,1060.4
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Vic,862.7
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Qld,1024.2
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,WA,269.7
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,SA,248.6
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Tas,79.4
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,ACT,51.8
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,NT,59.7
11A.6,Triple zero (000) call answering time,2020-21,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Aust,3656.6
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,NSW,91.5
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Vic,94.4
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Qld,91.3
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,WA,86.9
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,SA,95.4
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Tas,97.7
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,ACT,95.9
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,NT,93.6
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Aust,92.3
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,NSW,990.1
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Vic,814.1
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Qld,919.1
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,WA,252.9
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,SA,246.0
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Tas,72.9
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,ACT,45.0
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,NT,52.5
11A.6,Triple zero (000) call answering time,2019-20,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Aust,3392.5
11A.6,Triple zero (000) call answering time,2018-19,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,NSW,79.6
11A.6,Triple zero (000) call answering time,2018-19,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Vic,93.7
11A.6,Triple zero (000) call answering time,2018-19,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Qld,91.5
11A.6,Triple zero (000) call answering time,2018-19,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,WA,89.9
11A.6,Triple zero (000) call answering time,2018-19,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,SA,93.7
11A.6,Triple zero (000) call answering time,2018-19,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Tas,76.9
11A.6,Triple zero (000) call answering time,2018-19,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,ACT,97.0
11A.6,Triple zero (000) call answering time,2018-19,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,NT,97.7
11A.6,Triple zero (000) call answering time,2018-19,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Proportion of calls from the emergency call service answered by ambulance service communication centre staff in a time equal to or less than 10 seconds,,,,CAA (unpublished),%,Aust,88.4
11A.6,Triple zero (000) call answering time,2018-19,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,NSW,963.3
11A.6,Triple zero (000) call answering time,2018-19,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Vic,788.2
11A.6,Triple zero (000) call answering time,2018-19,Call answering time,All ages,All people,All people,All areas,,Triple zero (000) call answering time,Number of calls received by the triple zero emergency call service that require an ambulance service,,,,CAA (unpublished),'000,Qld,865.5
