table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,WA,569872
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,SA,534529
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Tas,187309
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,ACT,112343
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,NT,53256
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Aust,6374026
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,Per person in the population,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product; ABS National state and territory population - December,$,NSW,213.73
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,Per person in the population,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product; ABS National state and territory population - December,$,Vic,235.25
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,Per person in the population,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product; ABS National state and territory population - December,$,Qld,256.47
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,Per person in the population,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product; ABS National state and territory population - December,$,WA,189.41
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,Per person in the population,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product; ABS National state and territory population - December,$,SA,282.57
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,Per person in the population,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product; ABS National state and territory population - December,$,Tas,325.33
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,Per person in the population,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product; ABS National state and territory population - December,$,ACT,233.23
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,Per person in the population,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product; ABS National state and territory population - December,$,NT,203.12
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Total,Per person in the population,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product; ABS National state and territory population - December,$,Aust,232.63
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Payroll tax,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,NSW,0
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Payroll tax,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Vic,0
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Payroll tax,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Qld,0
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Payroll tax,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,WA,0
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Payroll tax,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,SA,0
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Payroll tax,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Tas,0
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Payroll tax,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,ACT,0
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Payroll tax,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,NT,0
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Payroll tax,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Aust,0
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,User cost of capital - Land,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,NSW,24365
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,User cost of capital - Land,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Vic,12899
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,User cost of capital - Land,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Qld,15123
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,User cost of capital - Land,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,WA,4867
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,User cost of capital - Land,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,SA,3740
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,User cost of capital - Land,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Tas,1417
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,User cost of capital - Land,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,ACT,1357
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,User cost of capital - Land,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,NT,43
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,User cost of capital - Land,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Aust,63811
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Interest on borrowings,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,NSW,13
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Interest on borrowings,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Vic,21641
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Interest on borrowings,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Qld,0
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Interest on borrowings,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,WA,0
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Interest on borrowings,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,SA,388
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Interest on borrowings,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Tas,2
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Interest on borrowings,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,ACT,0
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Interest on borrowings,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,NT,1
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2024-25,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Other expenses,Interest on borrowings,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Aust,22045
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2023-24,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Labour costs,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,NSW,1080990
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2023-24,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Labour costs,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Vic,1068873
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2023-24,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Labour costs,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Qld,1027752
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2023-24,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Labour costs,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,WA,312130
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2023-24,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Labour costs,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,SA,358378
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2023-24,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Labour costs,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Tas,119870
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2023-24,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Labour costs,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,ACT,67918
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2023-24,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Labour costs,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,NT,33915
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2023-24,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Labour costs,,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Aust,4069826
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2023-24,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Capital costs,Depreciation,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,NSW,112928
11A.11,"Ambulance service organisations' expenditure, 2024-25 dollars",2023-24,Ambulance service organisations' expenditure,All ages,All people,All people,All areas,2024-25 dollars,Ambulance service organisations,Expenditure,Capital costs,Depreciation,,Derived from CAA (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$'000,Vic,109613
