table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,ACT,26
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,NT,54
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Aust,871
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,NSW,5.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Vic,5.2
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Qld,2.3
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,WA,5.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,SA,3.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Tas,3.8
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,ACT,8.8
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,NT,24.8
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2023-24,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Aust,4.5
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,1872
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,1599
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,1504
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,390
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,488
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,147
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,82
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,90
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,6172
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,1596
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,2156
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,1552
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,594
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,552
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,223
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,80
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,73
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,6826
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,1074
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,848
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,980
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,368
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,403
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,123
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,52
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,35
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,3883
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,994
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,789
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,924
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,304
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,348
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,97
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,58
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,33
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,3547
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,250
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,225
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,285
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,99
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,159
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,22
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,10
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,5
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,1055
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,NSW,5786
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Vic,5617
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Qld,5245
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,WA,1755
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,SA,1950
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Tas,612
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,ACT,282
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,NT,236
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Aust,21483
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,NSW,78.5
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Vic,81.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Qld,76.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,WA,77.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,SA,74.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Tas,80.6
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,ACT,75.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,NT,83.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Aust,78.6
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,NSW,5359
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Vic,5295
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Qld,4408
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,WA,1345
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,SA,1530
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Tas,536
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,ACT,279
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,NT,256
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Aust,19008
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,NSW,268
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Vic,197
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Qld,122
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,WA,120
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,SA,45
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Tas,36
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,ACT,26
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,NT,31
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Aust,845
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,NSW,5.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Vic,3.7
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Qld,2.8
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,WA,8.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,SA,2.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Tas,6.7
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,ACT,9.3
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,NT,12.1
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2022-23,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Aust,4.4
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,1690
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,1573
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,1489
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,353
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,495
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,171
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,87
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,76
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,5934
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,1352
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,1807
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,1409
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,475
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,491
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,222
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,88
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,74
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,5918
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,1100
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,749
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,996
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,340
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,384
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,121
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2021-22,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,69
