table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.5,Ambulance services response times,2024-25,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Qld,12.7
11A.5,Ambulance services response times,2024-25,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,WA,10.3
11A.5,Ambulance services response times,2024-25,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,SA,12.8
11A.5,Ambulance services response times,2024-25,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Tas,14.9
11A.5,Ambulance services response times,2024-25,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,ACT,10.4
11A.5,Ambulance services response times,2024-25,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,NT,16.3
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,NSW,28.0
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Vic,24.4
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Qld,26.0
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,WA,17.4
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,SA,34.3
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Tas,32.3
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,ACT,16.7
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,NT,30.4
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,NSW,30.1
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Vic,26.9
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Qld,25.1
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,WA,20.0
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,SA,32.9
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Tas,36.0
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,ACT,16.7
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,NT,31.1
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,NSW,13.3
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Vic,11.9
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Qld,13.6
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,WA,9.6
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,SA,13.5
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Tas,15.2
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,ACT,9.9
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,NT,13.4
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,NSW,13.3
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Vic,12.0
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Qld,12.5
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,WA,9.9
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,SA,13.0
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Tas,14.9
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,ACT,9.9
11A.5,Ambulance services response times,2023-24,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,NT,12.2
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,NSW,32.8
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Vic,26.5
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Qld,27.0
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,WA,18.8
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,SA,55.6
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Tas,30.8
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,ACT,16.8
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,NT,23.4
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,NSW,33.0
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Vic,28.8
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Qld,25.2
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,WA,21.7
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,SA,50.9
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Tas,34.7
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,ACT,16.8
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,NT,25.7
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,NSW,14.6
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Vic,12.4
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Qld,14.8
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,WA,10.0
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,SA,15.9
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Tas,14.5
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,ACT,10.0
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,NT,11.2
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,NSW,14.3
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Vic,12.5
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Qld,12.5
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,WA,10.3
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,SA,15.1
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Tas,14.5
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,ACT,10.0
11A.5,Ambulance services response times,2022-23,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,NT,10.8
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,NSW,41.4
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Vic,24.0
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Qld,25.4
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,WA,20.5
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,SA,71.3
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Tas,30.4
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,ACT,16.5
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,NT,23.6
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,NSW,36.8
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Vic,26.6
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Qld,24.9
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,WA,23.3
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,SA,58.3
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Tas,34.0
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,ACT,16.5
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,NT,25.0
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,NSW,16.1
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Vic,11.6
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Qld,12.6
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,WA,10.3
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,SA,16.4
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Tas,14.7
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,ACT,9.9
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,NT,11.2
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,NSW,15.1
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Vic,11.8
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Qld,12.2
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,WA,10.6
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,SA,15.8
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Tas,14.3
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,ACT,9.9
11A.5,Ambulance services response times,2021-22,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,NT,10.5
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,NSW,25.1
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Vic,18.1
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Qld,22.2
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,WA,17.1
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,SA,34.4
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Tas,27.9
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,ACT,14.7
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,NT,21.6
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,NSW,27.1
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Vic,21.6
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Qld,21.2
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,WA,20.0
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,SA,32.8
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Tas,33.4
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,ACT,14.7
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,NT,21.6
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,NSW,12.3
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Vic,10.0
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Qld,11.3
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,WA,9.3
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,SA,12.5
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Tas,13.8
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,ACT,9.0
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,NT,9.5
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,NSW,12.5
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Vic,10.3
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Qld,10.5
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,WA,9.7
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,SA,12.5
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Tas,14.0
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,ACT,9.0
11A.5,Ambulance services response times,2020-21,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,NT,9.5
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,NSW,22.2
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Vic,15.8
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Qld,18.3
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,WA,15.2
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,SA,20.6
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,Tas,25.6
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,ACT,14.3
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,NT,17.8
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,NSW,24.9
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Vic,18.7
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Qld,18.4
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,WA,17.8
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,SA,22.6
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,Tas,32.8
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,ACT,14.3
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,90th percentile,,,,CAA (unpublished),min.,NT,19.4
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,NSW,11.3
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Vic,9.5
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Qld,9.9
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,WA,8.8
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,SA,10.9
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,Tas,13.1
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,ACT,8.9
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Capital city,,Response times,50th percentile,,,,CAA (unpublished),min.,NT,9.0
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,NSW,11.7
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Vic,9.8
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Qld,9.4
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,WA,9.1
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,SA,10.9
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,Tas,13.8
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,ACT,8.9
11A.5,Ambulance services response times,2019-20,Response times,All ages,All people,All people,Statewide,,Response times,50th percentile,,,,CAA (unpublished),min.,NT,8.7
11A.5,Ambulance services response times,2018-19,Response times,All ages,All people,All people,Capital city,,Response times,90th percentile,,,,CAA (unpublished),min.,NSW,21.3
