table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,ACT,24
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,NT,24
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,Aust,2499
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,NSW,200.0
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Vic,283.5
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Qld,503.6
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,WA,263.4
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,SA,289.7
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Tas,191.2
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,ACT,284.7
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,NT,588.0
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Aust,301.7
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,NSW,68.4
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Vic,71.6
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Qld,156.3
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,WA,100.2
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,SA,77.7
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Tas,95.6
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,ACT,50.6
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,NT,94.1
11A.10,Enrolments in accredited paramedic training courses,2024,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Aust,91.9
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,NSW,1285
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,Vic,1928
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,Qld,2569
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,WA,744
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,SA,441
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,Tas,114
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,ACT,133
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,NT,145
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,Aust,7359
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,NSW,422
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,Vic,744
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,Qld,682
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,WA,282
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,SA,105
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,Tas,53
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,ACT,38
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,NT,39
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,Aust,2365
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,NSW,154.1
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Vic,283.0
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Qld,470.6
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,WA,258.5
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,SA,238.2
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Tas,199.0
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,ACT,284.9
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,NT,574.3
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Aust,276.3
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,NSW,50.6
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Vic,109.2
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Qld,124.9
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,WA,98.0
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,SA,56.7
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Tas,92.5
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,ACT,81.4
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,NT,154.5
11A.10,Enrolments in accredited paramedic training courses,2023,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Aust,88.8
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,NSW,1280
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,Vic,2073
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,Qld,2546
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,WA,724
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,SA,405
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,Tas,313
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,ACT,161
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,NT,95
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,Aust,7597
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,NSW,319
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,Vic,812
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,Qld,577
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,WA,166
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,SA,99
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,Tas,127
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,ACT,40
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,NT,4
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,Aust,2144
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,NSW,157.0
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Vic,313.4
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Qld,478.4
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,WA,259.9
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,SA,222.5
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Tas,547.7
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,ACT,352.6
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,NT,379.0
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Aust,292.4
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,NSW,39.1
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Vic,122.8
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Qld,108.4
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,WA,59.6
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,SA,54.4
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Tas,222.2
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,ACT,87.6
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,NT,16.0
11A.10,Enrolments in accredited paramedic training courses,2022,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,Per 1 million people,,Derived from CAA (unpublished); ABS National state and territory population - June,rate,Aust,82.5
11A.10,Enrolments in accredited paramedic training courses,2021,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,NSW,1400
11A.10,Enrolments in accredited paramedic training courses,2021,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,Vic,1868
11A.10,Enrolments in accredited paramedic training courses,2021,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,Qld,3038
11A.10,Enrolments in accredited paramedic training courses,2021,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,WA,724
11A.10,Enrolments in accredited paramedic training courses,2021,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,SA,429
11A.10,Enrolments in accredited paramedic training courses,2021,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,Tas,93
11A.10,Enrolments in accredited paramedic training courses,2021,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,ACT,161
11A.10,Enrolments in accredited paramedic training courses,2021,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,NT,24
11A.10,Enrolments in accredited paramedic training courses,2021,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Total student enrolments,,,,CAA (unpublished),no.,Aust,7737
11A.10,Enrolments in accredited paramedic training courses,2021,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,NSW,397
11A.10,Enrolments in accredited paramedic training courses,2021,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,Vic,748
11A.10,Enrolments in accredited paramedic training courses,2021,Enrolments in accredited paramedic training courses,All ages,All people,All people,All areas,,Enrolments in accredited paramedic training courses,Students enrolled in final year,,,,CAA (unpublished),no.,Qld,545
