STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,74,5254,13021,21558,22690,26216,37768,126581,4.56%
VIC,103,9141,22479,27734,24021,22524,24918,130920,6.15%
QLD,113,6411,14232,21346,22563,24018,27070,115753,6.74%
SA,1853,7024,6551,8846,9528,10451,13807,58060,9.05%
WA,73,6996,13973,17492,17424,16816,17169,89943,10.06%
TAS,23,1022,2151,2770,3280,3767,3718,16731,8.62%
NT,5,249,740,945,909,789,404,4041,4.63%
ACT,14,914,2254,2422,2159,1965,1798,11526,8.27%
TOTAL,2258,37011,75401,103113,102574,106546,126652,553555,6.45%
