STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,142,10274,28223,36179,33984,36682,43182,188666,6.56%
VIC,337,22720,46077,44932,35272,31412,29687,210437,9.54%
QLD,359,15832,32997,37057,34795,32585,29527,183152,10.52%
SA,1794,11745,12937,14306,14163,14784,15960,85689,12.83%
WA,203,15989,28812,28940,26141,22485,19123,141693,16.20%
TAS,95,2613,4572,5280,5385,5279,4104,27328,13.41%
NT,18,762,1929,1645,1345,926,377,7002,8.67%
ACT,37,2088,4368,3681,2992,2592,2140,17898,12.53%
TOTAL,2985,82023,159915,172020,154077,146745,144100,861865,9.80%
